"年月日時［西暦]","地区","二酸化硫黄[ppb]","一酸化窒素[ppb]","二酸化窒素[ppb]","窒素酸化物[ppb]","オキシダント[ppb]","一酸化炭素[0.1ppm]","ノンメタン炭化水素(非メタン9[0.01ppmC]","メタン[0.01ppmC]","浮遊粒子状物質[μg/立方メートル]","PM2.5[μg/m3]","風速[0.1m/s]","風向","温度[0.1℃]","湿度[%]","THC[0.01ppmC]"
2017120101,"芝浦",,"校正","校正","校正",16,,,,4,-2,,,,,
2017120102,"芝浦",,0,12,12,19,,,,17,14,,,,,
2017120103,"芝浦",,0,10,10,21,,,,11,2,,,,,
2017120104,"芝浦",,0,10,10,20,,,,18,7,,,,,
2017120105,"芝浦",,0,12,12,20,,,,11,5,,,,,
2017120106,"芝浦",,0,11,11,20,,,,8,11,,,,,
2017120107,"芝浦",,2,18,20,13,,,,6,10,,,,,
2017120108,"芝浦",,6,23,29,9,,,,13,1,,,,,
2017120109,"芝浦",,15,27,42,5,,,,10,-1,,,,,
2017120110,"芝浦",,22,31,53,5,,,,18,6,,,,,
2017120111,"芝浦",,27,30,57,6,,,,16,-1,,,,,
2017120112,"芝浦",,34,29,63,7,,,,21,5,,,,,
2017120113,"芝浦",,31,27,58,9,,,,5,13,,,,,
2017120114,"芝浦",,21,26,47,11,,,,1,10,,,,,
2017120115,"芝浦",,48,32,80,8,,,,18,7,,,,,
2017120116,"芝浦",,27,30,57,8,,,,20,20,,,,,
2017120117,"芝浦",,26,31,57,8,,,,2,12,,,,,
2017120118,"芝浦",,6,26,32,10,,,,15,4,,,,,
2017120119,"芝浦",,3,22,25,13,,,,3,5,,,,,
2017120120,"芝浦",,4,29,33,8,,,,2,-3,,,,,
2017120121,"芝浦",,2,27,29,8,,,,20,10,,,,,
2017120122,"芝浦",,5,30,35,6,,,,22,11,,,,,
2017120123,"芝浦",,3,27,30,6,,,,22,12,,,,,
2017120124,"芝浦",,2,23,25,8,,,,12,7,,,,,
2017120201,"芝浦",,1,22,23,10,,,,11,11,,,,,
2017120202,"芝浦",,3,23,26,6,,,,23,5,,,,,
2017120203,"芝浦",,1,15,16,16,,,,4,1,,,,,
2017120204,"芝浦",,0,13,13,19,,,,0,-3,,,,,
2017120205,"芝浦",,1,15,16,13,,,,11,0,,,,,
2017120206,"芝浦",,2,17,19,10,,,,14,-8,,,,,
2017120207,"芝浦",,5,23,28,5,,,,19,-8,,,,,
2017120208,"芝浦",,11,22,33,6,,,,11,-1,,,,,
