"最終更新日","ページタイトル","分類","第1分類","第2分類","ファイルパス","地区","紹介文","所在地","連絡先","開館時間","休業日","施設の概要","受付時間","電車","バス","駐車場","駐輪場","画像1","画像キャプション1","画像2","画像キャプション2","画像3","画像キャプション3","画像4","画像キャプション4","画像5","画像キャプション5","緯度","経度",""
"2021-06-16 10:30:58","狸橋","009024000000","橋梁","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/01.html","麻布地区","","南麻布四丁目13番先から白金五丁目1番先に至る","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/images/bridge_image_052.jpg","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/images/bridge_image_053.jpg","","","","","","","","35.646432","139.724381",""
"2021-06-16 10:32:11","五之橋","009024000000","橋梁","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/02.html","麻布地区","","南麻布三丁目22番先から白金五丁目3番先に至る","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/images/bridge_image_054.jpg","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/images/bridge_image_055.jpg","","","","","","","","35.646496","139.728042",""
"2021-06-16 10:33:14","新古川橋","009024000000","橋梁","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/04.html","麻布地区","","南麻布二丁目15番先から白金一丁目1番先に至る","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/images/bridge_image_006.jpg","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/images/bridge_image_005.jpg","","","","","","","","35.646886","139.733472",""
"2021-06-16 10:34:20","二之橋","009024000000","橋梁","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/05.html","麻布地区","","麻布十番四丁目6番先から三田二丁目1番先に至る","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/images/bridge_image_056.jpg","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/images/bridge_image_057.jpg","","","","","","","","35.652594","139.736891",""
"2021-06-16 10:35:23","一之橋","009024000000","橋梁","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/06.html","麻布地区","","東麻布三丁目9番先から三田一丁目10番先に至る","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/images/bridge_image_058.jpg","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/images/bridge_image_059.jpg","","","","","","","","35.655354","139.737640",""
"2021-06-16 10:36:17","新堀橋","009024000000","橋梁","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/07.html","芝地区","","東麻布二丁目35番先から三田一丁目1番先に至る","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/images/bridge_image_008.jpg","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/images/bridge_image_007.jpg","","","","","","","","35.655402","139.739511",""
"2021-06-16 10:37:29","中之橋","009024000000","橋梁","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/08.html","芝地区","","東麻布一丁目30番先から三田一丁目2番先に至る","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/images/bridge_image_010.jpg","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/images/bridge_image_009.jpg","","","","","","","","35.654939","139.741652",""
"2021-06-16 10:38:21","将監橋","009024000000","橋梁","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/09.html","芝地区","","芝大門二丁目13番先から芝二丁目1番先に至る","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/images/bridge_image_012.jpg","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/images/bridge_image_011.jpg","","","","","","","","35.653336","139.752517",""
"2021-06-16 10:39:24","新浜橋","009024000000","橋梁","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/10.html","芝地区","","海岸一丁目5番先から芝浦一丁目1番先に至る","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/images/bridge_image_014.jpg","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/images/bridge_image_013.jpg","","","","","","","","35.652994","139.757243",""
"2021-06-16 10:40:44","東芝浦橋","009024000000","橋梁","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/11.html","芝浦港南地区","","芝浦一丁目1番先から海岸二丁目1番先に至る","","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/images/bridge_image_016.jpg","","https://www.city.minato.tokyo.jp/shisetsu/bridge/bridge/images/bridge_image_015.jpg","","","","","","","","35.652149","139.759006",""
