品目,出入,実績値H13,実績値H14,実績値H15,実績値H16,実績値H17,実績値H18,実績値H19,実績値H20,実績値H21,実績値H22,実績値(参考)H23,実績値(参考)H24,推計値（H30代後半）
フェリー,移出(千トン),8196,8052,8451,8250,8079,8068,5620,3832,3191,3604,4844,3941,3604
フェリー,移入(千トン),7704,7143,7615,7649,7602,7632,5013,3538,3040,3453,4647,3838,3453
フェリー,計(千トン),15900,15195,16066,15899,15681,15699,10634,7370,6231,7057,9491,7779,7057
