地域階層,地域コード,国・地域(人),総数,男,女,アジア,アフガニスタン,アラブ首長国連邦,ミャンマー,バーレーン,ブータン,バングラデシュ,ブルネイ,カンボジア,スリランカ,中国,キプロス,インド,インドネシア,イラン,イラク,イスラエル,ヨルダン,韓国・朝鮮,クウェート,ラオス,レバノン,マレーシア,モンゴル,オマーン,モルディブ,ネパール,パキスタン,フィリピン,カタール,サウジアラビア,シリア,シンガポール,タイ,東ティモール,トルコ,ベトナム,イエメン,パレスチナ,ヨーロッパ,アルバニア,オーストリア,ベルギー,ブルガリア,ベラルーシ,クロアチア,チェコ,デンマーク,エストニア,フィンランド,フランス,ドイツ,ギリシャ,ハンガリー,アイスランド,アイルランド,イタリア,キルギス,カザフスタン,リヒテンシュタイン,ルクセンブルク,ラトビア,リトアニア,モナコ,マルタ,モルドバ,マケドニア,オランダ,ノルウェー,ポーランド,ポルトガル,ルーマニア,ロシア,サンマリノ,スペイン,スウェーデン,スイス,トルクメニスタン,タジキスタン,英国,ウクライナ,ウズベキスタン,アルメニア,アゼルバイジャン,アンドラ,グルジア,スロベニア,スロバキア,ボスニア・ヘルツェゴビナ,セルビア,ヴァチカン,モンテネグロ,コソボ,セルビア・モンテネグロ,アフリカ,アルジェリア,ブルンジ,ボツワナ,カメルーン,中央アフリカ,チャド,コンゴ共和国,コンゴ民主共和国,カーボベルデ,ベナン,ジブチ,エチオピア,赤道ギニア,エリトリア,ガボン,ガーナ,ギニア,ガンビア,コートジボアール,ケニア,リベリア,リビア,レソト,マダガスカル,マリ,モーリタニア,モロッコ,マラウイ,モーリシャス,モザンビーク,ニジェール,ナイジェリア,ナミビア,ルワンダ,セネガル,シエラレオネ,ソマリア,スーダン,スワジランド,サントメ・プリンシペ,セイシェル,タンザニア,トーゴ,チュニジア,ウガンダ,南アフリカ,エジプト,ブルキナファソ,ザンビア,ジンバブエ,アンゴラ,コモロ,ギニアビサウ,南スーダン,北米,バルバドス,バハマ,ベリーズ,カナダ,コスタリカ,キューバ,ドミニカ共和国,ドミニカ国,エルサルバドル,グアテマラ,ハイチ,ホンジュラス,ジャマイカ,メキシコ,ニカラグア,パナマ,セントルシア,セント・ヴィンセント,セント・クリストファー・ネイヴィース,トリニダード・トバゴ,米国,グレナダ,アンティグア・バーブーダ,南米,アルゼンチン,ボリビア,ブラジル,チリ,コロンビア,エクアドル,ガイアナ,パラグアイ,ペルー,スリナム,ウルグアイ,ベネズエラ,オセアニア,オーストラリア,フィジー,キリバス,マーシャル諸島,ミクロネシア,ニュージーランド,ナウル,パプア・ニューギニア,パラオ,ソロモン諸島,トンガ,ツバル,バヌアツ,サモア,無国籍・その他
4,13201,八王子市,9475,4298,5177,8389,5,13,28,0,0,42,1,26,60,3954,0,88,68,41,0,2,1,1929,0,5,1,100,32,0,0,300,20,1098,0,89,4,13,135,0,6,328,0,0,282,2,8,8,2,0,0,0,5,0,5,16,33,1,3,0,6,34,0,0,0,0,0,1,0,0,2,0,4,2,3,1,19,51,0,12,2,3,0,0,44,12,0,0,0,0,0,0,1,0,2,0,0,0,0,66,2,0,0,3,0,0,0,4,0,1,0,1,0,0,0,10,0,0,2,7,0,0,0,0,0,0,1,1,1,0,0,10,0,1,7,0,1,0,0,0,0,0,0,0,2,2,9,0,1,0,0,0,0,0,304,0,0,0,44,0,2,3,0,4,1,0,1,2,5,0,0,0,0,0,1,241,0,0,376,7,2,169,3,15,2,0,3,168,0,0,7,54,41,1,0,0,0,9,0,0,1,1,1,0,0,0,4
4,13202,立川市,3298,1420,1878,2958,0,0,7,0,0,12,0,2,17,1556,0,65,21,8,0,1,0,792,0,4,0,3,12,0,0,68,0,307,0,1,0,4,41,0,2,35,0,0,61,0,0,0,1,1,0,0,0,0,1,6,8,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,10,0,3,5,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,136,0,0,0,16,0,0,0,0,0,1,0,1,1,8,0,0,0,0,0,0,109,0,0,108,2,0,67,0,5,0,0,3,31,0,0,0,15,13,0,0,0,0,2,0,0,0,0,0,0,0,0,2
4,13203,武蔵野市,2480,1286,1194,1759,0,0,13,0,0,7,0,6,3,870,0,34,10,11,0,0,1,542,0,0,0,16,8,0,0,81,4,75,0,0,1,6,33,0,1,37,0,0,218,0,3,1,1,2,0,6,2,1,1,38,16,0,1,0,10,17,1,1,0,0,0,0,0,0,0,0,2,3,3,1,4,17,0,14,2,0,0,0,69,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,412,0,0,1,38,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,368,0,0,26,0,0,8,1,7,0,0,1,8,0,0,1,50,40,0,0,1,0,9,0,0,0,0,0,0,0,0,1
4,13204,三鷹市,2958,1413,1545,2207,0,0,30,0,0,7,0,4,12,1005,0,19,29,9,0,0,0,687,0,6,0,27,14,0,0,49,4,160,0,0,0,12,55,0,8,70,0,0,287,0,0,2,3,4,0,0,1,0,5,40,26,2,2,2,3,23,0,1,0,0,0,3,0,0,1,0,4,0,5,1,4,26,0,7,19,3,0,0,87,9,2,1,0,0,0,0,0,0,0,0,0,1,0,34,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,2,0,0,5,0,0,0,1,0,3,0,2,1,0,1,3,0,0,0,0,332,0,0,0,54,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,272,0,0,34,3,2,18,3,3,1,0,0,3,0,0,1,61,45,1,0,0,0,14,0,0,1,0,0,0,0,0,3
4,13205,青梅市,1454,538,916,1159,0,0,2,0,0,11,0,1,2,387,0,6,18,3,0,1,0,226,0,2,0,2,0,0,0,14,7,365,0,0,0,1,66,0,0,45,0,0,21,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,71,0,0,0,8,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,58,0,0,196,2,9,46,0,9,0,0,0,129,0,0,1,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1
4,13206,府中市,4277,1766,2511,3512,15,0,31,0,0,25,0,10,6,1635,0,52,81,20,0,0,0,807,0,7,2,27,31,0,0,60,7,472,0,1,5,12,85,0,3,117,1,0,241,0,3,5,3,3,0,5,0,0,1,20,14,0,1,0,1,29,1,5,0,0,0,4,0,0,0,0,1,0,10,2,7,40,0,8,3,6,0,2,34,6,19,1,0,0,0,3,1,1,2,0,0,0,0,65,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,15,0,0,0,2,0,0,0,0,0,0,3,0,0,1,0,1,0,0,3,1,0,1,0,0,0,1,0,2,2,5,24,0,0,0,1,0,0,0,277,1,0,0,34,0,0,0,0,1,0,0,0,1,5,0,1,0,0,0,0,234,0,0,102,5,1,66,2,6,1,0,1,18,0,1,1,73,29,1,0,0,1,39,0,0,1,0,0,0,0,2,7
4,13207,昭島市,2192,986,1206,1954,0,0,4,0,0,11,0,0,6,780,0,38,17,12,0,0,0,566,0,9,0,4,10,0,0,94,2,245,0,1,0,1,36,0,0,118,0,0,28,0,1,0,0,0,0,0,0,0,0,1,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,2,0,1,0,0,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,59,0,0,0,3,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,52,0,0,123,3,1,51,0,1,1,0,0,66,0,0,0,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,13208,調布市,3633,1699,1934,3207,1,0,23,0,0,13,0,3,27,1405,0,57,52,8,0,3,1,1020,0,7,0,50,19,0,0,44,12,285,0,0,0,10,80,0,1,86,0,0,143,0,2,1,4,2,2,0,0,3,3,11,17,1,3,0,0,9,1,0,0,0,0,0,0,0,1,0,0,0,1,4,3,24,0,3,5,2,0,0,34,4,1,0,0,0,0,0,1,0,1,0,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,181,0,0,0,39,2,0,0,0,0,1,0,1,0,8,0,0,0,0,0,0,130,0,0,50,0,3,31,1,2,0,0,2,11,0,0,0,28,22,0,0,0,0,6,0,0,0,0,0,0,0,0,3
4,13209,町田市,4902,2254,2648,4189,0,0,6,0,1,18,0,8,37,1970,0,78,76,32,0,4,0,1064,0,3,2,44,9,0,0,35,20,513,0,7,5,13,109,0,8,125,0,2,223,0,2,2,2,3,3,3,1,0,4,20,26,0,7,0,4,6,4,0,0,0,0,3,0,0,0,0,2,1,6,0,6,32,0,6,3,3,1,0,60,10,0,0,0,0,0,1,1,0,1,0,0,0,0,97,4,0,0,6,0,0,0,4,0,0,0,2,0,0,0,28,3,0,3,0,0,0,0,1,2,0,2,0,0,0,0,19,0,0,8,0,0,0,0,0,0,1,0,3,0,2,3,0,5,1,0,0,0,0,237,0,0,0,42,0,2,1,1,0,0,0,0,3,11,0,0,0,0,0,0,177,0,0,114,0,3,47,3,11,0,0,1,48,0,1,0,33,21,0,0,0,0,12,0,0,0,0,0,0,0,0,9
4,13210,小金井市,2038,986,1052,1688,0,0,15,0,0,28,0,1,5,906,0,18,46,3,0,1,0,293,0,3,1,25,12,1,0,75,4,106,0,1,1,12,54,0,4,73,0,0,122,0,1,2,1,0,0,2,1,0,1,15,16,0,0,0,1,6,0,0,0,0,0,0,0,0,2,0,3,2,1,0,1,15,0,5,5,1,0,0,36,1,1,0,2,0,0,0,0,0,1,0,0,0,0,19,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,150,0,0,0,19,0,0,1,0,1,0,0,1,0,3,0,0,0,0,0,0,125,0,0,29,1,0,23,0,2,0,0,0,2,0,0,1,22,13,1,0,0,0,6,0,0,0,0,0,0,1,1,8
4,13211,小平市,4123,1966,2157,3703,42,0,12,0,3,12,0,7,7,1397,0,21,40,27,0,1,0,1544,0,6,1,30,33,0,0,37,4,250,0,0,0,6,85,0,4,134,0,0,176,0,1,2,1,1,0,0,2,0,5,21,26,1,2,0,5,10,5,3,0,0,0,0,0,0,0,0,3,1,3,1,6,13,0,1,7,3,0,0,29,4,10,0,8,0,0,1,0,0,1,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,2,0,0,0,0,0,0,3,0,1,2,0,7,0,0,0,0,0,0,0,112,0,0,0,12,0,0,1,0,0,1,0,0,1,3,0,0,0,0,0,1,93,0,0,71,1,0,56,4,7,0,0,0,2,0,0,1,29,23,1,0,0,0,3,0,0,0,2,0,0,0,0,0
4,13212,日野市,2561,1206,1355,2294,0,0,13,0,0,8,0,7,11,1105,0,12,43,8,0,1,0,500,0,2,0,25,7,0,1,69,0,231,0,0,0,5,53,0,1,192,0,0,81,0,1,1,1,1,0,0,2,0,2,15,11,0,3,0,1,2,0,0,0,0,2,0,0,1,0,0,7,0,1,0,0,3,0,4,0,0,0,0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,1,0,1,0,0,0,0,3,0,1,0,0,2,0,0,0,0,0,0,3,4,1,0,0,0,0,0,0,0,0,70,0,0,0,3,0,1,0,0,0,0,2,0,3,2,0,0,0,0,0,0,59,0,0,63,2,1,21,0,6,0,0,0,32,0,0,1,25,19,3,0,0,0,3,0,0,0,0,0,0,0,0,5
4,13213,東村山市,2255,1017,1238,2060,1,0,23,0,1,28,0,16,25,892,0,7,27,5,0,0,0,587,0,3,0,13,22,0,0,68,10,239,0,0,0,2,35,0,4,52,0,0,62,1,0,1,1,1,0,1,0,0,0,7,4,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,6,0,2,1,0,0,0,15,3,6,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,13,4,0,1,2,0,0,0,1,0,1,2,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,61,0,0,0,7,1,0,0,0,0,0,0,1,2,6,0,3,0,0,0,0,41,0,0,19,0,0,5,0,4,0,0,0,10,0,0,0,11,6,1,0,0,0,3,0,1,0,0,0,0,0,0,3
4,13214,国分寺市,1731,801,930,1487,0,0,5,0,0,1,0,0,1,782,0,9,11,1,0,0,0,412,0,1,0,16,4,0,0,57,5,97,0,1,0,2,19,0,2,61,0,0,117,0,0,2,4,0,2,0,0,0,0,16,8,1,1,0,2,5,0,0,0,0,1,0,0,0,0,0,1,0,3,2,1,12,0,8,2,0,0,0,26,5,15,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,83,0,0,0,12,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,68,0,0,15,0,0,13,0,0,0,0,0,2,0,0,0,13,10,0,0,0,0,3,0,0,0,0,0,0,0,0,3
4,13215,国立市,1314,597,717,1137,0,0,1,0,0,6,0,2,11,537,0,25,12,5,0,0,0,331,0,2,0,4,22,0,0,54,2,69,0,0,0,0,22,0,1,31,0,0,69,0,1,0,0,0,0,0,0,0,0,6,11,0,1,0,1,8,0,1,0,0,0,0,0,0,1,0,0,2,1,0,1,12,0,2,3,2,0,0,12,1,2,0,0,0,0,0,0,0,1,0,0,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,1,7,0,1,0,0,0,0,0,64,0,0,1,9,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,50,0,0,11,0,0,3,0,1,0,0,0,7,0,0,0,13,5,0,0,0,0,8,0,0,0,0,0,0,0,0,2
4,13218,福生市,2712,1341,1371,2185,0,0,3,0,0,5,0,0,6,666,0,36,7,16,0,0,0,257,0,3,0,27,0,0,0,347,11,328,0,0,0,1,106,0,2,364,0,0,33,0,0,0,0,0,1,0,1,0,0,3,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,36,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,9,0,0,2,1,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,122,1,0,0,2,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,114,0,0,299,3,4,49,0,4,0,0,0,237,0,0,2,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,1
4,13219,狛江市,1018,484,534,842,4,0,5,0,0,2,0,0,2,376,0,12,10,4,0,0,0,219,0,1,0,3,3,0,0,54,1,91,0,0,0,2,35,0,1,17,0,0,82,0,1,2,1,0,0,1,1,0,1,13,8,0,2,0,1,6,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,6,0,2,2,1,0,0,26,4,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,69,0,0,0,14,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,53,0,0,4,0,0,3,0,0,0,0,0,1,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4,13220,東大和市,1074,405,669,1009,0,0,1,0,0,2,0,1,2,413,0,3,9,3,0,0,0,291,0,0,0,4,0,0,0,2,0,245,0,0,1,0,21,0,0,11,0,0,21,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,1,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,0,0,14,0,0,11,0,0,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,13221,清瀬市,1077,462,615,985,1,0,4,0,0,7,0,2,59,414,0,5,8,13,0,0,0,178,0,0,0,1,3,0,0,19,11,180,0,0,0,0,21,0,0,59,0,0,25,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,7,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,41,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35,0,0,13,2,0,7,0,1,0,0,0,3,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,13222,東久留米市,1700,692,1008,1303,3,0,4,0,0,11,0,1,13,546,0,31,17,5,0,0,0,313,0,0,0,7,0,0,0,13,6,235,0,0,1,16,44,0,1,36,0,0,88,0,1,1,3,1,1,0,1,0,1,7,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,9,0,1,6,0,2,1,2,0,0,27,6,1,0,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,250,0,0,0,38,0,0,2,0,0,1,0,0,0,2,2,0,0,0,0,1,204,0,0,23,2,0,14,0,1,0,0,1,5,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4,13223,武蔵村山市,1159,452,707,1045,0,0,0,0,0,13,0,2,5,424,0,3,13,8,0,0,0,187,0,2,0,4,5,0,0,2,4,294,0,0,0,0,23,0,0,56,0,0,8,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28,0,0,69,0,1,51,0,1,0,0,0,16,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,13224,多摩市,2047,835,1212,1835,0,0,8,0,0,11,0,2,12,856,0,24,25,9,1,1,0,492,0,0,0,21,2,0,0,46,3,233,0,0,0,9,32,0,1,47,0,0,85,0,1,0,0,0,0,0,2,0,1,18,6,0,0,0,1,10,0,0,0,0,0,0,0,0,1,0,2,1,5,0,4,10,0,2,2,2,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,67,0,0,0,7,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,56,0,0,30,2,4,14,0,4,0,0,4,2,0,0,0,13,9,0,0,0,0,4,0,0,0,0,0,0,0,0,2
4,13225,稲城市,1115,526,589,968,6,0,0,0,0,1,0,1,10,408,0,10,9,7,0,1,0,278,0,3,0,5,6,0,0,6,2,170,0,0,0,2,24,0,0,19,0,0,38,0,1,0,0,0,0,0,0,0,0,4,2,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,6,0,0,0,0,0,0,13,2,1,0,0,0,0,1,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,37,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,30,0,0,27,1,0,16,0,0,0,0,1,8,0,0,1,33,12,0,0,0,0,19,0,0,0,0,1,0,0,1,0
4,13227,羽村市,1175,508,667,608,0,0,2,0,0,13,0,0,2,195,0,6,12,2,0,0,0,101,0,1,0,3,0,0,0,7,3,220,0,0,0,1,14,0,0,26,0,0,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,43,0,0,487,0,1,101,0,11,0,0,4,367,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,13228,あきる野市,650,261,389,534,7,0,0,0,0,0,0,1,5,175,0,8,15,1,0,0,0,134,0,28,0,0,1,0,0,5,7,103,0,0,1,0,15,0,1,27,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,45,0,0,15,1,0,0,0,0,29,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4,13229,西東京市,3239,1530,1709,2867,1,0,15,0,0,10,0,9,20,1454,0,34,51,9,0,0,0,808,0,4,1,16,4,0,0,35,5,263,0,1,1,10,51,0,4,61,0,0,112,0,2,0,0,0,0,0,1,0,3,15,5,0,1,0,3,7,0,0,0,0,0,1,0,0,0,0,2,0,3,0,0,25,0,1,3,2,0,0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,4,12,0,1,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,5,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,0,126,0,0,0,13,0,0,1,0,0,0,0,0,1,6,0,0,0,0,0,0,105,0,0,60,5,2,34,1,4,0,0,0,9,0,0,5,21,8,0,0,0,0,9,0,1,0,0,3,0,0,0,6
1,13550,町村部,922,374,548,726,0,0,2,0,0,16,0,0,2,143,0,2,29,5,0,0,0,175,0,2,0,3,1,0,0,2,5,262,0,0,0,1,22,0,0,54,0,0,13,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,69,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,101,4,0,49,0,0,0,0,0,48,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,1
2,13300,郡部,677,300,377,516,0,0,2,0,0,16,0,0,2,129,0,2,0,5,0,0,0,90,0,1,0,2,1,0,0,2,5,194,0,0,0,1,15,0,0,49,0,0,8,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,46,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,99,3,0,48,0,0,0,0,0,48,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,13303,瑞穂町,554,260,294,427,0,0,2,0,0,15,0,0,1,101,0,2,0,5,0,0,0,63,0,0,0,2,0,0,0,0,5,171,0,0,0,1,13,0,0,46,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,91,2,0,44,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
