5-(2)　内航タンカー取扱貨物の仕向区域別・月別表,,,,,,,,,,,,,,
,,,,,,,,,,,,,,（単位：トン）
,区域,合計,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
,,,,,,,,,,,,,,
,合計,"249,103","29,081","21,157","23,623","16,210","20,055","15,656","18,497","21,674","18,290","23,638","20,442","20,780"
,港湾区域,"7,305",640,800,710,640,720,680,370,600,145,270,790,940
,バンカー,"165,607","16,541","11,947","14,163","9,570","14,185","11,976","13,627","14,074","12,615","18,118","15,402","13,389"
,河川区域,"76,011","11,900","8,410","8,750","6,000","5,150","3,000","4,500","7,000","5,350","5,250","4,250","6,451"
