19,鉄鉱石,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19,鉄鉱石,,,,,
20,金属鉱,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20,金属鉱,,,,,
21,砂利・砂,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,21,砂利・砂,,,,,
22,石材,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22,石材,,,,,
23,原油,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,原油,,,,,
24,りん鉱石,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24,りん鉱石,,,,,
25,石灰石,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25,石灰石,,,,,
26,原塩,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26,原塩,,,,,
27,非金属鉱物,14,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27,非金属鉱物,,,,,
金属機械工業品,,"24,877","24,469",408,"3,829","3,823",6,"4,010",-,-,"1,212",25,"2,773",522,515,7,132,金属機械工業品,,,,,,
28,鉄鋼,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28,鉄鋼,,,,,
29,鋼材,"23,664","23,259",405,"1,483","1,483",-,-,-,-,-,-,-,7,-,7,-,29,鋼材,,,,,
30,非鉄金属,-,-,-,26,26,-,-,-,-,-,-,-,-,-,-,-,30,非鉄金属,,,,,
31,金属製品,45,45,-,447,447,-,4,-,-,-,-,4,450,450,-,75,31,金属製品,,,,,
32,鉄道車両,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32,鉄道車両,,,,,
33,完成自動車,-,-,-,2,2,-,-,-,-,-,-,-,-,-,-,-,33,完成自動車,,,,,
34,その他輸送用車両,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,34,その他輸送用車両,,,,,
35,二輪自動車,-,-,-,-,-,-,5,-,-,-,-,5,-,-,-,-,35,二輪自動車,,,,,
36,自動車部品,35,35,-,133,133,-,8,-,-,-,-,8,-,-,-,-,36,自動車部品,,,,,
37,その他輸送機械,28,28,-,-,-,-,-,-,-,-,-,-,60,60,-,-,37,その他輸送機械,,,,,
38,産業機械,723,723,-,"1,623","1,617",6,"3,724",-,-,"1,212",-,"2,512",5,5,-,4,38,産業機械,,,,,
39,電気機械,237,237,-,53,53,-,82,-,-,-,25,57,-,-,-,24,39,電気機械,,,,,
40,測量・光学・医療用機械,84,81,3,56,56,-,187,-,-,-,-,187,-,-,-,29,40,測量・光学・医療用機械,,,,,
41,事務用機器,-,-,-,6,6,-,-,-,-,-,-,-,-,-,-,-,41,事務用機器,,,,,
42,その他機械,61,61,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42,その他機械,,,,,
化学工業品,,"1,425","1,393",32,677,675,2,"1,040",-,165,-,-,875,-,-,-,345,化学工業品,,,,,,
43,陶磁器,-,-,-,57,57,-,-,-,-,-,-,-,-,-,-,-,43,陶磁器,,,,,
44,セメント,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,44,セメント,,,,,
45,ガラス類,-,-,-,35,35,-,183,-,-,-,-,183,-,-,-,-,45,ガラス類,,,,,
46,窯業品,102,102,-,27,25,2,-,-,-,-,-,-,-,-,-,-,46,窯業品,,,,,
47,重油,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47,重油,,,,,
48,石油製品,90,90,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48,石油製品,,,,,
49,LNG/液化天然ガス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49,LNG/液化天然ガス,,,,,
50,LPG/液化石油ガス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50,LPG/液化石油ガス,,,,,
51,その他石油製品,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,51,その他石油製品,,,,,
52,コークス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52,コークス,,,,,
53,石炭製品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53,石炭製品,,,,,
54,化学薬品,336,336,-,24,24,-,525,-,165,-,-,360,-,-,-,-,54,化学薬品,,,,,
55,化学肥料,-,-,-,24,24,-,-,-,-,-,-,-,-,-,-,-,55,化学肥料,,,,,
56,その他化学工業品,897,865,32,509,509,-,332,-,-,-,-,332,-,-,-,345,56,その他化学工業品,,,,,
軽工業品,,"1,914","1,866",48,106,106,-,60,-,-,-,-,60,-,-,-,-,軽工業品,,,,,,
57,紙・パルプ,"1,874","1,841",33,45,45,-,60,-,-,-,-,60,-,-,-,-,57,紙・パルプ,,,,,
58,糸及び紡績半製品,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,58,糸及び紡績半製品,,,,,
59,その他繊維工業品,40,25,15,31,31,-,-,-,-,-,-,-,-,-,-,-,59,その他繊維工業品,,,,,
60,砂糖,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60,砂糖,,,,,
61,製造食品,-,-,-,29,29,-,-,-,-,-,-,-,-,-,-,-,61,製造食品,,,,,
62,飲料,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,62,飲料,,,,,
63,水,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,63,水,,,,,
64,たばこ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,64,たばこ,,,,,
65,その他食料工業品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,65,その他食料工業品,,,,,
雑工業品,,130,130,-,381,381,-,352,28,-,15,-,309,240,240,-,-,雑工業品,,,,,,
66,がん具,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,66,がん具,,,,,
67,衣服・身廻品・はきもの,66,66,-,10,10,-,-,-,-,-,-,-,-,-,-,-,67,衣服・身廻品・はきもの,,,,,
68,文房具・運動娯楽用品・楽器,6,6,-,309,309,-,352,28,-,15,-,309,-,-,-,-,68,文房具・運動娯楽用品・楽器,,,,,
69,家具装備品,15,15,-,6,6,-,-,-,-,-,-,-,-,-,-,-,69,家具装備品,,,,,
70,その他日用品,7,7,-,1,1,-,-,-,-,-,-,-,-,-,-,-,70,その他日用品,,,,,
71,ゴム製品,30,30,-,35,35,-,-,-,-,-,-,-,180,180,-,-,71,ゴム製品,,,,,
72,木製品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,72,木製品,,,,,
73,その他製造工業品,6,6,-,20,20,-,-,-,-,-,-,-,60,60,-,-,73,その他製造工業品,,,,,
特殊品,,"13,518","13,518",-,180,180,-,5,-,-,-,-,5,-,-,-,-,特殊品,,,,,,
74,金属くず,"13,368","13,368",-,-,-,-,-,-,-,-,-,-,-,-,-,-,74,金属くず,,,,,
75,再利用資材,60,60,-,60,60,-,-,-,-,-,-,-,-,-,-,-,75,再利用資材,,,,,
76,動植物性製造飼肥料,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,76,動植物性製造飼肥料,,,,,
77,廃棄物,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,77,廃棄物,,,,,
78,廃土砂,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,78,廃土砂,,,,,
79,輸送用容器,49,49,-,106,106,-,-,-,-,-,-,-,-,-,-,-,79,輸送用容器,,,,,
80,取合せ品,41,41,-,14,14,-,5,-,-,-,-,5,-,-,-,-,80,取合せ品,,,,,
分類不能のもの,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,分類不能のもの,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
