44,セメント,"2,619,938","31,823","2,588,115","2,349,978","40,646","2,309,332","2,599,501","40,756","2,558,745","2,779,161","47,905","2,731,256","2,795,724","45,985","2,749,739",44,セメント,,,,,
45,ガラス類,"15,628","15,026",602,"15,073","14,732",341,"15,652","15,434",218,"16,303","15,897",406,"18,548","18,245",303,45,ガラス類,,,,,
46,窯業品,"68,248","27,285","40,963","57,494","30,432","27,062","52,689","30,476","22,213","50,495","27,228","23,267","54,500","30,095","24,405",46,窯業品,,,,,
47,重油,"371,257","176,110","195,147","349,265","163,368","185,897","389,576","180,146","209,430","350,481","160,818","189,663","374,796","164,113","210,683",47,重油,,,,,
48,石油製品,"4,383,908","21,930","4,361,978","4,212,742","21,924","4,190,818","4,143,021","21,217","4,121,804","3,885,840","20,845","3,864,995","3,468,070","25,440","3,442,630",48,石油製品,,,,,
49,LNG/液化天然ガス,78,18,60,-,-,-,-,-,-,-,-,-,-,-,-,49,LNG/液化天然ガス,,,,,
50,LPG/液化石油ガス,"6,733","6,548",185,"6,702","6,702",-,"11,257","6,697","4,560","7,155","4,440","2,715","10,891","6,926","3,965",50,LPG/液化石油ガス,,,,,
51,その他石油製品,"35,537","9,051","26,486","66,304","3,078","63,226","77,239","6,610","70,629","116,422","3,172","113,250","122,829","2,811","120,018",51,その他石油製品,,,,,
52,コークス,"16,044","2,321","13,723","7,667","6,166","1,501",40,40,-,"1,501","1,501",-,-,-,-,52,コークス,,,,,
53,石炭製品,20,20,-,-,-,-,45,5,40,160,160,-,70,70,-,53,石炭製品,,,,,
54,化学薬品,"111,278","47,042","64,236","104,633","42,532","62,101","109,246","38,437","70,809","129,648","40,804","88,844","117,746","37,592","80,154",54,化学薬品,,,,,
55,化学肥料,"7,625","3,730","3,895","10,050","3,860","6,190","9,030","3,995","5,035","7,860","3,720","4,140","13,495","3,690","9,805",55,化学肥料,,,,,
56,その他化学工業品,"153,125","99,619","53,506","133,359","86,671","46,688","130,770","84,684","46,086","150,673","90,545","60,128","161,398","96,425","64,973",56,その他化学工業品,,,,,
軽工業品,,"2,933,848","892,459","2,041,389","2,915,052","827,190","2,087,862","2,891,329","793,752","2,097,577","2,761,279","794,402","1,966,877","2,842,160","842,054","2,000,106",軽工業品,,,,,,
57,紙・パルプ,"1,758,825","194,873","1,563,952","1,773,856","175,948","1,597,908","1,769,565","172,844","1,596,721","1,718,212","199,524","1,518,688","1,760,369","231,015","1,529,354",57,紙・パルプ,,,,,
58,糸及び紡績半製品,"10,044",71,"9,973","4,812",130,"4,682","1,642",860,782,"1,667",830,837,"1,228","1,048",180,58,糸及び紡績半製品,,,,,
59,その他繊維工業品,"4,732","4,037",695,"1,960","1,554",406,250,240,10,722,400,322,902,884,18,59,その他繊維工業品,,,,,
60,砂糖,"67,578","15,677","51,901","63,886","9,674","54,212","59,767","12,056","47,711","51,700","10,647","41,053","61,018","11,213","49,805",60,砂糖,,,,,
61,製造食品,"299,896","212,483","87,413","309,398","196,485","112,913","278,551","186,400","92,151","272,698","180,155","92,543","291,402","192,646","98,756",61,製造食品,,,,,
62,飲料,"452,837","311,731","141,106","439,317","314,697","124,620","418,409","291,554","126,855","392,015","263,219","128,796","386,962","252,122","134,840",62,飲料,,,,,
63,水,"131,792","112,702","19,090","129,899","108,914","20,985","136,528","109,338","27,190","144,649","115,219","29,430","157,428","129,628","27,800",63,水,,,,,
64,たばこ,"22,610","13,030","9,580","19,565","13,975","5,590","21,410","12,545","8,865","17,915","12,275","5,640","9,656","8,871",785,64,たばこ,,,,,
65,その他食料工業品,"185,534","27,855","157,679","172,359","5,813","166,546","205,207","7,915","197,292","161,701","12,133","149,568","173,195","14,627","158,568",65,その他食料工業品,,,,,
雑工業品,,"413,933","323,637","90,296","344,858","239,769","105,089","279,607","202,632","76,975","353,588","245,894","107,694","369,596","258,871","110,725",雑工業品,,,,,,
66,がん具,361,286,75,240,235,5,395,390,5,688,673,15,"1,181","1,001",180,66,がん具,,,,,
67,衣服・身廻品・はきもの,"21,354","18,189","3,165","5,483","4,394","1,089","2,358","1,980",378,"9,111","3,094","6,017","18,304","8,263","10,041",67,衣服・身廻品・はきもの,,,,,
68,文房具・運動娯楽用品・楽器,"15,270","13,880","1,390","11,382","7,848","3,534","11,428",633,"10,795","27,691","2,299","25,392","32,620","6,902","25,718",68,文房具・運動娯楽用品・楽器,,,,,
69,家具装備品,"29,977","20,980","8,997","22,418","15,253","7,165","18,266","12,296","5,970","20,130","14,360","5,770","22,322","17,502","4,820",69,家具装備品,,,,,
70,その他日用品,"198,025","169,986","28,039","185,889","132,754","53,135","132,648","110,362","22,286","143,032","115,933","27,099","154,523","124,117","30,406",70,その他日用品,,,,,
71,ゴム製品,"45,384","26,803","18,581","33,244","16,592","16,652","31,952","18,579","13,373","43,215","28,863","14,352","35,684","22,356","13,328",71,ゴム製品,,,,,
72,木製品,"21,757","20,946",811,"16,597","15,327","1,270","17,103","16,562",541,"24,195","23,677",518,"22,823","20,387","2,436",72,木製品,,,,,
73,その他製造工業品,"81,805","52,567","29,238","69,605","47,366","22,239","65,457","41,830","23,627","85,526","56,995","28,531","82,139","58,343","23,796",73,その他製造工業品,,,,,
特殊品,,"8,055,617","5,447,297","2,608,320","7,579,747","4,869,377","2,710,370","7,770,136","5,084,713","2,685,423","8,261,252","5,533,622","2,727,630","7,692,460","5,500,193","2,192,267",特殊品,,,,,,
74,金属くず,"32,700","12,385","20,315","24,858","5,796","19,062","17,985",635,"17,350","34,672","1,211","33,461","19,042","1,235","17,807",74,金属くず,,,,,
75,再利用資材,"351,012","331,219","19,793","351,382","331,097","20,285","323,934","196,050","127,884","338,160","196,723","141,437","366,870","207,539","159,331",75,再利用資材,,,,,
76,動植物性製造飼肥料,"57,551","54,312","3,239","29,926","27,199","2,727","36,440","33,440","3,000","49,307","45,508","3,799","37,764","34,374","3,390",76,動植物性製造飼肥料,,,,,
77,廃棄物,"14,050","4,755","9,295","13,553","4,285","9,268","15,796","4,330","11,466","38,726","26,125","12,601","10,830","4,325","6,505",77,廃棄物,,,,,
78,廃土砂,"1,990,989","1,988,532","2,457","1,494,551","1,481,746","12,805","1,861,331","1,848,102","13,229","2,371,055","2,298,505","72,550","2,679,652","2,660,403","19,249",78,廃土砂,,,,,
79,輸送用容器,"337,285","113,169","224,116","336,831","122,339","214,492","333,714","144,116","189,598","372,387","175,730","196,657","347,266","156,347","190,919",79,輸送用容器,,,,,
80,取合せ品,"5,272,030","2,942,925","2,329,105","5,328,646","2,896,915","2,431,731","5,180,936","2,858,040","2,322,896","5,056,945","2,789,820","2,267,125","4,231,036","2,435,970","1,795,066",80,取合せ品,,,,,
分類不能のもの,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,分類不能のもの,,,,,,
