18,石炭,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18,石炭,,,,,
19,鉄鉱石,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19,鉄鉱石,,,,,
20,金属鉱,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20,金属鉱,,,,,
21,砂利・砂,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,21,砂利・砂,,,,,
22,石材,-,18,-,-,18,-,-,-,-,-,-,-,-,-,-,-,22,石材,,,,,
23,原油,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,原油,,,,,
24,りん鉱石,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24,りん鉱石,,,,,
25,石灰石,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25,石灰石,,,,,
26,原塩,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26,原塩,,,,,
27,非金属鉱物,113,"4,323","1,524",619,"1,997",-,-,183,164,60,-,74,-,-,-,-,27,非金属鉱物,,,,,
金属機械工業品,,"27,152","145,891","39,866","64,420","22,163",-,-,"19,442","194,614","131,651","5,493","31,529",-,-,96,-,金属機械工業品,,,,,,
28,鉄鋼,76,"3,561",932,"2,629",-,-,-,-,163,-,103,-,-,-,-,-,28,鉄鋼,,,,,
29,鋼材,"1,157","18,361","10,890","5,407","2,003",-,-,61,"64,525","37,762",29,"4,309",-,-,24,-,29,鋼材,,,,,
30,非鉄金属,"1,572","4,085","3,113",928,2,-,-,42,920,475,1,390,-,-,-,-,30,非鉄金属,,,,,
31,金属製品,"2,236","11,640","5,221","3,442","1,139",-,-,"1,838","5,945","3,296",316,"1,662",-,-,31,-,31,金属製品,,,,,
32,鉄道車両,-,35,18,2,-,-,-,15,-,-,-,-,-,-,-,-,32,鉄道車両,,,,,
33,完成自動車,16,"14,453",34,"4,606",-,-,-,"9,813","16,301","16,291",-,-,-,-,-,-,33,完成自動車,,,,,
34,その他輸送用車両,-,398,74,142,172,-,-,10,94,30,-,64,-,-,-,-,34,その他輸送用車両,,,,,
35,二輪自動車,-,981,-,981,-,-,-,-,-,-,-,-,-,-,-,-,35,二輪自動車,,,,,
36,自動車部品,"3,816","13,689","9,175","4,229",3,-,-,282,"11,991","10,691",1,"1,299",-,-,-,-,36,自動車部品,,,,,
37,その他輸送機械,-,81,15,30,35,-,-,1,68,59,-,9,-,-,-,-,37,その他輸送機械,,,,,
38,産業機械,"11,230","21,073","4,459","9,818","4,133",-,-,"2,663","74,543","59,243",337,"13,303",-,-,21,-,38,産業機械,,,,,
39,電気機械,"6,528","50,960","4,476","29,568","13,291",-,-,"3,625","17,050","3,037","4,579","8,898",-,-,20,-,39,電気機械,,,,,
40,測量・光学・医療用機械,299,"3,748",994,"1,636",989,-,-,129,"2,850",605,126,"1,595",-,-,-,-,40,測量・光学・医療用機械,,,,,
41,事務用機器,222,621,-,492,6,-,-,123,163,162,-,-,-,-,-,-,41,事務用機器,,,,,
42,その他機械,-,"2,205",465,510,390,-,-,840,1,-,1,-,-,-,-,-,42,その他機械,,,,,
化学工業品,,"28,338","129,480","23,054","66,390","26,227",6,-,"13,803","75,769","19,636",737,"37,175",-,-,266,-,化学工業品,,,,,,
43,陶磁器,1,"2,164",11,"2,058",84,-,-,11,4,-,-,4,-,-,-,-,43,陶磁器,,,,,
44,セメント,-,119,30,74,15,-,-,-,30,30,-,-,-,-,-,-,44,セメント,,,,,
45,ガラス類,"1,151","4,479","1,092","1,190",606,-,-,"1,591","1,714",732,-,982,-,-,-,-,45,ガラス類,,,,,
46,窯業品,"5,482","6,436","2,089","3,120",508,-,-,719,"2,009",743,45,94,-,-,2,-,46,窯業品,,,,,
47,重油,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47,重油,,,,,
48,石油製品,120,"1,999",75,"1,774",150,-,-,-,"1,580",975,-,530,-,-,-,-,48,石油製品,,,,,
49,LNG/液化天然ガス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49,LNG/液化天然ガス,,,,,
50,LPG/液化石油ガス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50,LPG/液化石油ガス,,,,,
51,その他石油製品,-,256,94,159,-,-,-,3,40,18,-,15,-,-,7,-,51,その他石油製品,,,,,
52,コークス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52,コークス,,,,,
53,石炭製品,-,840,825,15,-,-,-,-,-,-,-,-,-,-,-,-,53,石炭製品,,,,,
54,化学薬品,"2,740","20,961","2,987","6,132","10,293",-,-,"1,549","5,040","1,029",-,"2,362",-,-,26,-,54,化学薬品,,,,,
55,化学肥料,-,"1,065","1,065",-,-,-,-,-,-,-,-,-,-,-,-,-,55,化学肥料,,,,,
56,その他化学工業品,"18,844","91,161","14,786","51,868","14,571",6,-,"9,930","65,352","16,109",692,"33,188",-,-,231,-,56,その他化学工業品,,,,,
軽工業品,,"2,687","59,868","16,769","24,576","8,885",-,-,"9,638","25,076","4,371",453,"9,593",1,-,750,-,軽工業品,,,,,,
57,紙・パルプ,"2,171","28,610","13,111","2,995","8,539",-,-,"3,965","16,321",944,426,"6,954",-,-,705,-,57,紙・パルプ,,,,,
58,糸及び紡績半製品,13,146,12,131,3,-,-,-,75,-,-,75,-,-,-,-,58,糸及び紡績半製品,,,,,
59,その他繊維工業品,407,"2,558","1,167","1,285",55,-,-,51,"1,948","1,260",1,555,1,-,5,-,59,その他繊維工業品,,,,,
60,砂糖,-,167,-,167,-,-,-,-,-,-,-,-,-,-,-,-,60,砂糖,,,,,
61,製造食品,33,"23,212","2,475","17,541",220,-,-,"2,976","5,732","1,998",26,"1,647",-,-,40,-,61,製造食品,,,,,
62,飲料,32,"5,143",-,"2,453",68,-,-,"2,622",880,169,-,362,-,-,-,-,62,飲料,,,,,
63,水,31,28,-,4,-,-,-,24,120,-,-,-,-,-,-,-,63,水,,,,,
64,たばこ,-,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,64,たばこ,,,,,
65,その他食料工業品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,65,その他食料工業品,,,,,
雑工業品,,"2,389","59,129","21,160","25,511","6,022",-,"1,878","4,558","29,454","13,541",658,"11,884",-,-,196,-,雑工業品,,,,,,
66,がん具,2,"3,422",-,"3,367",17,-,-,38,105,17,-,85,-,-,-,-,66,がん具,,,,,
67,衣服・身廻品・はきもの,407,"5,727",355,"4,291",586,-,-,495,"1,118",372,45,634,-,-,-,-,67,衣服・身廻品・はきもの,,,,,
68,文房具・運動娯楽用品・楽器,246,"6,391","1,605","3,896",671,-,-,219,"6,495","2,266",88,"1,647",-,-,-,-,68,文房具・運動娯楽用品・楽器,,,,,
69,家具装備品,244,"7,572",907,"4,574","1,316",-,221,554,990,97,-,650,-,-,-,-,69,家具装備品,,,,,
70,その他日用品,422,"4,113","1,060","2,773",1,-,-,279,"3,705","1,123",3,"2,361",-,-,-,-,70,その他日用品,,,,,
71,ゴム製品,727,"13,106","9,286","2,335","1,436",-,-,49,"2,531",996,-,"1,195",-,-,196,-,71,ゴム製品,,,,,
72,木製品,-,124,1,64,39,-,-,20,32,-,-,32,-,-,-,-,72,木製品,,,,,
73,その他製造工業品,341,"18,674","7,946","4,211","1,956",-,"1,657","2,904","14,478","8,670",522,"5,280",-,-,-,-,73,その他製造工業品,,,,,
特殊品,,"154,701","286,154","80,588","61,948","91,169",-,"3,627","48,822","539,875","152,833","54,799","27,113","1,920","10,121",675,"161,341",特殊品,,,,,,
74,金属くず,"6,929","20,444","7,459","4,756","4,997",-,"3,187",45,"275,410","49,415","54,299",129,-,"10,121",-,"161,341",74,金属くず,,,,,
75,再利用資材,"130,095","217,363","54,550","35,447","83,648",-,-,"43,718","217,204","73,416",259,"15,964","1,920",-,431,-,75,再利用資材,,,,,
76,動植物性製造飼肥料,-,"1,789","1,370",153,15,-,-,251,"6,639",-,-,"4,373",-,-,3,-,76,動植物性製造飼肥料,,,,,
77,廃棄物,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,77,廃棄物,,,,,
78,廃土砂,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,78,廃土砂,,,,,
79,輸送用容器,"5,112","10,709","6,060","1,716","1,052",-,-,"1,881","19,386","10,756",221,"5,728",-,-,240,-,79,輸送用容器,,,,,
80,取合せ品,"12,565","35,849","11,149","19,876","1,457",-,440,"2,927","21,236","19,246",20,919,-,-,1,-,80,取合せ品,,,,,
分類不能のもの,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,分類不能のもの,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
