,,,,,,,,,,,,,,,,,,,,,(単位：トン）,,,
品種,,合計,,,外貿,,,,,,,,,,,,,,,品種,,,,
,,,,,合計,,,定期航路,,,,,,,,,,,,,,,,
,,,,,,,,合計,,,北米西岸（メキシコ含む）,,,北米東岸（カリビア海含む）,,,北欧・地中海,,,,,,,
,,計,出貨,入貨,計,輸出,輸入,計,輸出,輸入,計,輸出,輸入,計,輸出,輸入,計,輸出,輸入,,,,,
合計,,"90,780,146","29,300,368","61,479,778","50,116,156","13,508,587","36,607,569","48,990,147","13,109,527","35,880,620","6,918,849","2,378,590","4,540,259","1,779,788","733,900","1,045,888","2,993,195","1,290,818","1,702,377",合計,,,,
農水産品,,"5,740,705","536,772","5,203,933","5,394,370","371,104","5,023,266","5,051,704","369,922","4,681,782","1,208,546","13,938","1,194,608","355,488","3,032","352,456","193,456","57,261","136,195",農水産品,,,,
1,麦,"351,874","10,381","341,493","259,817",45,"259,772","47,257",45,"47,212","14,767",30,"14,737",-,-,-,"2,985",-,"2,985",1,麦,,,
2,米,"45,231","14,701","30,530","25,787","3,127","22,660","25,787","3,127","22,660","17,512","1,128","16,384",525,60,465,447,447,-,2,米,,,
3,とうもろこし,"6,035",852,"5,183","5,205",37,"5,168","5,205",37,"5,168","3,162",7,"3,155",165,-,165,-,-,-,3,とうもろこし,,,
4,豆類,"138,918","9,440","129,478","124,914",191,"124,723","124,914",191,"124,723","105,788",65,"105,723","8,041",-,"8,041",128,30,98,4,豆類,,,
5,その他雑穀,"4,701",799,"3,902","3,341",104,"3,237","3,341",104,"3,237","2,114",104,"2,010",14,-,14,46,-,46,5,その他雑穀,,,
6,野菜・果物,"1,961,740","102,860","1,858,880","1,838,348","30,238","1,808,110","1,710,924","30,238","1,680,686","191,615","1,026","190,589","94,410",30,"94,380","7,521",338,"7,183",6,野菜・果物,,,
7,綿花,666,162,504,516,12,504,516,12,504,30,-,30,120,-,120,-,-,-,7,綿花,,,
8,その他農産品,"262,451","22,034","240,417","244,717","9,267","235,450","244,717","9,267","235,450","21,569",746,"20,823","16,311",380,"15,931","37,082","1,071","36,011",8,その他農産品,,,
9,羊毛,714,22,692,692,-,692,692,-,692,-,-,-,-,-,-,225,-,225,9,羊毛,,,
10,その他畜産品,"1,682,099","59,059","1,623,040","1,655,687","37,892","1,617,795","1,655,687","37,892","1,617,795","799,199","1,146","798,053","217,667",-,"217,667","45,134",227,"44,907",10,その他畜産品,,,
11,水産品,"1,286,276","316,462","969,814","1,235,346","290,191","945,155","1,232,664","289,009","943,655","52,790","9,686","43,104","18,235","2,562","15,673","99,888","55,148","44,740",11,水産品,,,
林産品,,"1,293,280","75,937","1,217,343","1,214,787","26,154","1,188,633","1,084,971","26,154","1,058,817","482,852","2,964","479,888","11,916",-,"11,916","68,700",186,"68,514",林産品,,,,
12,原木,"4,742","2,342","2,400","4,702","2,342","2,360","4,702","2,342","2,360","1,061",1,"1,060",77,-,77,-,-,-,12,原木,,,
13,製材,"1,114,580","59,776","1,054,804","1,059,705","22,089","1,037,616","930,787","22,089","908,698","480,039","2,711","477,328","11,839",-,"11,839","64,935",166,"64,769",13,製材,,,
14,樹脂類,"102,858","9,411","93,447","85,662","1,331","84,331","85,662","1,331","84,331",356,146,210,-,-,-,"2,155",-,"2,155",14,樹脂類,,,
15,木材チップ,"5,026",229,"4,797","4,156",229,"3,927","4,156",229,"3,927",720,-,720,-,-,-,"1,129",4,"1,125",15,木材チップ,,,
16,その他林産品,"9,921","3,792","6,129","4,679",6,"4,673","4,679",6,"4,673",210,-,210,-,-,-,390,-,390,16,その他林産品,,,
17,薪炭,"56,153",387,"55,766","55,883",157,"55,726","54,985",157,"54,828",466,106,360,-,-,-,91,16,75,17,薪炭,,,
鉱産品,,"6,066,046","76,718","5,989,328","474,518","18,168","456,350","301,479","18,168","283,311","10,645",990,"9,655","22,777",316,"22,461","25,614",539,"25,075",鉱産品,,,,
18,石炭,"163,146","13,706","149,440","132,313",79,"132,234","32,087",79,"32,008",559,79,480,"2,070",-,"2,070","11,725",-,"11,725",18,石炭,,,
19,鉄鉱石,294,21,273,294,21,273,294,21,273,8,-,8,-,-,-,30,-,30,19,鉄鉱石,,,
20,金属鉱,"6,440",775,"5,665","5,715",70,"5,645","5,715",70,"5,645",720,-,720,80,-,80,330,-,330,20,金属鉱,,,
21,砂利・砂,"4,309,876","28,318","4,281,558","20,870",793,"20,077","14,120",793,"13,327",967,-,967,"1,716",-,"1,716","1,057",-,"1,057",21,砂利・砂,,,
22,石材,"974,643","4,991","969,652","105,004","1,359","103,645","105,004","1,359","103,645",544,35,509,322,62,260,"4,825",-,"4,825",22,石材,,,
23,原油,"2,280",30,"2,250","2,250",-,"2,250","2,250",-,"2,250","1,200",-,"1,200",30,-,30,-,-,-,23,原油,,,
24,りん鉱石,57,-,57,57,-,57,57,-,57,12,-,12,-,-,-,-,-,-,24,りん鉱石,,,
25,石灰石,"344,597","2,150","342,447",854,-,854,854,-,854,254,-,254,-,-,-,-,-,-,25,石灰石,,,
26,原塩,"10,939",125,"10,814","6,639",55,"6,584","5,130",55,"5,075",282,1,281,46,-,46,"1,902",-,"1,902",26,原塩,,,
27,非金属鉱物,"253,774","26,602","227,172","200,522","15,791","184,731","135,968","15,791","120,177","6,099",875,"5,224","18,513",254,"18,259","5,745",539,"5,206",27,非金属鉱物,,,
金属機械工業品,,"28,685,478","13,640,218","15,045,260","13,231,584","5,226,860","8,004,724","13,183,698","5,216,846","7,966,852","1,949,556","1,593,497","356,059","493,137","424,453","68,684","879,948","611,303","268,645",金属機械工業品,,,,
28,鉄鋼,"93,849","30,988","62,861","81,593","30,513","51,080","75,891","27,465","48,426","2,040","1,845",195,255,105,150,"21,490","6,462","15,028",28,鉄鋼,,,
29,鋼材,"1,496,332","292,002","1,204,330","400,509","277,238","123,271","371,405","274,311","97,094","38,765","35,053","3,712","10,647","10,464",183,"21,445","15,034","6,411",29,鋼材,,,
30,非鉄金属,"327,696","118,646","209,050","273,223","114,454","158,769","273,223","114,454","158,769","27,204","16,735","10,469","7,019","5,933","1,086","15,415","8,087","7,328",30,非鉄金属,,,
31,金属製品,"1,678,804","338,942","1,339,862","1,593,038","289,632","1,303,406","1,591,651","289,632","1,302,019","196,455","62,743","133,712","32,424","9,397","23,027","47,994","15,959","32,035",31,金属製品,,,
32,鉄道車両,"3,779","1,603","2,176","3,769","1,593","2,176","3,017",841,"2,176",524,341,183,18,18,-,"1,572",98,"1,474",32,鉄道車両,,,
33,完成自動車,"13,414,844","7,904,168","5,510,676","108,387","83,242","25,145","108,387","83,242","25,145","9,380","3,940","5,440","4,986","4,456",530,"14,177","6,740","7,437",33,完成自動車,,,
34,その他輸送用車両,"112,586","16,617","95,969","85,744","3,123","82,621","84,046","3,123","80,923","1,905",824,"1,081",273,2,271,"1,351",85,"1,266",34,その他輸送用車両,,,
35,二輪自動車,"56,212","9,520","46,692","54,533","8,826","45,707","54,533","8,826","45,707","6,847",530,"6,317","9,475","5,369","4,106","5,546","1,276","4,270",35,二輪自動車,,,
36,自動車部品,"2,348,864","1,510,412","838,452","2,235,673","1,479,481","756,192","2,235,673","1,479,481","756,192","821,502","759,649","61,853","131,565","120,383","11,182","146,257","92,343","53,914",36,自動車部品,,,
37,その他輸送機械,"594,758","124,235","470,523","390,440","45,420","345,020","385,331","45,420","339,911","28,568","24,144","4,424","11,345","10,177","1,168","4,775","2,206","2,569",37,その他輸送機械,,,
38,産業機械,"3,689,844","2,134,873","1,554,971","3,380,081","1,930,732","1,449,349","3,379,509","1,930,732","1,448,777","538,014","482,117","55,897","225,158","212,895","12,263","422,810","341,555","81,255",38,産業機械,,,
39,電気機械,"3,963,449","785,855","3,177,594","3,878,531","728,048","3,150,483","3,878,531","728,048","3,150,483","214,054","157,800","56,254","43,363","34,275","9,088","108,494","72,549","35,945",39,電気機械,,,
40,測量・光学・医療用機械,"517,023","192,809","324,214","499,899","181,632","318,267","496,337","178,345","317,992","54,177","39,840","14,337","15,227","9,758","5,469","58,508","42,208","16,300",40,測量・光学・医療用機械,,,
41,事務用機器,"315,133","154,082","161,051","198,424","38,233","160,191","198,424","38,233","160,191","6,422","6,085",337,756,726,30,"8,031","6,342","1,689",41,事務用機器,,,
42,その他機械,"72,305","25,466","46,839","47,740","14,693","33,047","47,740","14,693","33,047","3,699","1,851","1,848",626,495,131,"2,083",359,"1,724",42,その他機械,,,
