54,化学薬品,-,-,-,-,-,-,-,-,-,30,-,-,15,-,15,-,54,化学薬品,,,,,
55,化学肥料,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55,化学肥料,,,,,
56,その他化学工業品,-,-,34,-,-,-,-,-,29,364,209,-,66,-,44,-,56,その他化学工業品,,,,,
軽工業品,,-,-,120,-,-,-,-,-,-,650,433,-,159,-,45,-,軽工業品,,,,,,
57,紙・パルプ,-,-,7,-,-,-,-,-,-,91,-,-,81,-,-,-,57,紙・パルプ,,,,,
58,糸及び紡績半製品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,58,糸及び紡績半製品,,,,,
59,その他繊維工業品,-,-,-,-,-,-,-,-,-,48,-,-,-,-,45,-,59,その他繊維工業品,,,,,
60,砂糖,-,-,-,-,-,-,-,-,-,15,15,-,-,-,-,-,60,砂糖,,,,,
61,製造食品,-,-,113,-,-,-,-,-,-,448,418,-,30,-,-,-,61,製造食品,,,,,
62,飲料,-,-,-,-,-,-,-,-,-,48,-,-,48,-,-,-,62,飲料,,,,,
63,水,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,63,水,,,,,
64,たばこ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,64,たばこ,,,,,
65,その他食料工業品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,65,その他食料工業品,,,,,
雑工業品,,-,45,3,-,30,-,-,30,60,213,30,-,163,1,15,2,雑工業品,,,,,,
66,がん具,-,-,-,-,-,-,-,-,-,4,-,-,4,-,-,-,66,がん具,,,,,
67,衣服・身廻品・はきもの,-,-,-,-,-,-,-,-,-,45,-,-,30,-,15,-,67,衣服・身廻品・はきもの,,,,,
68,文房具・運動娯楽用品・楽器,-,-,3,-,-,-,-,-,-,129,14,-,112,1,-,-,68,文房具・運動娯楽用品・楽器,,,,,
69,家具装備品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,69,家具装備品,,,,,
70,その他日用品,-,-,-,-,-,-,-,-,-,8,-,-,6,-,-,2,70,その他日用品,,,,,
71,ゴム製品,-,45,-,-,30,-,-,30,60,12,1,-,11,-,-,-,71,ゴム製品,,,,,
72,木製品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,72,木製品,,,,,
73,その他製造工業品,-,-,-,-,-,-,-,-,-,15,15,-,-,-,-,-,73,その他製造工業品,,,,,
特殊品,,1,-,4,-,-,-,-,-,-,572,-,22,550,-,-,-,特殊品,,,,,,
74,金属くず,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,74,金属くず,,,,,
75,再利用資材,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,75,再利用資材,,,,,
76,動植物性製造飼肥料,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,76,動植物性製造飼肥料,,,,,
77,廃棄物,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,77,廃棄物,,,,,
78,廃土砂,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,78,廃土砂,,,,,
79,輸送用容器,-,-,4,-,-,-,-,-,-,510,-,-,510,-,-,-,79,輸送用容器,,,,,
80,取合せ品,1,-,-,-,-,-,-,-,-,62,-,22,40,-,-,-,80,取合せ品,,,,,
分類不能のもの,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,分類不能のもの,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
