20,金属鉱,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20,金属鉱,,,,,
21,砂利・砂,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,21,砂利・砂,,,,,
22,石材,-,195,-,195,-,60,-,60,-,-,-,-,-,150,-,-,22,石材,,,,,
23,原油,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,原油,,,,,
24,りん鉱石,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24,りん鉱石,,,,,
25,石灰石,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25,石灰石,,,,,
26,原塩,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26,原塩,,,,,
27,非金属鉱物,-,-,-,-,-,-,-,-,-,-,-,-,-,"3,015","1,050",240,27,非金属鉱物,,,,,
金属機械工業品,,-,-,-,-,-,"1,973","1,315",658,30,30,-,-,-,"1,317",228,706,金属機械工業品,,,,,,
28,鉄鋼,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28,鉄鋼,,,,,
29,鋼材,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29,鋼材,,,,,
30,非鉄金属,-,-,-,-,-,-,-,-,30,30,-,-,-,-,-,-,30,非鉄金属,,,,,
31,金属製品,-,-,-,-,-,78,78,-,-,-,-,-,-,686,156,523,31,金属製品,,,,,
32,鉄道車両,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32,鉄道車両,,,,,
33,完成自動車,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,33,完成自動車,,,,,
34,その他輸送用車両,-,-,-,-,-,30,30,-,-,-,-,-,-,-,-,-,34,その他輸送用車両,,,,,
35,二輪自動車,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35,二輪自動車,,,,,
36,自動車部品,-,-,-,-,-,-,-,-,-,-,-,-,-,60,-,15,36,自動車部品,,,,,
37,その他輸送機械,-,-,-,-,-,-,-,-,-,-,-,-,-,6,-,-,37,その他輸送機械,,,,,
38,産業機械,-,-,-,-,-,"1,804","1,177",627,-,-,-,-,-,530,60,145,38,産業機械,,,,,
39,電気機械,-,-,-,-,-,-,-,-,-,-,-,-,-,23,-,23,39,電気機械,,,,,
40,測量・光学・医療用機械,-,-,-,-,-,61,30,31,-,-,-,-,-,-,-,-,40,測量・光学・医療用機械,,,,,
41,事務用機器,-,-,-,-,-,-,-,-,-,-,-,-,-,12,12,-,41,事務用機器,,,,,
42,その他機械,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42,その他機械,,,,,
化学工業品,,15,6,-,-,6,"2,180","1,205",975,"2,459","2,429",30,-,-,"1,367",366,345,化学工業品,,,,,,
43,陶磁器,-,-,-,-,-,-,-,-,-,-,-,-,-,75,-,-,43,陶磁器,,,,,
44,セメント,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,44,セメント,,,,,
45,ガラス類,-,-,-,-,-,-,-,-,-,-,-,-,-,557,302,225,45,ガラス類,,,,,
46,窯業品,-,-,-,-,-,15,15,-,-,-,-,-,-,-,-,-,46,窯業品,,,,,
47,重油,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47,重油,,,,,
48,石油製品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48,石油製品,,,,,
49,LNG/液化天然ガス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49,LNG/液化天然ガス,,,,,
50,LPG/液化石油ガス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50,LPG/液化石油ガス,,,,,
51,その他石油製品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51,その他石油製品,,,,,
52,コークス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52,コークス,,,,,
53,石炭製品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53,石炭製品,,,,,
54,化学薬品,-,-,-,-,-,"1,050",180,870,"2,429","2,429",-,-,-,330,30,15,54,化学薬品,,,,,
55,化学肥料,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55,化学肥料,,,,,
56,その他化学工業品,15,6,-,-,6,"1,115","1,010",105,30,-,30,-,-,405,34,105,56,その他化学工業品,,,,,
軽工業品,,-,-,-,-,-,"3,490","1,230","2,260",-,-,-,30,30,"7,098",970,3,軽工業品,,,,,,
57,紙・パルプ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,57,紙・パルプ,,,,,
58,糸及び紡績半製品,-,-,-,-,-,-,-,-,-,-,-,-,-,146,146,-,58,糸及び紡績半製品,,,,,
59,その他繊維工業品,-,-,-,-,-,120,90,30,-,-,-,-,-,75,-,-,59,その他繊維工業品,,,,,
60,砂糖,-,-,-,-,-,645,375,270,-,-,-,-,-,150,120,-,60,砂糖,,,,,
61,製造食品,-,-,-,-,-,60,30,30,-,-,-,-,-,"6,455",570,3,61,製造食品,,,,,
62,飲料,-,-,-,-,-,"2,489",735,"1,754",-,-,-,30,30,272,134,-,62,飲料,,,,,
63,水,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,63,水,,,,,
64,たばこ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,64,たばこ,,,,,
65,その他食料工業品,-,-,-,-,-,176,-,176,-,-,-,-,-,-,-,-,65,その他食料工業品,,,,,
雑工業品,,-,24,-,24,-,377,242,135,547,198,349,-,-,"4,770",461,150,雑工業品,,,,,,
66,がん具,-,-,-,-,-,60,30,30,-,-,-,-,-,14,14,-,66,がん具,,,,,
67,衣服・身廻品・はきもの,-,-,-,-,-,47,47,-,547,198,349,-,-,244,31,-,67,衣服・身廻品・はきもの,,,,,
68,文房具・運動娯楽用品・楽器,-,-,-,-,-,-,-,-,-,-,-,-,-,16,-,-,68,文房具・運動娯楽用品・楽器,,,,,
69,家具装備品,-,-,-,-,-,180,90,90,-,-,-,-,-,"4,331",311,90,69,家具装備品,,,,,
70,その他日用品,-,24,-,24,-,-,-,-,-,-,-,-,-,-,-,-,70,その他日用品,,,,,
71,ゴム製品,-,-,-,-,-,-,-,-,-,-,-,-,-,105,45,60,71,ゴム製品,,,,,
72,木製品,-,-,-,-,-,60,60,-,-,-,-,-,-,-,-,-,72,木製品,,,,,
73,その他製造工業品,-,-,-,-,-,30,15,15,-,-,-,-,-,60,60,-,73,その他製造工業品,,,,,
特殊品,,-,300,-,300,-,964,199,765,45,45,-,330,330,797,641,45,特殊品,,,,,,
74,金属くず,-,-,-,-,-,645,105,540,45,45,-,330,330,545,545,-,74,金属くず,,,,,
75,再利用資材,-,-,-,-,-,-,-,-,-,-,-,-,-,15,-,15,75,再利用資材,,,,,
76,動植物性製造飼肥料,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,76,動植物性製造飼肥料,,,,,
77,廃棄物,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,77,廃棄物,,,,,
78,廃土砂,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,78,廃土砂,,,,,
79,輸送用容器,-,-,-,-,-,110,34,76,-,-,-,-,-,120,90,30,79,輸送用容器,,,,,
80,取合せ品,-,300,-,300,-,209,60,149,-,-,-,-,-,117,6,-,80,取合せ品,,,,,
分類不能のもの,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,分類不能のもの,,,,,,
