19,鉄鉱石,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19,鉄鉱石,,,,,
20,金属鉱,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20,金属鉱,,,,,
21,砂利・砂,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,21,砂利・砂,,,,,
22,石材,-,-,900,-,-,-,-,"2,175",112,45,-,262,15,15,-,-,22,石材,,,,,
23,原油,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,原油,,,,,
24,りん鉱石,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24,りん鉱石,,,,,
25,石灰石,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25,石灰石,,,,,
26,原塩,-,-,-,-,-,-,-,-,-,-,-,-,105,105,-,-,26,原塩,,,,,
27,非金属鉱物,15,15,"1,155",-,-,-,-,"2,869",-,-,-,"1,545","2,835","2,730",105,-,27,非金属鉱物,,,,,
金属機械工業品,,870,225,"1,921",-,22,-,300,410,"5,525","1,978",-,"3,482",30,15,-,15,金属機械工業品,,,,,,
28,鉄鋼,780,225,-,-,-,-,300,-,"2,550","1,575",-,"2,880",-,-,-,-,28,鉄鋼,,,,,
29,鋼材,-,-,-,-,-,-,-,60,345,6,-,10,-,-,-,-,29,鋼材,,,,,
30,非鉄金属,-,-,75,-,-,-,-,45,45,-,-,30,-,-,-,-,30,非鉄金属,,,,,
31,金属製品,90,-,195,-,-,-,-,135,561,-,-,105,-,-,-,-,31,金属製品,,,,,
32,鉄道車両,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32,鉄道車両,,,,,
33,完成自動車,-,-,-,-,-,-,-,20,60,-,-,-,-,-,-,-,33,完成自動車,,,,,
34,その他輸送用車両,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,34,その他輸送用車両,,,,,
35,二輪自動車,-,-,960,-,-,-,-,-,570,30,-,-,-,-,-,-,35,二輪自動車,,,,,
36,自動車部品,-,-,341,-,-,-,-,-,720,81,-,15,-,-,-,-,36,自動車部品,,,,,
37,その他輸送機械,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37,その他輸送機械,,,,,
38,産業機械,-,-,150,-,-,-,-,135,528,190,-,278,-,-,-,-,38,産業機械,,,,,
39,電気機械,-,-,135,-,22,-,-,15,75,81,-,164,15,-,-,15,39,電気機械,,,,,
40,測量・光学・医療用機械,-,-,65,-,-,-,-,-,71,-,-,-,15,15,-,-,40,測量・光学・医療用機械,,,,,
41,事務用機器,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,41,事務用機器,,,,,
42,その他機械,-,-,-,-,-,-,-,-,-,15,-,-,-,-,-,-,42,その他機械,,,,,
化学工業品,,"1,850",-,407,585,194,-,240,"3,102","11,421","1,824","1,234","1,617",15,15,-,-,化学工業品,,,,,,
43,陶磁器,-,-,-,-,-,-,-,-,45,-,-,-,-,-,-,-,43,陶磁器,,,,,
44,セメント,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,44,セメント,,,,,
45,ガラス類,-,-,30,-,13,-,-,-,21,-,-,-,-,-,-,-,45,ガラス類,,,,,
46,窯業品,"1,850",-,30,270,60,-,240,30,102,45,150,-,-,-,-,-,46,窯業品,,,,,
47,重油,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47,重油,,,,,
48,石油製品,-,-,-,-,-,-,-,-,15,-,-,-,-,-,-,-,48,石油製品,,,,,
49,LNG/液化天然ガス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49,LNG/液化天然ガス,,,,,
50,LPG/液化石油ガス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50,LPG/液化石油ガス,,,,,
51,その他石油製品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51,その他石油製品,,,,,
52,コークス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52,コークス,,,,,
53,石炭製品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53,石炭製品,,,,,
54,化学薬品,-,-,15,-,-,-,-,"1,031","6,095",129,135,427,-,-,-,-,54,化学薬品,,,,,
55,化学肥料,-,-,-,-,-,-,-,-,15,-,-,-,-,-,-,-,55,化学肥料,,,,,
56,その他化学工業品,-,-,332,315,121,-,-,"2,041","5,128","1,650",949,"1,190",15,15,-,-,56,その他化学工業品,,,,,
軽工業品,,762,-,152,69,60,-,-,135,"4,553","1,329",45,60,132,116,16,-,軽工業品,,,,,,
57,紙・パルプ,120,-,-,-,-,-,-,-,45,-,-,-,-,-,-,-,57,紙・パルプ,,,,,
58,糸及び紡績半製品,-,-,-,-,-,-,-,-,-,60,-,-,-,-,-,-,58,糸及び紡績半製品,,,,,
59,その他繊維工業品,45,-,45,-,-,-,-,-,84,-,-,-,15,15,-,-,59,その他繊維工業品,,,,,
60,砂糖,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60,砂糖,,,,,
61,製造食品,493,-,92,69,60,-,-,60,"4,296","1,254",45,60,87,71,16,-,61,製造食品,,,,,
62,飲料,104,-,-,-,-,-,-,-,128,-,-,-,15,15,-,-,62,飲料,,,,,
63,水,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,63,水,,,,,
64,たばこ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,64,たばこ,,,,,
65,その他食料工業品,-,-,15,-,-,-,-,75,-,15,-,-,15,15,-,-,65,その他食料工業品,,,,,
雑工業品,,160,-,"4,658",30,214,-,-,"2,616","5,852",90,30,60,"3,911","3,099",812,-,雑工業品,,,,,,
66,がん具,-,-,28,-,-,-,-,-,60,-,-,-,-,-,-,-,66,がん具,,,,,
67,衣服・身廻品・はきもの,25,-,"4,291",15,172,-,-,"1,241","4,776",30,-,-,"3,657","3,025",632,-,67,衣服・身廻品・はきもの,,,,,
68,文房具・運動娯楽用品・楽器,120,-,30,-,-,-,-,-,90,-,-,-,209,29,180,-,68,文房具・運動娯楽用品・楽器,,,,,
69,家具装備品,-,-,-,-,-,-,-,226,232,-,-,-,-,-,-,-,69,家具装備品,,,,,
70,その他日用品,-,-,190,-,-,-,-,-,79,-,-,-,-,-,-,-,70,その他日用品,,,,,
71,ゴム製品,-,-,119,-,42,-,-,"1,149",42,45,30,60,-,-,-,-,71,ゴム製品,,,,,
72,木製品,-,-,-,-,-,-,-,-,45,15,-,-,-,-,-,-,72,木製品,,,,,
73,その他製造工業品,15,-,-,15,-,-,-,-,528,-,-,-,45,45,-,-,73,その他製造工業品,,,,,
特殊品,,296,189,790,-,52,-,-,"8,271","4,174","1,170",-,225,897,897,-,-,特殊品,,,,,,
74,金属くず,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,74,金属くず,,,,,
75,再利用資材,-,-,-,-,-,-,-,150,-,-,-,-,477,477,-,-,75,再利用資材,,,,,
76,動植物性製造飼肥料,-,-,-,-,52,-,-,"7,650","2,250",735,-,60,90,90,-,-,76,動植物性製造飼肥料,,,,,
77,廃棄物,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,77,廃棄物,,,,,
78,廃土砂,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,78,廃土砂,,,,,
79,輸送用容器,15,-,244,-,-,-,-,-,33,-,-,-,-,-,-,-,79,輸送用容器,,,,,
80,取合せ品,281,189,546,-,-,-,-,471,"1,891",435,-,165,330,330,-,-,80,取合せ品,,,,,
分類不能のもの,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,分類不能のもの,,,,,,
