24,りん鉱石,57,-,57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24,りん鉱石
25,石灰石,854,-,854,90,-,90,30,-,30,15,-,15,15,-,15,37,-,37,240,-,25,石灰石
26,原塩,"6,639",55,"6,584",267,2,265,280,4,276,349,-,349,411,18,393,239,3,236,260,7,26,原塩
27,非金属鉱物,"200,522","15,791","184,731","10,431",866,"9,565","10,095","1,839","8,256","12,641","1,523","11,118","10,692","1,800","8,892","12,631","1,176","11,455","10,408","1,393",27,非金属鉱物
金属機械工業品,,"13,231,584","5,226,860","8,004,724","971,122","315,456","655,666","951,985","438,267","513,718","1,247,054","475,868","771,186","1,098,143","471,457","626,686","1,076,100","389,943","686,157","1,115,989","434,428",金属機械工業品,
28,鉄鋼,"81,593","30,513","51,080","5,111",951,"4,160","6,295","1,740","4,555","5,133","2,138","2,995","5,913","1,934","3,979","5,117","1,904","3,213","6,164","1,262",28,鉄鋼
29,鋼材,"400,509","277,238","123,271","27,330","17,474","9,856","30,425","24,778","5,647","38,269","25,224","13,045","34,633","25,973","8,660","32,054","19,385","12,669","33,747","23,698",29,鋼材
30,非鉄金属,"273,223","114,454","158,769","22,318","7,679","14,639","20,409","10,154","10,255","31,842","11,611","20,231","24,363","11,575","12,788","21,116","8,350","12,766","23,243","10,515",30,非鉄金属
31,金属製品,"1,593,038","289,632","1,303,406","123,522","16,086","107,436","101,991","23,332","78,659","153,907","25,946","127,961","125,893","24,334","101,559","137,336","24,762","112,574","131,199","23,201",31,金属製品
32,鉄道車両,"3,769","1,593","2,176",199,45,154,394,56,338,110,103,7,318,94,224,224,154,70,165,59,32,鉄道車両
33,完成自動車,"108,387","83,242","25,145","6,458","5,036","1,422","7,568","6,050","1,518","9,952","7,782","2,170","9,506","7,621","1,885","7,559","5,400","2,159","7,846","5,873",33,完成自動車
34,その他輸送用車両,"85,744","3,123","82,621","5,931",62,"5,869","3,802",155,"3,647","8,055",307,"7,748","6,819",147,"6,672","6,998",204,"6,794","5,564",256,34,その他輸送用車両
35,二輪自動車,"54,533","8,826","45,707","3,515",411,"3,104","4,099",653,"3,446","5,491",761,"4,730","5,526",718,"4,808","5,548",570,"4,978","4,909",672,35,二輪自動車
36,自動車部品,"2,235,673","1,479,481","756,192","151,681","95,966","55,715","179,332","131,465","47,867","207,085","147,743","59,342","193,283","138,661","54,622","162,983","98,522","64,461","178,578","116,633",36,自動車部品
37,その他輸送機械,"390,440","45,420","345,020","31,184","3,226","27,958","31,411","4,046","27,365","43,863","4,344","39,519","33,362","3,605","29,757","27,428","4,057","23,371","30,599","4,251",37,その他輸送機械
38,産業機械,"3,380,081","1,930,732","1,449,349","226,317","112,943","113,374","249,653","162,899","86,754","304,924","166,338","138,586","290,320","170,717","119,603","280,749","153,359","127,390","294,872","163,390",38,産業機械
39,電気機械,"3,878,531","728,048","3,150,483","307,881","40,462","267,419","266,616","55,214","211,402","370,763","63,056","307,707","312,037","67,294","244,743","329,292","56,086","273,206","336,610","64,975",39,電気機械
40,測量・光学・医療用機械,"499,899","181,632","318,267","38,284","11,868","26,416","31,709","13,179","18,530","43,481","15,151","28,330","37,448","14,195","23,253","39,326","13,331","25,995","41,761","15,365",40,測量・光学・医療用機械
41,事務用機器,"198,424","38,233","160,191","17,578","2,268","15,310","14,294","3,181","11,113","19,654","3,908","15,746","14,711","3,382","11,329","16,684","2,935","13,749","16,865","3,000",41,事務用機器
42,その他機械,"47,740","14,693","33,047","3,813",979,"2,834","3,987","1,365","2,622","4,525","1,456","3,069","4,011","1,207","2,804","3,686",924,"2,762","3,867","1,278",42,その他機械
化学工業品,,"5,866,225","2,377,349","3,488,876","424,782","159,977","264,805","454,443","217,389","237,054","516,839","216,709","300,130","484,169","206,982","277,187","478,787","181,479","297,308","501,065","185,571",化学工業品,
43,陶磁器,"155,896","10,180","145,716","14,660",599,"14,061","8,968",540,"8,428","11,891","1,103","10,788","12,791",770,"12,021","11,622",602,"11,020","11,490",757,43,陶磁器
44,セメント,"21,322","8,629","12,693","1,405",610,795,"1,187",737,450,"1,980",690,"1,290","2,398",913,"1,485","2,065",865,"1,200","2,485",775,44,セメント
45,ガラス類,"203,514","69,108","134,406","13,192","4,542","8,650","15,777","6,840","8,937","18,895","7,693","11,202","16,119","6,173","9,946","15,570","5,529","10,041","15,235","5,362",45,ガラス類
46,窯業品,"357,015","109,932","247,083","25,424","5,954","19,470","25,818","9,014","16,804","29,294","8,149","21,145","30,507","8,347","22,160","31,554","9,214","22,340","30,080","7,648",46,窯業品
47,重油,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47,重油
48,石油製品,"36,674","20,855","15,819","2,552","1,722",830,"3,188","2,190",998,"2,976","1,981",995,"2,837","1,620","1,217","3,037","1,979","1,058","2,925","1,888",48,石油製品
49,LNG/液化天然ガス,318,-,318,-,-,-,-,-,-,30,-,30,15,-,15,15,-,15,30,-,49,LNG/液化天然ガス
50,LPG/液化石油ガス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50,LPG/液化石油ガス
51,その他石油製品,"24,615","9,308","15,307","1,665",544,"1,121","2,676","1,224","1,452","3,279",926,"2,353","1,402",781,621,"2,091","1,284",807,"1,842",678,51,その他石油製品
52,コークス,"24,279",-,"24,279",570,-,570,424,-,424,900,-,900,"2,424",-,"2,424",865,-,865,"12,600",-,52,コークス
53,石炭製品,"8,244","7,824",420,510,495,15,533,488,45,645,585,60,"1,631","1,586",45,567,552,15,399,354,53,石炭製品
54,化学薬品,"952,093","315,884","636,209","76,873","21,742","55,131","72,152","29,526","42,626","80,721","27,756","52,965","76,799","27,149","49,650","79,021","25,461","53,560","82,137","27,275",54,化学薬品
55,化学肥料,"53,508","4,102","49,406","4,681",436,"4,245","4,711",891,"3,820","5,963",421,"5,542","4,405",63,"4,342","3,314",155,"3,159","4,586",147,55,化学肥料
56,その他化学工業品,"4,028,747","1,821,527","2,207,220","283,250","123,333","159,917","319,009","165,939","153,070","360,265","167,405","192,860","332,841","159,580","173,261","329,066","135,838","193,228","337,256","140,687",56,その他化学工業品
軽工業品,,"5,776,494","694,963","5,081,531","437,143","43,826","393,317","394,949","65,776","329,173","490,073","66,518","423,555","450,593","57,450","393,143","484,595","49,238","435,357","506,253","56,873",軽工業品,
57,紙・パルプ,"1,210,245","333,009","877,236","93,564","24,253","69,311","99,504","35,190","64,314","105,533","33,021","72,512","95,432","27,586","67,846","100,520","23,339","77,181","93,120","25,143",57,紙・パルプ
58,糸及び紡績半製品,"72,221","7,420","64,801","7,000",284,"6,716","6,138",748,"5,390","8,945","1,352","7,593","6,034",575,"5,459","5,776",513,"5,263","6,528","1,167",58,糸及び紡績半製品
59,その他繊維工業品,"407,028","61,393","345,635","32,837","3,138","29,699","27,268","4,981","22,287","39,380","6,457","32,923","32,081","4,679","27,402","32,332","4,283","28,049","37,560","5,241",59,その他繊維工業品
60,砂糖,"57,248",511,"56,737","4,030",24,"4,006","3,980",40,"3,940","5,385",34,"5,351","4,517",77,"4,440","5,634",46,"5,588","5,841",75,60,砂糖
61,製造食品,"2,739,830","242,776","2,497,054","202,300","13,668","188,632","165,369","20,467","144,902","235,327","21,590","213,737","205,718","20,241","185,477","226,942","16,938","210,004","241,301","20,691",61,製造食品
62,飲料,"835,528","44,667","790,861","64,687","2,337","62,350","57,249","3,740","53,509","58,264","3,895","54,369","68,026","3,967","64,059","66,325","3,746","62,579","75,866","3,624",62,飲料
63,水,"195,419","4,205","191,214","15,535",110,"15,425","15,969",448,"15,521","14,193",148,"14,045","15,613",302,"15,311","22,650",356,"22,294","22,765",335,63,水
64,たばこ,"81,049",198,"80,851","6,797",11,"6,786","7,156",77,"7,079","6,868",-,"6,868","6,283",20,"6,263","6,757",14,"6,743","6,297",25,64,たばこ
65,その他食料工業品,"177,926",784,"177,142","10,393",1,"10,392","12,316",85,"12,231","16,178",21,"16,157","16,889",3,"16,886","17,659",3,"17,656","16,975",572,65,その他食料工業品
雑工業品,,"11,530,615","1,188,632","10,341,983","991,758","70,161","921,597","682,368","95,004","587,364","1,095,514","108,593","986,921","911,047","100,045","811,002","887,101","94,888","792,213","886,372","108,506",雑工業品,
66,がん具,"660,434","17,877","642,557","49,732","1,099","48,633","24,783","1,364","23,419","57,590","1,164","56,426","51,640","1,431","50,209","45,203",976,"44,227","55,853","1,631",66,がん具
67,衣服・身廻品・はきもの,"4,794,447","178,084","4,616,363","436,356","9,976","426,380","262,671","11,874","250,797","457,249","18,608","438,641","356,873","13,512","343,361","323,829","14,943","308,886","331,472","20,734",67,衣服・身廻品・はきもの
68,文房具・運動娯楽用品・楽器,"814,465","125,446","689,019","76,012","9,004","67,008","53,496","10,603","42,893","82,926","12,545","70,381","72,413","11,391","61,022","61,407","9,802","51,605","61,979","10,572",68,文房具・運動娯楽用品・楽器
69,家具装備品,"2,200,550","97,636","2,102,914","209,675","6,096","203,579","137,224","7,911","129,313","231,726","8,626","223,100","184,441","6,797","177,644","180,949","6,619","174,330","172,553","7,764",69,家具装備品
70,その他日用品,"582,446","123,270","459,176","42,235","7,278","34,957","37,581","7,639","29,942","60,916","10,963","49,953","59,389","16,907","42,482","54,370","9,404","44,966","47,667","9,591",70,その他日用品
71,ゴム製品,"793,960","366,336","427,624","50,980","22,694","28,286","59,362","30,833","28,529","70,493","30,764","39,729","57,678","26,477","31,201","68,334","28,999","39,335","73,134","36,812",71,ゴム製品
72,木製品,"1,135,577","10,503","1,125,074","86,413",652,"85,761","68,162",638,"67,524","85,447",964,"84,483","81,959",485,"81,474","103,722",703,"103,019","100,082",419,72,木製品
73,その他製造工業品,"548,736","269,480","279,256","40,355","13,362","26,993","39,089","24,142","14,947","49,167","24,959","24,208","46,654","23,045","23,609","49,287","23,442","25,845","43,632","20,983",73,その他製造工業品
特殊品,,"6,627,563","3,605,357","3,022,206","555,242","297,413","257,829","504,866","290,595","214,271","684,777","379,995","304,782","599,071","331,113","267,958","580,976","296,684","284,292","571,827","312,869",特殊品,
74,金属くず,"672,779","607,088","65,691","44,895","41,422","3,473","34,549","30,847","3,702","58,086","52,665","5,421","61,939","56,811","5,128","44,253","37,758","6,495","53,080","47,891",74,金属くず
75,再利用資材,"2,452,886","2,404,593","48,293","226,006","220,996","5,010","224,825","220,172","4,653","265,026","262,472","2,554","229,984","226,457","3,527","226,627","223,330","3,297","232,898","229,668",75,再利用資材
76,動植物性製造飼肥料,"1,076,276","17,190","1,059,086","80,279",231,"80,048","80,808",570,"80,238","100,439","1,416","99,023","94,169","1,249","92,920","95,323","1,162","94,161","85,986","1,965",76,動植物性製造飼肥料
77,廃棄物,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,77,廃棄物
78,廃土砂,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,78,廃土砂
79,輸送用容器,"1,250,278","187,761","1,062,517","92,419","11,544","80,875","82,692","15,870","66,822","119,225","17,342","101,883","102,334","16,058","86,276","105,551","13,112","92,439","103,353","18,883",79,輸送用容器
80,取合せ品,"1,175,344","388,725","786,619","111,643","23,220","88,423","81,992","23,136","58,856","142,001","46,100","95,901","110,645","30,538","80,107","109,222","21,322","87,900","96,510","14,462",80,取合せ品
分類不能のもの,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,分類不能のもの,
