26,原塩,"6,639",55,"6,584",360,-,360,360,-,360,360,-,360,-,-,-,"3,420",21,"3,399",26,原塩,,,,,,,
27,非金属鉱物,"200,522","15,791","184,731","22,844","4,517","18,327","22,844","4,517","18,327","22,844","4,517","18,327",-,-,-,"49,511","4,656","44,855",27,非金属鉱物,,,,,,,
金属機械工業品,,"13,231,584","5,226,860","8,004,724","1,081,795","262,406","819,389","1,081,795","262,406","819,389","1,065,852","258,110","807,742","15,943","4,296","11,647","3,977,196","884,204","3,092,992",金属機械工業品,,,,,,,,
28,鉄鋼,"81,593","30,513","51,080","6,737",739,"5,998","6,737",739,"5,998","6,737",739,"5,998",-,-,-,"32,361","14,901","17,460",28,鉄鋼,,,,,,,
29,鋼材,"400,509","277,238","123,271","47,898","18,675","29,223","47,898","18,675","29,223","46,764","18,519","28,245","1,134",156,978,"165,799","108,471","57,328",29,鋼材,,,,,,,
30,非鉄金属,"273,223","114,454","158,769","41,721","6,295","35,426","41,721","6,295","35,426","41,616","6,291","35,325",105,4,101,"70,891","24,259","46,632",30,非鉄金属,,,,,,,
31,金属製品,"1,593,038","289,632","1,303,406","134,462","21,864","112,598","134,462","21,864","112,598","133,409","21,851","111,558","1,053",13,"1,040","609,222","79,067","530,155",31,金属製品,,,,,,,
32,鉄道車両,"3,769","1,593","2,176",148,148,-,148,148,-,148,148,-,-,-,-,560,183,377,32,鉄道車両,,,,,,,
33,完成自動車,"108,387","83,242","25,145","4,888",703,"4,185","4,888",703,"4,185","3,459",612,"2,847","1,429",91,"1,338","29,220","26,066","3,154",33,完成自動車,,,,,,,
34,その他輸送用車両,"85,744","3,123","82,621","6,739",255,"6,484","6,739",255,"6,484","6,411",255,"6,156",328,-,328,"55,149","1,109","54,040",34,その他輸送用車両,,,,,,,
35,二輪自動車,"54,533","8,826","45,707",675,49,626,675,49,626,675,49,626,-,-,-,"9,344","1,116","8,228",35,二輪自動車,,,,,,,
36,自動車部品,"2,235,673","1,479,481","756,192","102,734","20,883","81,851","102,734","20,883","81,851","99,006","20,859","78,147","3,728",24,"3,704","384,183","168,027","216,156",36,自動車部品,,,,,,,
37,その他輸送機械,"390,440","45,420","345,020","15,558","1,062","14,496","15,558","1,062","14,496","15,558","1,062","14,496",-,-,-,"127,415","12,665","114,750",37,その他輸送機械,,,,,,,
38,産業機械,"3,380,081","1,930,732","1,449,349","240,353","98,113","142,240","240,353","98,113","142,240","235,441","94,420","141,021","4,912","3,693","1,219","754,858","297,254","457,604",38,産業機械,,,,,,,
39,電気機械,"3,878,531","728,048","3,150,483","428,670","84,713","343,957","428,670","84,713","343,957","425,806","84,440","341,366","2,864",273,"2,591","1,499,436","100,291","1,399,145",39,電気機械,,,,,,,
40,測量・光学・医療用機械,"499,899","181,632","318,267","40,535","7,203","33,332","40,535","7,203","33,332","40,167","7,178","32,989",368,25,343,"154,159","35,418","118,741",40,測量・光学・医療用機械,,,,,,,
41,事務用機器,"198,424","38,233","160,191","8,700",839,"7,861","8,700",839,"7,861","8,700",839,"7,861",-,-,-,"74,698","10,884","63,814",41,事務用機器,,,,,,,
42,その他機械,"47,740","14,693","33,047","1,977",865,"1,112","1,977",865,"1,112","1,955",848,"1,107",22,17,5,"9,901","4,493","5,408",42,その他機械,,,,,,,
化学工業品,,"5,866,225","2,377,349","3,488,876","744,678","234,297","510,381","744,678","234,297","510,381","737,500","234,225","503,275","7,178",72,"7,106","1,580,546","593,653","986,893",化学工業品,,,,,,,,
43,陶磁器,"155,896","10,180","145,716","3,520",146,"3,374","3,520",146,"3,374","3,500",141,"3,359",20,5,15,"46,394","1,736","44,658",43,陶磁器,,,,,,,
44,セメント,"21,322","8,629","12,693",913,190,723,913,190,723,913,190,723,-,-,-,"2,858","2,468",390,44,セメント,,,,,,,
45,ガラス類,"203,514","69,108","134,406","31,785","7,427","24,358","31,785","7,427","24,358","31,785","7,427","24,358",-,-,-,"60,148","18,143","42,005",45,ガラス類,,,,,,,
46,窯業品,"357,015","109,932","247,083","43,528","8,465","35,063","43,528","8,465","35,063","43,372","8,464","34,908",156,1,155,"95,664","20,359","75,305",46,窯業品,,,,,,,
47,重油,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47,重油,,,,,,,
48,石油製品,"36,674","20,855","15,819","3,913","1,725","2,188","3,913","1,725","2,188","3,912","1,724","2,188",1,1,-,"9,106","6,189","2,917",48,石油製品,,,,,,,
49,LNG/液化天然ガス,318,-,318,285,-,285,285,-,285,285,-,285,-,-,-,-,-,-,49,LNG/液化天然ガス,,,,,,,
50,LPG/液化石油ガス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50,LPG/液化石油ガス,,,,,,,
51,その他石油製品,"24,615","9,308","15,307","1,047",497,550,"1,047",497,550,"1,047",497,550,-,-,-,"4,593","2,076","2,517",51,その他石油製品,,,,,,,
52,コークス,"24,279",-,"24,279",964,-,964,964,-,964,964,-,964,-,-,-,"5,117",-,"5,117",52,コークス,,,,,,,
53,石炭製品,"8,244","7,824",420,59,14,45,59,14,45,59,14,45,-,-,-,223,223,-,53,石炭製品,,,,,,,
54,化学薬品,"952,093","315,884","636,209","127,046","29,907","97,139","127,046","29,907","97,139","126,505","29,903","96,602",541,4,537,"279,391","81,486","197,905",54,化学薬品,,,,,,,
55,化学肥料,"53,508","4,102","49,406","10,961",266,"10,695","10,961",266,"10,695","10,961",266,"10,695",-,-,-,"22,292","1,962","20,330",55,化学肥料,,,,,,,
56,その他化学工業品,"4,028,747","1,821,527","2,207,220","520,657","185,660","334,997","520,657","185,660","334,997","514,197","185,599","328,598","6,460",61,"6,399","1,054,760","459,011","595,749",56,その他化学工業品,,,,,,,
軽工業品,,"5,776,494","694,963","5,081,531","586,094","39,725","546,369","586,094","39,725","546,369","580,106","39,709","540,397","5,988",16,"5,972","1,583,576","184,782","1,398,794",軽工業品,,,,,,,,
57,紙・パルプ,"1,210,245","333,009","877,236","86,854","13,824","73,030","86,854","13,824","73,030","84,949","13,824","71,125","1,905",-,"1,905","386,894","104,563","282,331",57,紙・パルプ,,,,,,,
58,糸及び紡績半製品,"72,221","7,420","64,801","12,962",252,"12,710","12,962",252,"12,710","12,951",252,"12,699",11,-,11,"21,834","2,144","19,690",58,糸及び紡績半製品,,,,,,,
59,その他繊維工業品,"407,028","61,393","345,635","58,794","7,510","51,284","58,794","7,510","51,284","58,323","7,494","50,829",471,16,455,"139,755","17,721","122,034",59,その他繊維工業品,,,,,,,
60,砂糖,"57,248",511,"56,737","1,422",183,"1,239","1,422",183,"1,239","1,422",183,"1,239",-,-,-,"17,008",129,"16,879",60,砂糖,,,,,,,
61,製造食品,"2,739,830","242,776","2,497,054","253,467","13,888","239,579","253,467","13,888","239,579","250,239","13,888","236,351","3,228",-,"3,228","844,959","52,101","792,858",61,製造食品,,,,,,,
62,飲料,"835,528","44,667","790,861","143,780","3,586","140,194","143,780","3,586","140,194","143,407","3,586","139,821",373,-,373,"81,375","7,132","74,243",62,飲料,,,,,,,
63,水,"195,419","4,205","191,214","19,433",457,"18,976","19,433",457,"18,976","19,433",457,"18,976",-,-,-,"47,526",249,"47,277",63,水,,,,,,,
64,たばこ,"81,049",198,"80,851","6,245",4,"6,241","6,245",4,"6,241","6,245",4,"6,241",-,-,-,"4,134",97,"4,037",64,たばこ,,,,,,,
65,その他食料工業品,"177,926",784,"177,142","3,137",21,"3,116","3,137",21,"3,116","3,137",21,"3,116",-,-,-,"40,091",646,"39,445",65,その他食料工業品,,,,,,,
雑工業品,,"11,530,615","1,188,632","10,341,983","1,032,320","104,035","928,285","1,032,320","104,035","928,285","1,027,214","104,004","923,210","5,106",31,"5,075","4,849,980","292,049","4,557,931",雑工業品,,,,,,,,
66,がん具,"660,434","17,877","642,557","20,686","1,293","19,393","20,686","1,293","19,393","20,596","1,291","19,305",90,2,88,"282,215","4,296","277,919",66,がん具,,,,,,,
67,衣服・身廻品・はきもの,"4,794,447","178,084","4,616,363","483,676","21,679","461,997","483,676","21,679","461,997","480,360","21,656","458,704","3,316",23,"3,293","2,086,560","73,892","2,012,668",67,衣服・身廻品・はきもの,,,,,,,
68,文房具・運動娯楽用品・楽器,"814,465","125,446","689,019","72,264","13,854","58,410","72,264","13,854","58,410","72,006","13,850","58,156",258,4,254,"283,097","32,230","250,867",68,文房具・運動娯楽用品・楽器,,,,,,,
69,家具装備品,"2,200,550","97,636","2,102,914","184,274","7,398","176,876","184,274","7,398","176,876","184,064","7,398","176,666",210,-,210,"942,215","27,127","915,088",69,家具装備品,,,,,,,
70,その他日用品,"582,446","123,270","459,176","40,095","5,136","34,959","40,095","5,136","34,959","39,284","5,134","34,150",811,2,809,"262,357","15,170","247,187",70,その他日用品,,,,,,,
71,ゴム製品,"793,960","366,336","427,624","49,723","9,099","40,624","49,723","9,099","40,624","49,723","9,099","40,624",-,-,-,"182,477","49,231","133,246",71,ゴム製品,,,,,,,
72,木製品,"1,135,577","10,503","1,125,074","110,570","4,012","106,558","110,570","4,012","106,558","110,191","4,012","106,179",379,-,379,"616,139","3,163","612,976",72,木製品,,,,,,,
73,その他製造工業品,"548,736","269,480","279,256","71,032","41,564","29,468","71,032","41,564","29,468","70,990","41,564","29,426",42,-,42,"194,920","86,940","107,980",73,その他製造工業品,,,,,,,
特殊品,,"6,627,563","3,605,357","3,022,206","637,254","441,995","195,259","637,254","441,995","195,259","636,507","441,994","194,513",747,1,746,"2,821,137","1,865,467","955,670",特殊品,,,,,,,,
74,金属くず,"672,779","607,088","65,691","18,738","12,274","6,464","18,738","12,274","6,464","18,738","12,274","6,464",-,-,-,"580,879","562,044","18,835",74,金属くず,,,,,,,
75,再利用資材,"2,452,886","2,404,593","48,293","398,433","396,156","2,277","398,433","396,156","2,277","398,433","396,156","2,277",-,-,-,"1,080,123","1,068,784","11,339",75,再利用資材,,,,,,,
76,動植物性製造飼肥料,"1,076,276","17,190","1,059,086","15,387","1,269","14,118","15,387","1,269","14,118","15,327","1,269","14,058",60,-,60,"315,849","9,161","306,688",76,動植物性製造飼肥料,,,,,,,
77,廃棄物,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,77,廃棄物,,,,,,,
78,廃土砂,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,78,廃土砂,,,,,,,
79,輸送用容器,"1,250,278","187,761","1,062,517","108,925","18,175","90,750","108,925","18,175","90,750","108,400","18,175","90,225",525,-,525,"444,615","63,998","380,617",79,輸送用容器,,,,,,,
80,取合せ品,"1,175,344","388,725","786,619","95,771","14,121","81,650","95,771","14,121","81,650","95,609","14,120","81,489",162,1,161,"399,671","161,480","238,191",80,取合せ品,,,,,,,
分類不能のもの,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,分類不能のもの,,,,,,,,
