22,石材,350,"71,310","59,750",435,"59,315","60,725",360,"60,365","71,355",355,"71,000","79,273",330,"78,943","79,484",295,"79,189","85,195",135,"85,060",22,石材
23,原油,-,-,-,-,-,-,-,-,-,-,-,30,30,-,-,-,-,-,-,-,23,原油
24,りん鉱石,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24,りん鉱石
25,石灰石,110,"29,073","36,756",180,"36,576","20,817",120,"20,697","33,888",195,"33,693","28,026",110,"27,916","37,803",545,"37,258","32,339",175,"32,164",25,石灰石
26,原塩,-,460,470,60,410,400,-,400,320,-,320,340,-,340,320,-,320,360,-,360,26,原塩
27,非金属鉱物,541,80,"1,878",338,"1,540","1,642",212,"1,430","4,455","1,615","2,840","3,237",462,"2,775","2,997","1,592","1,405","4,675","3,235","1,440",27,非金属鉱物
金属機械工業品,,"713,881","567,028","1,314,332","715,593","598,739","1,156,896","650,910","505,986","1,346,897","728,178","618,719","1,247,103","676,071","571,032","1,364,038","736,656","627,382","1,346,392","699,009","647,383",金属機械工業品,
28,鉄鋼,25,545,450,10,440,660,135,525,"1,240",50,"1,190",780,30,750,585,35,550,766,25,741,28,鉄鋼
29,鋼材,"1,463","90,132","85,174","2,007","83,167","81,158","1,721","79,437","83,740","1,245","82,495","76,661","1,289","75,372","104,374","1,303","103,071","99,127",884,"98,243",29,鋼材
30,非鉄金属,190,"4,601","5,754",205,"5,549","3,914",335,"3,579","5,585",180,"5,405","6,131",880,"5,251","4,989",405,"4,584","3,670",669,"3,001",30,非鉄金属
31,金属製品,"3,754","2,531","6,737","3,988","2,749","5,744","3,040","2,704","6,731","3,541","3,190","6,780","4,145","2,635","8,177","5,187","2,990","9,137","5,110","4,027",31,金属製品
32,鉄道車両,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32,鉄道車両
33,完成自動車,"660,800","437,662","1,128,657","656,630","472,027","992,602","603,257","389,345","1,168,990","681,097","487,893","1,088,281","629,826","458,455","1,168,311","686,135","482,176","1,159,521","651,008","508,513",33,完成自動車
34,その他輸送用車両,"1,671","1,186","3,387","2,194","1,193","1,837",737,"1,100","1,002",421,581,"1,646",822,824,"1,017",106,911,"1,908","1,007",901,34,その他輸送用車両
35,二輪自動車,7,71,85,52,33,121,34,87,593,28,565,28,14,14,151,88,63,334,321,13,35,二輪自動車
36,自動車部品,"2,451","6,264","9,753","2,629","7,124","6,623","2,449","4,174","10,224","2,325","7,899","8,626","2,465","6,161","11,896","3,181","8,715","11,080","2,624","8,456",36,自動車部品
37,その他輸送機械,"6,731","11,030","21,964","8,429","13,535","17,109","5,449","11,660","17,939","5,430","12,509","14,449","4,234","10,215","14,989","5,724","9,265","13,716","5,390","8,326",37,その他輸送機械
38,産業機械,"19,063","9,400","29,258","21,673","7,585","25,137","16,304","8,833","30,051","18,359","11,692","21,904","15,051","6,853","25,607","15,739","9,868","28,486","16,699","11,787",38,産業機械
39,電気機械,"5,477","2,143","8,592","4,942","3,650","8,784","5,409","3,375","8,159","4,944","3,215","8,422","5,422","3,000","10,115","6,915","3,200","5,175","4,186",989,39,電気機械
40,測量・光学・医療用機械,711,347,"1,000",558,442,"1,428","1,049",379,"1,309","1,054",255,362,202,160,"1,329",465,864,"1,374",588,786,40,測量・光学・医療用機械
41,事務用機器,"10,606",80,"11,520","11,405",115,"10,536","10,451",85,"8,683","8,598",85,"10,926","10,891",35,"10,594","10,529",65,"9,444","9,299",145,41,事務用機器
42,その他機械,932,"1,036","2,001",871,"1,130","1,243",540,703,"2,651",906,"1,745","2,107",800,"1,307","1,904",844,"1,060","2,654","1,199","1,455",42,その他機械
化学工業品,,"35,680","645,063","682,126","30,272","651,854","654,529","33,963","620,566","651,606","41,362","610,244","629,900","40,952","588,948","705,577","53,295","652,282","730,164","43,781","686,383",化学工業品,
43,陶磁器,-,-,45,45,-,29,29,-,-,-,-,30,30,-,454,37,417,58,58,-,43,陶磁器
44,セメント,"1,542","255,262","240,990","1,881","239,109","232,188","1,667","230,521","222,743","2,496","220,247","218,895","3,084","215,811","225,307","5,054","220,253","247,705","3,653","244,052",44,セメント
45,ガラス類,"1,155",44,953,900,53,"1,205","1,145",60,"1,524","1,460",64,"1,248","1,203",45,"1,076",933,143,"1,500","1,460",40,45,ガラス類
46,窯業品,"1,556","3,762","5,264","1,238","4,026","5,135","1,742","3,393","7,000","3,037","3,963","5,905","2,145","3,760","8,504","4,947","3,557","5,751","3,006","2,745",46,窯業品
47,重油,"13,716","15,334","22,370","10,575","11,795","28,633","13,909","14,724","39,272","19,100","20,172","34,487","16,434","18,053","42,896","20,378","22,518","39,890","18,785","21,105",47,重油
48,石油製品,"1,653","357,544","388,893","1,751","387,142","363,795","1,864","361,931","356,777","1,968","354,809","340,698","1,794","338,904","392,626","1,858","390,768","405,014","1,768","403,246",48,石油製品
49,LNG/液化天然ガス,-,-,-,-,-,-,-,-,20,-,20,-,-,-,18,18,-,20,-,20,49,LNG/液化天然ガス
50,LPG/液化石油ガス,425,-,487,487,-,412,412,-,505,505,-,378,378,-,774,664,110,717,642,75,50,LPG/液化石油ガス
51,その他石油製品,"1,855","2,685","2,045",595,"1,450","2,455",750,"1,705","1,030",240,790,"3,930","1,480","2,450","4,572","1,676","2,896","5,059","1,327","3,732",51,その他石油製品
52,コークス,-,-,20,20,-,-,-,-,-,-,-,20,-,20,-,-,-,-,-,-,52,コークス
53,石炭製品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53,石炭製品
54,化学薬品,"3,774","5,160","7,423","3,976","3,447","8,069","4,144","3,925","9,798","4,042","5,756","9,800","4,791","5,009","11,056","4,531","6,525","9,384","3,846","5,538",54,化学薬品
55,化学肥料,485,510,665,335,330,300,150,150,375,190,185,235,90,145,350,130,220,495,200,295,55,化学肥料
56,その他化学工業品,"9,519","4,762","12,971","8,469","4,502","12,308","8,151","4,157","12,562","8,324","4,238","14,274","9,523","4,751","17,944","13,069","4,875","14,571","9,036","5,535",56,その他化学工業品
軽工業品,,"72,069","170,832","254,626","80,627","173,999","238,449","77,498","160,951","254,598","74,520","180,078","240,106","81,555","158,551","251,620","79,147","172,473","267,274","84,231","183,043",軽工業品,
57,紙・パルプ,"13,412","131,345","143,851","15,655","128,196","140,219","16,719","123,500","156,619","14,921","141,698","138,886","18,753","120,133","149,909","21,989","127,920","158,045","19,684","138,361",57,紙・パルプ
58,糸及び紡績半製品,30,787,915,-,915,658,15,643,883,-,883,"1,309",-,"1,309",703,-,703,815,-,815,58,糸及び紡績半製品
59,その他繊維工業品,467,54,211,115,96,67,45,22,"1,862","1,786",76,262,154,108,62,20,42,673,649,24,59,その他繊維工業品
60,砂糖,"1,995","3,448","5,046","1,214","3,832","5,350",824,"4,526","4,909","1,350","3,559","5,981","1,475","4,506","5,939","1,933","4,006","7,550","2,147","5,403",60,砂糖
61,製造食品,"17,856","8,012","27,104","18,796","8,308","23,779","16,419","7,360","23,307","16,358","6,949","28,265","21,305","6,960","27,243","19,402","7,841","27,393","18,784","8,609",61,製造食品
62,飲料,"28,864","12,971","49,179","33,741","15,438","38,460","26,405","12,055","35,182","23,674","11,508","35,948","24,228","11,720","34,908","22,752","12,156","37,515","25,139","12,376",62,飲料
63,水,"7,718","1,550","11,526","9,691","1,835","11,986","10,386","1,600","11,516","9,616","1,900","11,158","9,388","1,770","10,831","9,271","1,560","13,303","11,398","1,905",63,水
64,たばこ,"1,270",730,"1,685","1,095",590,"1,300",920,380,"1,675","1,165",510,"2,235",925,"1,310","1,815",910,905,"1,875",955,920,64,たばこ
65,その他食料工業品,457,"11,935","15,109",320,"14,789","16,630","5,765","10,865","18,645","5,650","12,995","16,062","5,327","10,735","20,210","2,870","17,340","20,105","5,475","14,630",65,その他食料工業品
雑工業品,,"27,423","6,841","38,705","30,079","8,626","37,680","29,712","7,968","40,684","31,108","9,576","37,435","29,485","7,950","40,807","33,604","7,203","38,865","31,734","7,131",雑工業品,
66,がん具,20,-,50,50,-,5,5,-,95,20,75,71,71,-,30,30,-,25,25,-,66,がん具
67,衣服・身廻品・はきもの,"1,327",49,"2,132","1,725",407,"3,914","3,321",593,"5,617","4,768",849,"1,434","1,016",418,"1,474","1,214",260,"2,555","2,265",290,67,衣服・身廻品・はきもの
68,文房具・運動娯楽用品・楽器,"2,102",25,"1,087","1,012",75,"1,539","1,489",50,"1,362","1,103",259,756,597,159,"1,929","1,691",238,"1,018",601,417,68,文房具・運動娯楽用品・楽器
69,家具装備品,"1,313",585,"2,375","1,695",680,"2,586","1,791",795,"2,522","1,778",744,"2,489","1,576",913,"2,382","1,572",810,"3,549","2,694",855,69,家具装備品
70,その他日用品,"14,293","2,275","18,205","16,011","2,194","17,700","15,697","2,003","16,287","14,230","2,057","18,846","16,592","2,254","19,192","17,067","2,125","20,090","17,680","2,410",70,その他日用品
71,ゴム製品,"2,465",896,"5,545","3,200","2,345","3,413","1,761","1,652","4,138","1,900","2,238","3,721","2,340","1,381","3,705","2,975",730,"3,529","2,515","1,014",71,ゴム製品
72,木製品,"1,761",90,"1,765","1,755",10,"1,690","1,600",90,"2,053","2,004",49,"1,790","1,765",25,"2,312","2,239",73,"1,774","1,754",20,72,木製品
73,その他製造工業品,"4,142","2,921","7,546","4,631","2,915","6,833","4,048","2,785","8,610","5,305","3,305","8,328","5,528","2,800","9,783","6,816","2,967","6,325","4,200","2,125",73,その他製造工業品
特殊品,,"509,698","219,043","735,228","509,482","225,746","629,387","431,815","197,572","667,223","459,261","207,962","615,675","422,289","193,386","669,634","444,176","225,458","690,330","453,634","236,696",特殊品,
74,金属くず,483,"1,853","3,712","1,486","2,226","2,765","1,492","1,273","3,117","1,483","1,634","2,497","1,376","1,121","4,725","2,080","2,645","2,783","1,424","1,359",74,金属くず
75,再利用資材,"26,528","1,543","29,828","28,089","1,739","28,303","27,086","1,217","32,220","30,716","1,504","30,367","28,914","1,453","30,185","28,305","1,880","34,463","32,494","1,969",75,再利用資材
76,動植物性製造飼肥料,"3,979",95,"4,414","4,079",335,"4,988","4,733",255,"5,696","5,392",304,"7,211","6,731",480,"6,975","6,695",280,"7,954","7,789",165,76,動植物性製造飼肥料
77,廃棄物,260,606,850,215,635,855,420,435,861,375,486,898,555,343,"1,110",255,855,"1,453",500,953,77,廃棄物
78,廃土砂,"217,874",-,"210,841","210,841",-,"135,676","135,676",-,"151,210","151,210",-,"134,353","134,353",-,"149,689","149,669",20,"148,035","145,624","2,411",78,廃土砂
79,輸送用容器,"9,357","23,144","33,969","8,697","25,272","29,477","8,382","21,095","26,364","8,037","18,327","26,930","9,972","16,958","25,928","9,635","16,293","26,576","9,358","17,218",79,輸送用容器
80,取合せ品,"251,217","191,802","451,614","256,075","195,539","427,323","254,026","173,297","447,755","262,048","185,707","413,419","240,388","173,031","451,022","247,537","203,485","469,066","256,445","212,621",80,取合せ品
分類不能のもの,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,分類不能のもの,
