,,,,,,,,,,,,,,,,,,,,,(単位：トン）,,,
品種,,　　　　内貿,,,,,,,,,,,,,,,,,,品種,,,,
,,定期航路,,,,,,,,,,,,,,,不定期航路,,,,,,,
,,伊豆諸島小笠原,,,中部,,,近畿,,,九州,,,沖縄,,,合計,,,,,,,
,,計,移出,移入,計,移出,移入,計,移出,移入,計,移出,移入,計,移出,移入,計,移出,移入,,,,,
合計,,"81,108","53,983","27,125","122,299","13,530","108,769","87,881","15,514","72,367","15,645,785","8,518,955","7,126,830","1,347,240","984,894","362,346","17,874,056","3,146,011","14,728,045",合計,,,,
農水産品,,"32,005","20,491","11,514",243,243,-,450,450,-,"22,565","14,145","8,420","30,386","19,361","11,025","160,492","79,853","80,639",農水産品,,,,
1,麦,-,-,-,-,-,-,-,-,-,"3,020","1,990","1,030",-,-,-,"79,062","1,931","77,131",1,麦,,,
2,米,-,-,-,-,-,-,-,-,-,"5,255","4,775",480,"6,479","6,479",-,75,75,-,2,米,,,
3,とうもろこし,-,-,-,-,-,-,-,-,-,15,5,10,-,-,-,805,805,-,3,とうもろこし,,,
4,豆類,-,-,-,-,-,-,-,-,-,"2,255",845,"1,410",-,-,-,"6,484","6,484",-,4,豆類,,,
5,その他雑穀,-,-,-,-,-,-,-,-,-,410,390,20,-,-,-,65,65,-,5,その他雑穀,,,
6,野菜・果物,"5,196","5,194",2,-,-,-,450,450,-,"5,975","4,545","1,430","23,907","12,882","11,025","36,307","36,090",217,6,野菜・果物,,,
7,綿花,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,150,150,-,7,綿花,,,
8,その他農産品,-,-,-,-,-,-,-,-,-,430,410,20,-,-,-,"11,849","11,802",47,8,その他農産品,,,
9,羊毛,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22,22,-,9,羊毛,,,
10,その他畜産品,"7,658","7,658",-,-,-,-,-,-,-,"4,540",520,"4,020",-,-,-,"11,923","11,923",-,10,その他畜産品,,,
11,水産品,"19,151","7,639","11,512",243,243,-,-,-,-,665,665,-,-,-,-,"13,750","10,506","3,244",11,水産品,,,
林産品,,14,3,11,-,-,-,-,-,-,"24,600","5,945","18,655",-,-,-,"40,589","35,860","4,729",林産品,,,,
12,原木,-,-,-,-,-,-,-,-,-,40,-,40,-,-,-,-,-,-,12,原木,,,
13,製材,14,3,11,-,-,-,-,-,-,"11,590","1,610","9,980",-,-,-,"35,511","32,359","3,152",13,製材,,,
14,樹脂類,-,-,-,-,-,-,-,-,-,"12,420","4,090","8,330",-,-,-,451,60,391,14,樹脂類,,,
15,木材チップ,-,-,-,-,-,-,-,-,-,270,-,270,-,-,-,600,-,600,15,木材チップ,,,
16,その他林産品,-,-,-,-,-,-,-,-,-,260,245,15,-,-,-,"4,012","3,426",586,16,その他林産品,,,
17,薪炭,-,-,-,-,-,-,-,-,-,20,-,20,-,-,-,15,15,-,17,薪炭,,,
鉱産品,,-,-,-,-,-,-,-,-,-,"9,665","3,440","6,225",-,-,-,"5,577,153","51,090","5,526,063",鉱産品,,,,
18,石炭,-,-,-,-,-,-,-,-,-,35,35,-,-,-,-,"30,793","13,592","17,201",18,石炭,,,
19,鉄鉱石,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19,鉄鉱石,,,
20,金属鉱,-,-,-,-,-,-,-,-,-,10,-,10,-,-,-,675,675,-,20,金属鉱,,,
21,砂利・砂,-,-,-,-,-,-,-,-,-,"1,005",275,730,-,-,-,"4,286,706","26,410","4,260,296",21,砂利・砂,,,
22,石材,-,-,-,-,-,-,-,-,-,"1,875","1,865",10,-,-,-,"865,909",77,"865,832",22,石材,,,
23,原油,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30,30,-,23,原油,,,
24,りん鉱石,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24,りん鉱石,,,
25,石灰石,-,-,-,-,-,-,-,-,-,"2,465","1,240","1,225",-,-,-,"340,323",-,"340,323",25,石灰石,,,
26,原塩,-,-,-,-,-,-,-,-,-,"4,220",-,"4,220",-,-,-,60,60,-,26,原塩,,,
27,非金属鉱物,-,-,-,-,-,-,-,-,-,55,25,30,-,-,-,"52,657","10,246","42,411",27,非金属鉱物,,,
金属機械工業品,,593,252,341,"1,483","1,483",-,92,-,92,"12,162,940","6,915,520","5,247,420","491,768","392,045","99,723","1,423,245","142,122","1,281,123",金属機械工業品,,,,
28,鉄鋼,-,-,-,-,-,-,-,-,-,"1,460",150,"1,310",-,-,-,196,45,151,28,鉄鋼,,,
29,鋼材,-,-,-,-,-,-,-,-,-,"36,195","7,895","28,300",-,-,-,"1,054,482","2,798","1,051,684",29,鋼材,,,
30,非鉄金属,-,-,-,-,-,-,-,-,-,"3,790","1,455","2,335",-,-,-,"50,218","2,672","47,546",30,非鉄金属,,,
31,金属製品,64,5,59,-,-,-,-,-,-,"17,780","8,105","9,675",-,-,-,"56,587","33,175","23,412",31,金属製品,,,
32,鉄道車両,-,-,-,-,-,-,-,-,-,10,10,-,-,-,-,-,-,-,32,鉄道車両,,,
33,完成自動車,-,-,-,-,-,-,-,-,-,"11,674,699","6,613,238","5,061,461","356,512","281,479","75,033","37,861","23,439","14,422",33,完成自動車,,,
34,その他輸送用車両,-,-,-,-,-,-,-,-,-,"24,885","12,855","12,030",-,-,-,335,225,110,34,その他輸送用車両,,,
35,二輪自動車,529,247,282,-,-,-,-,-,-,31,7,24,-,-,-,"1,099",420,679,35,二輪自動車,,,
36,自動車部品,-,-,-,-,-,-,-,-,-,"25,370","15,050","10,320",-,-,-,"54,880","6,911","47,969",36,自動車部品,,,
37,その他輸送機械,-,-,-,-,-,-,-,-,-,"121,415","53,310","68,105","24,690",-,"24,690","17,036","11,337","5,699",37,その他輸送機械,,,
38,産業機械,-,-,-,-,-,-,-,-,-,"217,200","179,490","37,710",-,-,-,"88,926","22,320","66,606",38,産業機械,,,
39,電気機械,-,-,-,"1,058","1,058",-,92,-,92,"20,860","14,945","5,915",-,-,-,"44,718","26,761","17,957",39,電気機械,,,
40,測量・光学・医療用機械,-,-,-,425,425,-,-,-,-,860,80,780,-,-,-,"11,559","8,058","3,501",40,測量・光学・医療用機械,,,
41,事務用機器,-,-,-,-,-,-,-,-,-,"3,135","3,065",70,"110,566","110,566",-,568,568,-,41,事務用機器,,,
42,その他機械,-,-,-,-,-,-,-,-,-,"15,250","5,865","9,385",-,-,-,"4,780","3,393","1,387",42,その他機械,,,
化学工業品,,1,1,-,281,281,-,392,152,240,"167,365","93,845","73,520",-,-,-,"7,143,359","97,858","7,045,501",化学工業品,,,,
43,陶磁器,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,923,506,417,43,陶磁器,,,
44,セメント,-,-,-,-,-,-,-,-,-,"1,040",585,455,-,-,-,"2,618,048","30,388","2,587,660",44,セメント,,,
45,ガラス類,-,-,-,-,-,-,-,-,-,"2,285","2,285",-,-,-,-,773,241,532,45,ガラス類,,,
46,窯業品,-,-,-,-,-,-,-,-,-,"32,595","9,515","23,080",-,-,-,"34,813","16,930","17,883",46,窯業品,,,
47,重油,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,8,-,47,重油,,,
48,石油製品,1,1,-,-,-,-,-,-,-,"2,505","1,885",620,-,-,-,"4,371,222","10,039","4,361,183",48,石油製品,,,
49,LNG/液化天然ガス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18,18,-,49,LNG/液化天然ガス,,,
50,LPG/液化石油ガス,-,-,-,-,-,-,-,-,-,165,-,165,-,-,-,"6,538","6,538",-,50,LPG/液化石油ガス,,,
51,その他石油製品,-,-,-,-,-,-,-,-,-,465,435,30,-,-,-,315,315,-,51,その他石油製品,,,
52,コークス,-,-,-,-,-,-,-,-,-,40,20,20,-,-,-,"16,004","2,301","13,703",52,コークス,,,
53,石炭製品,-,-,-,-,-,-,-,-,-,20,20,-,-,-,-,-,-,-,53,石炭製品,,,
54,化学薬品,-,-,-,-,-,-,-,-,-,"14,760","3,545","11,215",-,-,-,"56,149","8,919","47,230",54,化学薬品,,,
55,化学肥料,-,-,-,-,-,-,-,-,-,"3,940","1,840","2,100",-,-,-,105,105,-,55,化学肥料,,,
56,その他化学工業品,-,-,-,281,281,-,392,152,240,"109,550","73,715","35,835",-,-,-,"38,443","21,550","16,893",56,その他化学工業品,,,
軽工業品,,"2,257","2,257",-,462,462,-,-,-,-,"759,322","293,380","465,942","81,595","62,515","19,080","657,908","160,726","497,182",軽工業品,,,,
57,紙・パルプ,-,-,-,-,-,-,-,-,-,"282,522","21,120","261,402","9,460","6,140","3,320","373,933","54,707","319,226",57,紙・パルプ,,,
58,糸及び紡績半製品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"10,044",71,"9,973",58,糸及び紡績半製品,,,
59,その他繊維工業品,-,-,-,-,-,-,-,-,-,40,5,35,-,-,-,"4,517","3,867",650,59,その他繊維工業品,,,
60,砂糖,-,-,-,-,-,-,-,-,-,"5,680","4,625","1,055",-,-,-,"12,346","6,827","5,519",60,砂糖,,,
61,製造食品,234,234,-,462,462,-,-,-,-,"145,670","89,730","55,940","48,363","43,098","5,265","44,891","39,557","5,334",61,製造食品,,,
62,飲料,"2,023","2,023",-,-,-,-,-,-,-,"288,540","166,585","121,955","23,772","13,277","10,495","30,992","30,701",291,62,飲料,,,
63,水,-,-,-,-,-,-,-,-,-,"16,725","1,435","15,290",-,-,-,"1,196","1,196",-,63,水,,,
64,たばこ,-,-,-,-,-,-,-,-,-,"17,660","8,080","9,580",-,-,-,-,-,-,64,たばこ,,,
65,その他食料工業品,-,-,-,-,-,-,-,-,-,"2,485","1,800",685,-,-,-,"179,989","23,800","156,189",65,その他食料工業品,,,
雑工業品,,"3,878","3,135",743,"1,454","1,454",-,-,-,-,"111,180","70,560","40,620","67,465","57,693","9,772","90,669","70,091","20,578",雑工業品,,,,
66,がん具,-,-,-,-,-,-,-,-,-,185,185,-,-,-,-,101,26,75,66,がん具,,,
67,衣服・身廻品・はきもの,-,-,-,658,658,-,-,-,-,865,825,40,-,-,-,"15,416","12,855","2,561",67,衣服・身廻品・はきもの,,,
68,文房具・運動娯楽用品・楽器,-,-,-,434,434,-,-,-,-,305,65,240,-,-,-,"12,572","11,670",902,68,文房具・運動娯楽用品・楽器,,,
69,家具装備品,-,-,-,352,352,-,-,-,-,"11,195","2,780","8,415",-,-,-,"3,366","3,269",97,69,家具装備品,,,
70,その他日用品,"3,878","3,135",743,10,10,-,-,-,-,"34,760","26,390","8,370","67,465","57,693","9,772","15,735","11,166","4,569",70,その他日用品,,,
71,ゴム製品,-,-,-,-,-,-,-,-,-,"24,995","17,150","7,845",-,-,-,"18,454","8,048","10,406",71,ゴム製品,,,
72,木製品,-,-,-,-,-,-,-,-,-,970,610,360,-,-,-,"20,752","20,306",446,72,木製品,,,
73,その他製造工業品,-,-,-,-,-,-,-,-,-,"37,905","22,555","15,350",-,-,-,"4,273","2,751","1,522",73,その他製造工業品,,,
