市区町村コード,地域コード,都道府県名,市町村名,調査年月日,地区名称,総人口,男,女,男0-4,女0-4,男5-9,女5-9,男10-14,女10-14,男15-19,女15-19,男20-24,女20-24,男25-29,女25-29,男30-34,女30-34,男35-39,女35-39,男40-44,女40-44,男45-49,女45-49,男50-54,女50-54,男55-59,女55-59,男60-64,女60-64,男65-69,女65-69,男70-74,女70-74,男75-79,女75-79,男80-84,女80-84,男85,女85,世帯数,備考
132241,11,東京都,多摩市,2020-03-31,関戸１丁目,963,428,535,8,13,18,9,14,14,18,19,15,19,18,21,26,22,25,26,25,30,29,34,27,40,41,34,24,44,37,44,35,33,27,39,13,32,28,62,493,
132241,12,東京都,多摩市,2020-03-31,関戸２丁目,2648,1278,1370,50,44,50,45,38,39,40,63,94,133,85,100,83,77,103,76,121,93,110,101,104,120,103,96,62,63,61,67,62,75,50,74,31,42,31,62,1447,
132241,13,東京都,多摩市,2020-03-31,関戸３丁目,1402,677,725,16,17,23,27,40,27,49,43,43,37,34,35,37,42,50,45,38,51,51,72,81,47,41,46,47,32,32,44,30,48,27,41,21,28,17,43,704,
132241,14,東京都,多摩市,2020-03-31,関戸４丁目,2161,1023,1138,20,38,34,29,29,33,37,28,61,64,60,51,66,68,70,69,80,59,77,105,114,91,80,76,58,74,64,61,63,104,47,70,33,54,30,64,1225,
132241,15,東京都,多摩市,2020-03-31,関戸５丁目,1454,714,740,26,38,25,37,38,30,37,37,39,36,49,40,45,51,61,56,74,59,67,57,53,47,40,41,39,37,29,42,43,44,23,26,16,26,10,36,742,
132241,16,東京都,多摩市,2020-03-31,関戸６丁目,901,457,444,17,17,19,16,18,25,24,17,29,29,28,25,32,30,40,28,24,29,37,35,50,38,34,36,27,30,32,26,20,31,10,11,9,10,7,11,413,
132241,21,東京都,多摩市,2020-03-31,連光寺１丁目,3744,1871,1873,45,42,125,89,164,142,117,103,89,78,52,76,66,59,93,91,175,210,229,219,179,151,114,98,70,82,100,86,82,96,72,86,54,70,45,95,1613,
132241,22,東京都,多摩市,2020-03-31,連光寺２丁目,2416,1205,1211,37,26,51,49,67,71,81,80,86,74,65,40,45,50,60,57,81,77,116,134,148,133,101,99,64,65,62,61,65,74,43,51,18,40,15,30,1022,
132241,23,東京都,多摩市,2020-03-31,連光寺３丁目,1786,903,883,36,38,35,32,33,36,51,55,61,46,47,38,56,45,71,47,69,56,71,69,84,87,66,54,37,51,44,52,54,56,37,50,26,35,25,36,821,
132241,24,東京都,多摩市,2020-03-31,連光寺４丁目,546,283,263,11,3,8,8,12,11,20,8,13,9,5,7,11,9,19,16,21,22,29,22,28,13,18,20,13,18,15,20,20,18,15,25,17,12,8,22,261,
