市区町村コード,地域コード,都道府県名,市町村名,調査年月日,地区名称,総人口,男,女,男0-4,女0-4,男5-9,女5-9,男10-14,女10-14,男15-19,女15-19,男20-24,女20-24,男25-29,女25-29,男30-34,女30-34,男35-39,女35-39,男40-44,女40-44,男45-49,女45-49,男50-54,女50-54,男55-59,女55-59,男60-64,女60-64,男65-69,女65-69,男70-74,女70-74,男75-79,女75-79,男80-84,女80-84,男85,女85,世帯数,備考
132241,11,東京都,多摩市,2020-06-30,関戸１丁目,961,426,535,9,12,17,10,16,14,17,20,16,18,18,19,26,22,24,27,22,28,31,35,20,41,45,34,25,43,34,44,37,34,28,39,14,32,27,63,494,
132241,12,東京都,多摩市,2020-06-30,関戸２丁目,2649,1283,1366,53,44,48,45,41,40,43,61,85,129,90,99,79,77,101,80,120,89,113,106,103,113,104,102,67,64,57,68,67,74,47,69,33,42,32,64,1450,
132241,13,東京都,多摩市,2020-06-30,関戸３丁目,1371,660,711,19,16,22,24,39,29,42,37,39,38,32,29,35,39,46,46,41,52,45,71,83,49,41,45,47,33,32,43,28,48,30,44,21,27,18,41,675,
132241,14,東京都,多摩市,2020-06-30,関戸４丁目,2148,1012,1136,18,36,32,31,31,29,34,32,60,64,57,51,64,64,74,73,84,55,73,104,111,93,82,76,56,75,64,58,62,107,48,70,32,54,30,64,1224,
132241,15,東京都,多摩市,2020-06-30,関戸５丁目,1454,714,740,29,39,26,36,38,31,38,36,37,36,48,37,44,46,60,61,74,57,69,58,52,50,40,41,38,38,29,37,41,49,25,25,14,26,12,37,738,
132241,16,東京都,多摩市,2020-06-30,関戸６丁目,899,456,443,17,15,20,18,16,24,26,18,28,28,29,26,27,31,41,26,25,28,38,35,47,38,38,38,27,27,28,27,21,33,12,11,10,8,6,12,414,
132241,21,東京都,多摩市,2020-06-30,連光寺１丁目,3757,1879,1878,47,46,121,85,163,143,119,105,91,79,57,84,65,56,89,88,169,206,227,222,190,152,116,103,73,80,91,81,91,100,70,84,54,72,46,92,1616,
132241,22,東京都,多摩市,2020-06-30,連光寺２丁目,2408,1201,1207,34,28,52,45,64,71,81,81,90,73,65,39,41,49,59,56,81,74,115,127,146,141,105,98,63,64,62,65,64,74,45,49,18,43,16,30,1024,
132241,23,東京都,多摩市,2020-06-30,連光寺３丁目,1787,903,884,34,41,35,30,31,36,47,55,63,46,50,35,55,46,70,45,70,57,71,70,81,85,71,55,38,52,42,53,56,53,36,53,28,33,25,39,820,
132241,24,東京都,多摩市,2020-06-30,連光寺４丁目,538,277,261,12,2,7,8,12,12,20,8,12,10,3,7,12,8,18,16,21,23,27,22,28,12,18,20,14,16,16,20,18,18,14,24,16,13,9,22,259,
132241,25,東京都,多摩市,2020-06-30,連光寺５丁目,365,188,177,10,7,6,12,9,10,2,2,11,4,12,15,21,15,15,10,17,14,17,10,13,8,9,9,9,8,11,6,10,15,8,11,3,10,5,11,193,
132241,26,東京都,多摩市,2020-06-30,連光寺６丁目,765,424,341,9,17,19,13,18,11,20,21,24,12,23,15,25,12,35,26,32,24,53,31,37,29,19,14,15,14,25,21,24,29,31,16,10,17,5,19,380,
132241,30,東京都,多摩市,2020-06-30,貝取,1174,614,560,34,24,29,21,27,19,26,21,40,27,50,38,48,40,53,49,61,57,61,57,40,46,46,41,32,34,20,27,21,21,18,17,7,8,1,13,619,
132241,40,東京都,多摩市,2020-06-30,乞田,2624,1364,1260,63,48,53,46,65,53,57,46,101,122,132,99,71,83,99,74,101,92,137,105,104,102,109,111,96,55,59,57,46,55,30,44,22,37,19,31,1341,
132241,60,東京都,多摩市,2020-06-30,和田,9266,4752,4514,184,169,275,254,290,246,315,282,363,276,254,229,232,214,291,280,400,354,484,416,432,355,340,262,212,192,183,206,175,207,158,192,97,175,67,205,4192,
132241,70,東京都,多摩市,2020-06-30,百草,912,460,452,13,21,22,18,30,19,17,16,29,24,24,25,15,25,33,26,40,28,38,54,45,21,25,26,16,17,21,28,23,24,24,33,25,20,20,27,444,
132241,80,東京都,多摩市,2020-06-30,落川,1290,656,634,23,33,34,25,33,37,42,32,39,22,39,31,28,34,46,39,63,51,52,50,58,45,37,41,27,34,38,26,30,43,25,36,27,32,15,23,586,
132241,90,東京都,多摩市,2020-06-30,東寺方,1750,907,843,49,40,52,44,34,38,41,29,45,38,49,40,65,51,63,67,83,61,74,63,62,45,41,38,33,32,51,78,65,68,51,53,31,41,18,17,847,
132241,91,東京都,多摩市,2020-06-30,東寺方１丁目,1173,547,626,26,40,25,39,20,26,20,28,45,34,41,42,44,54,48,50,51,47,50,52,38,42,29,30,26,23,27,18,19,23,13,26,13,18,12,34,587,
132241,101,東京都,多摩市,2020-06-30,一ノ宮１丁目,2119,1165,954,21,25,31,30,31,32,21,30,135,82,117,79,115,71,82,78,128,77,87,68,72,53,74,62,48,34,50,49,61,54,40,42,22,43,30,45,1386,
