町丁目別人口・世帯数　令和２年３月１日現在,,,,
地区名称,男,女,合計,世帯
関戸１丁目,427,536,963,491
関戸２丁目,"1,280","1,359","2,639","1,430"
関戸３丁目,689,732,"1,421",713
関戸４丁目,"1,024","1,132","2,156","1,215"
関戸５丁目,716,736,"1,452",733
関戸６丁目,458,444,902,413
,"4,594","4,939","9,533","4,995"
,,,,
連光寺１丁目,"1,862","1,874","3,736","1,604"
連光寺２丁目,"1,212","1,213","2,425","1,021"
連光寺３丁目,906,883,"1,789",822
連光寺４丁目,282,262,544,260
連光寺５丁目,173,164,337,178
連光寺６丁目,419,339,758,370
,"4,854","4,735","9,589","4,255"
,,,,
貝取,618,553,"1,171",615
,618,553,"1,171",615
,,,,
乞田,"1,367","1,234","2,601","1,306"
,"1,367","1,234","2,601","1,306"
,,,,
和田,"4,751","4,511","9,262","4,144"
,"4,751","4,511","9,262","4,144"
,,,,
百草,459,456,915,442
,459,456,915,442
,,,,
落川,662,630,"1,292",581
,662,630,"1,292",581
,,,,
東寺方,892,831,"1,723",843
東寺方１丁目,549,620,"1,169",574
,"1,441","1,451","2,892","1,417"
,,,,
一ノ宮１丁目,"1,161",949,"2,110","1,378"
一ノ宮２丁目,757,732,"1,489",896
一ノ宮３丁目,413,447,860,485
一ノ宮４丁目,952,978,"1,930","1,020"
,"3,283","3,106","6,389","3,779"
,,,,
桜ヶ丘１丁目,948,"1,036","1,984",939
桜ヶ丘２丁目,617,729,"1,346",613
桜ヶ丘３丁目,577,609,"1,186",524
桜ヶ丘４丁目,744,809,"1,553",810
,"2,886","3,183","6,069","2,886"
,,,,
和田(百草団地）,618,674,"1,292",867
,618,674,"1,292",867
,,,,
聖ヶ丘１丁目,877,"1,031","1,908",873
聖ヶ丘２丁目,829,991,"1,820",847
聖ヶ丘３丁目,"1,060","1,074","2,134",947
聖ヶ丘４丁目,353,387,740,299
聖ヶ丘５丁目,57,47,104,33
,"3,176","3,530","6,706","2,999"
,,,,
馬引沢１丁目,917,870,"1,787",926
馬引沢２丁目,"1,252","1,132","2,384","1,259"
,"2,169","2,002","4,171","2,185"
,,,,
山王下１丁目,279,337,616,485
,279,337,616,485
,,,,
中沢１丁目,612,546,"1,158",659
中沢２丁目,903,979,"1,882",832
,"1,515","1,525","3,040","1,491"
,,,,
唐木田１丁目,"1,130","1,177","2,307","1,118"
唐木田２丁目,0,0,0,0
,"1,130","1,177","2,307","1,118"
,,,,
諏訪１丁目,"2,043","2,079","4,122","1,961"
諏訪２丁目,"1,790","1,979","3,769","1,668"
諏訪３丁目,541,545,"1,086",516
諏訪４丁目,740,966,"1,706",921
諏訪５丁目,250,325,575,348
,"5,364","5,894","11,258","5,414"
,,,,
永山１丁目,948,"1,011","1,959","1,118"
永山２丁目,"1,604","1,604","3,208","1,564"
永山３丁目,"1,870","2,112","3,982","2,015"
永山４丁目,"1,385","1,541","2,926","1,826"
永山５丁目,962,"1,091","2,053",885
永山６丁目,614,633,"1,247",601
,"7,383","7,992","15,375","8,009"
,,,,
貝取１丁目,"1,034",960,"1,994",960
貝取２丁目,"1,613","1,780","3,393","1,501"
貝取３丁目,418,559,977,446
貝取４丁目,532,570,"1,102",539
貝取５丁目,264,321,585,333
,"3,861","4,190","8,051","3,779"
,,,,
豊ヶ丘１丁目,"1,559","1,527","3,086","1,541"
豊ヶ丘２丁目,"1,460","1,488","2,948","1,329"
豊ヶ丘３丁目,749,878,"1,627",697
豊ヶ丘４丁目,328,362,690,398
豊ヶ丘５丁目,614,698,"1,312",654
豊ヶ丘６丁目,426,499,925,488
,"5,136","5,452","10,588","5,107"
,,,,
落合１丁目,"1,438","1,519","2,957","1,476"
落合２丁目,"1,139","1,104","2,243",883
落合３丁目,"1,450","1,562","3,012","1,476"
落合４丁目,"1,031","1,166","2,197","1,138"
落合５丁目,"1,069","1,108","2,177",928
落合６丁目,888,821,"1,709",791
,"7,015","7,280","14,295","6,692"
,,,,
鶴牧１丁目,"1,263","1,288","2,551","1,193"
鶴牧２丁目,884,806,"1,690",833
鶴牧３丁目,"2,111","2,239","4,350","1,579"
鶴牧４丁目,362,402,764,334
鶴牧５丁目,928,"1,050","1,978",856
鶴牧６丁目,844,912,"1,756",768
,"6,392","6,697","13,089","5,563"
,,,,
南野１丁目,1,0,1,1
南野２丁目,482,423,905,448
南野３丁目,459,461,920,394
,942,884,"1,826",843
,,,,
東寺方３丁目,138,214,352,195
,138,214,352,195
,,,,
和田３丁目,435,519,954,550
,435,519,954,550
,,,,
愛宕１丁目,299,331,630,360
愛宕２丁目,444,453,897,483
愛宕３丁目,327,465,792,486
愛宕４丁目,"1,264","1,406","2,670","1,370"
,"2,334","2,655","4,989","2,699"
,,,,
,"72,802","75,820","148,622","72,416"
