町丁目別人口・世帯数　令和２年６月１日現在,,,,
地区名称,男,女,合計,世帯
関戸１丁目,427,538,965,496
関戸２丁目,"1,274","1,368","2,642","1,448"
関戸３丁目,663,712,"1,375",679
関戸４丁目,"1,008","1,132","2,140","1,219"
関戸５丁目,711,739,"1,450",736
関戸６丁目,458,443,901,415
,"4,541","4,932","9,473","4,993"
,,,,
連光寺１丁目,"1,875","1,878","3,753","1,617"
連光寺２丁目,"1,201","1,209","2,410","1,023"
連光寺３丁目,901,884,"1,785",818
連光寺４丁目,276,263,539,261
連光寺５丁目,187,175,362,191
連光寺６丁目,422,341,763,377
,"4,862","4,750","9,612","4,287"
,,,,
貝取,621,564,"1,185",626
,621,564,"1,185",626
,,,,
乞田,"1,357","1,255","2,612","1,333"
,"1,357","1,255","2,612","1,333"
,,,,
和田,"4,750","4,503","9,253","4,178"
,"4,750","4,503","9,253","4,178"
,,,,
百草,462,453,915,445
,462,453,915,445
,,,,
落川,665,634,"1,299",588
,665,634,"1,299",588
,,,,
東寺方,901,838,"1,739",843
東寺方１丁目,551,625,"1,176",586
,"1,452","1,463","2,915","1,429"
,,,,
一ノ宮１丁目,"1,160",950,"2,110","1,376"
一ノ宮２丁目,767,741,"1,508",921
一ノ宮３丁目,429,444,873,498
一ノ宮４丁目,960,990,"1,950","1,025"
,"3,316","3,125","6,441","3,820"
,,,,
桜ヶ丘１丁目,959,"1,041","2,000",940
桜ヶ丘２丁目,621,731,"1,352",613
桜ヶ丘３丁目,575,610,"1,185",525
桜ヶ丘４丁目,754,825,"1,579",833
,"2,909","3,207","6,116","2,911"
,,,,
和田（百草団地）,614,671,"1,285",861
,614,671,"1,285",861
,,,,
聖ヶ丘１丁目,881,"1,030","1,911",876
聖ヶ丘２丁目,833,983,"1,816",846
聖ヶ丘３丁目,"1,052","1,076","2,128",946
聖ヶ丘４丁目,353,382,735,295
聖ヶ丘５丁目,56,47,103,34
,"3,175","3,518","6,693","2,997"
,,,,
馬引沢１丁目,931,902,"1,833",968
馬引沢２丁目,"1,255","1,133","2,388","1,277"
,"2,186","2,035","4,221","2,245"
,,,,
山王下１丁目,282,339,621,493
,282,339,621,493
,,,,
中沢１丁目,626,550,"1,176",679
中沢２丁目,916,994,"1,910",853
,"1,542","1,544","3,086","1,532"
,,,,
唐木田１丁目,"1,117","1,193","2,310","1,131"
唐木田２丁目,0,0,0,0
,"1,117","1,193","2,310","1,131"
,,,,
諏訪１丁目,"2,052","2,086","4,138","1,994"
諏訪２丁目,"1,796","1,992","3,788","1,684"
諏訪３丁目,545,547,"1,092",522
諏訪４丁目,726,956,"1,682",914
諏訪５丁目,240,323,563,347
,"5,359","5,904","11,263","5,461"
,,,,
永山１丁目,938,"1,018","1,956","1,121"
永山２丁目,"1,600","1,602","3,202","1,570"
永山３丁目,"1,873","2,115","3,988","2,026"
永山４丁目,"1,389","1,543","2,932","1,847"
永山５丁目,958,"1,086","2,044",884
永山６丁目,617,637,"1,254",616
,"7,375","8,001","15,376","8,064"
,,,,
貝取１丁目,"1,037",955,"1,992",962
貝取２丁目,"1,606","1,779","3,385","1,508"
貝取３丁目,413,556,969,450
貝取４丁目,529,568,"1,097",540
貝取５丁目,263,315,578,330
,"3,848","4,173","8,021","3,790"
,,,,
豊ヶ丘１丁目,"1,568","1,528","3,096","1,566"
豊ヶ丘２丁目,"1,445","1,491","2,936","1,337"
豊ヶ丘３丁目,748,876,"1,624",703
豊ヶ丘４丁目,325,362,687,393
豊ヶ丘５丁目,606,701,"1,307",656
豊ヶ丘６丁目,423,513,936,496
,"5,115","5,471","10,586","5,151"
,,,,
落合１丁目,"1,450","1,555","3,005","1,510"
落合２丁目,"1,151","1,107","2,258",892
落合３丁目,"1,446","1,565","3,011","1,482"
落合４丁目,"1,020","1,151","2,171","1,131"
落合５丁目,"1,066","1,104","2,170",927
落合６丁目,874,820,"1,694",785
,"7,007","7,302","14,309","6,727"
,,,,
鶴牧１丁目,"1,266","1,307","2,573","1,219"
鶴牧２丁目,882,805,"1,687",838
鶴牧３丁目,"2,106","2,253","4,359","1,582"
鶴牧４丁目,361,405,766,334
鶴牧５丁目,929,"1,050","1,979",857
鶴牧６丁目,845,910,"1,755",781
,"6,389","6,730","13,119","5,611"
,,,,
南野１丁目,1,0,1,1
南野２丁目,489,435,924,465
南野３丁目,459,467,926,395
,949,902,"1,851",861
,,,,
東寺方３丁目,135,208,343,193
,135,208,343,193
,,,,
和田３丁目,431,516,947,547
,431,516,947,547
,,,,
愛宕１丁目,298,328,626,357
愛宕２丁目,440,454,894,485
愛宕３丁目,318,464,782,485
愛宕４丁目,"1,263","1,422","2,685","1,380"
,"2,319","2,668","4,987","2,707"
,,,,
,"72,778","76,061","148,839","72,981"
