"都道府県コード又は市区町村コード","NO","都道府県名","市区町村名","種別","住所","方書","口径","備考","経度","緯度","分類"
"131148","0100000001","東京都","中野区","防火水そう","東京都中野区中央4-35","","","上町防災広場","139.6699335627","35.7009739466906","消防水利施設一覧"
"131148","0100000002","東京都","中野区","防火水そう","東京都中野区新井1-34","","","新井東防災広場","139.668560468625","35.7121049782906","消防水利施設一覧"
"131148","0100000003","東京都","中野区","防火水そう","東京都中野区若宮3-42","","","若宮防災広場","139.645824532839","35.7185939684499","消防水利施設一覧"
"131148","0100000004","東京都","中野区","防火水そう","東京都中野区白鷺2-6","","","白鷺二丁目防災広場","139.63544858553","35.7175939549046","消防水利施設一覧"
"131148","0100000005","東京都","中野区","防火水そう","東京都中野区南台3-19","","","多田防災広場","139.66752270975","35.6846688953642","消防水利施設一覧"
"131148","0100000006","東京都","中野区","防火水そう","東京都中野区南台2-8","","","新山通防災広場","139.670360719389","35.681411893301","消防水利施設一覧"
"131148","0100000007","東京都","中野区","防火水そう","東京都中野区大和町3-16","","","大和町三丁目防災広場","139.647548584261","35.7117269474754","消防水利施設一覧"
"131148","0100000008","東京都","中野区","防火水そう","東京都中野区中央4-8","","","鍋横防災広場","139.669231587026","35.6985819382667","消防水利施設一覧"
"131148","0100000009","東京都","中野区","防火水そう","東京都中野区中野3-29","","","宮桃防災広場","139.6645015833","35.7019039398237","消防水利施設一覧"
"131148","0200000001","東京都","中野区","プール","東京都中野区中野6-13-1","","","桃園第二小学校","139.676296469589","35.7075809775616","消防水利施設一覧"
"131148","0200000002","東京都","中野区","プール","東京都中野区中央5-43-1","","","桃花小学校","139.665630591967","35.7002719369348","消防水利施設一覧"
"131148","0200000003","東京都","中野区","プール","東京都中野区中央1-49-1","","","塔山小学校","139.6831934983","35.7004739686605","消防水利施設一覧"
"131148","0200000004","東京都","中野区","プール","東京都中野区中野1-26-1","","","谷戸小学校","139.677456514168","35.701968962921","消防水利施設一覧"
"131148","0200000005","東京都","中野区","プール","東京都中野区本町4-27-3","","","中野本郷小学校","139.670376614552","35.6945459281943","消防水利施設一覧"
"131148","0200000006","東京都","中野区","プール","東京都中野区弥生町1-25-1","","","旧向台小学校","139.680157585097","35.6920889392999","消防水利施設一覧"
"131148","0200000007","東京都","中野区","プール","東京都中野区南台3-44-9","","","旧多田小学校","139.664608731699","35.6838678867832","消防水利施設一覧"
"131148","0200000008","東京都","中野区","プール","東京都中野区南台4-4-1","","","南台小学校","139.668148733423","35.6811068875047","消防水利施設一覧"
"131148","0200000009","東京都","中野区","プール","東京都中野区東中野5-12-1","","","中野東中学校","139.688839402026","35.7080309982109","消防水利施設一覧"
"131148","0200000010","東京都","中野区","プール","東京都中野区南台1-15-1","","","東大附属中等教育学校","139.674907669811","35.6847379114107","消防水利施設一覧"
"131148","0200000011","東京都","中野区","プール","東京都中野区中野4-1-1","","","㈱中野サンプラザ","139.664715531211","35.7075649571873","消防水利施設一覧"
"131148","0200000012","東京都","中野区","プール","東京都中野区中野2-14-16","","","東京アスレティッククラブ","139.669109528926","35.7052149579489","消防水利施設一覧"
"131148","0200000013","東京都","中野区","プール","東京都中野区南台3-46-20","","","都立中野特別支援学校","139.663082731902","35.6848598863808","消防水利施設一覧"
"131148","0200000014","東京都","中野区","プール","東京都中野区弥生町5-21-1","","","都立富士中学高等学校","139.667736666456","35.6899379101598","消防水利施設一覧"
"131148","0200000015","東京都","中野区","プール","東京都中野区中央2-28-3","","","宝仙学園","139.680065531308","35.6984939574666","消防水利施設一覧"
"131148","0200000016","東京都","中野区","プール","東京都中野区新井3-29-1","","","平和の森小学校","139.65992349525","35.7144469724972","消防水利施設一覧"
"131148","0200000017","東京都","中野区","プール","東京都中野区江古田2-13-28","","","江古田小学校","139.666942347918","35.7255970218711","消防水利施設一覧"
"131148","0200000018","東京都","中野区","プール","東京都中野区鷺宮3-31-4","","","鷺宮小学校","139.639110520683","35.7238729785866","消防水利施設一覧"
"131148","0200000019","東京都","中野区","プール","東京都中野区上高田5-35-3","","","令和小学校","139.674648391611","35.7165950020134","消防水利施設一覧"
"131148","0200000020","東京都","中野区","プール","東京都中野区大和町1-18-1","","","啓明小学校","139.65287454807","35.712836957732","消防水利施設一覧"
"131148","0200000021","東京都","中野区","プール","東京都中野区野方6-30-6","","","北原小学校","139.651378488269","35.720611981799","消防水利施設一覧"
"131148","0200000024","東京都","中野区","プール","東京都中野区江原町1-39-1","","","江原小学校","139.673656271296","35.7290080433147","消防水利施設一覧"
"131148","0200000025","東京都","中野区","プール","東京都中野区丸山1-17-1","","","緑野小学校","139.657879416947","35.7241780037869","消防水利施設一覧"
"131148","0200000026","東京都","中野区","プール","東京都中野区沼袋3-13-2","","","旧沼袋小学校","139.659176469569","35.7177309827084","消防水利施設一覧"
"131148","0200000027","東京都","中野区","プール","東京都中野区上鷺宮5-1-1","","","武蔵台小学校","139.630230525219","35.7273479827516","消防水利施設一覧"
"131148","0200000028","東京都","中野区","プール","東京都中野区白鷺3-9-2","","","西中野小学校","139.630642574631","35.7209589632512","消防水利施設一覧"
"131148","0200000029","東京都","中野区","プール","東京都中野区上高田1-2-28","","","白桜小学校","139.678798431087","35.7102929893651","消防水利施設一覧"
"131148","0200000030","東京都","中野区","プール","東京都中野区上鷺宮1-24-36","","","上鷺宮小学校","139.635311474116","35.7318119995308","消防水利施設一覧"
"131148","0200000031","東京都","中野区","プール","東京都中野区若宮1-1-18","","","明和中学校","139.650616534083","35.7158659648179","消防水利施設一覧"
"131148","0200000032","東京都","中野区","プール","東京都中野区上高田4-28-1","","","第五中学校","139.679516387997","35.7143710021873","消防水利施設一覧"
"131148","0200000033","東京都","中野区","プール","東京都中野区江古田2-9-11","","","第七中学校","139.667446355679","35.7245100187503","消防水利施設一覧"
"131148","0200000034","東京都","中野区","プール","東京都中野区鷺宮4-7-3","","","旧第八中学校","139.636028533853","35.7238119756595","消防水利施設一覧"
"131148","0200000035","東京都","中野区","プール","東京都中野区丸山1-1-19","","","緑野中学校","139.657207420271","35.7242660030665","消防水利施設一覧"
"131148","0200000037","東京都","中野区","プール","東京都中野区上鷺宮5-7-1","","","北中野中学校","139.629040529017","35.7273599819942","消防水利施設一覧"
"131148","0200000038","東京都","中野区","プール","東京都中野区若宮3-46-8","","","都立鷺宮高等学校","139.644161524242","35.7205279730489","消防水利施設一覧"
"131148","0200000039","東京都","中野区","プール","東京都中野区上鷺宮5-11-1","","","都立稔ヶ丘高等学校","139.625988536168","35.7277149810247","消防水利施設一覧"
"131148","0200000040","東京都","中野区","プール","東京都中野区松が丘1-33-15","","","アリススポーツクラブ","139.672390360398","35.7210540136464","消防水利施設一覧"
"131148","0200000041","東京都","中野区","プール","東京都中野区上鷺宮2-14-1","","","都立武蔵丘高等学校","139.631222512049","35.7286149872138","消防水利施設一覧"
"131148","0200000042","東京都","中野区","プール","東京都中野区南台4-27-11","","","みなみの小学校","139.666956743967","35.6805358833302","消防水利施設一覧"
"131148","0200000043","東京都","中野区","プール","東京都中野区本町3-16-1","","","第一小学校","139.677056568341","35.6958979443508","消防水利施設一覧"
"131148","0200000044","東京都","中野区","プール","東京都中野区大和町4-26-5","","","美鳩小学校","139.644526570653","35.7148469545177","消防水利施設一覧"
"131148","0200000045","東京都","中野区","プール","東京都中野区野方3-5-5","","","都立中野工業高等学校","139.656646492542","35.7167849759423","消防水利施設一覧"
