,,,,,,,,,,,,,,,,,,(単位：トン）,,,,,
品種,,合計,0,0,フルコンテナ船,0,0,セミコンテナ船,0,0,ＲＯＲＯ船,0,0,その他コンテナ積船,0,0,品種,,,,,,
,,計,移出,移入,計,移出,移入,計,移出,移入,計,移出,移入,計,移出,移入,,,,,,,
合計,,"3,134,024","1,820,774","1,313,250","1,082,499","556,620","525,879","136,902","28,229","108,673","1,399,921","903,891","496,030","514,702","332,034","182,668",合計,,,,,,
農水産品,,"167,145","113,327","53,818","96,738","82,700","14,038","1,708","1,598",110,"57,015","18,735","38,280","11,684","10,294","1,390",農水産品,,,,,,
1,麦,"9,476","7,156","2,320",981,981,-,-,-,-,"7,545","5,225","2,320",950,950,-,1,麦,,,,,
2,米,"2,575",365,"2,210",75,75,-,-,-,-,"2,500",290,"2,210",-,-,-,2,米,,,,,
3,とうもろこし,830,815,15,805,805,-,-,-,-,25,10,15,-,-,-,3,とうもろこし,,,,,
4,豆類,"9,564","8,129","1,435","6,484","6,484",-,-,-,-,"3,080","1,645","1,435",-,-,-,4,豆類,,,,,
5,その他雑穀,970,595,375,65,65,-,-,-,-,905,530,375,-,-,-,5,その他雑穀,,,,,
6,野菜・果物,"85,051","52,598","32,453","45,464","40,418","5,046",450,450,-,"37,345","10,065","27,280","1,792","1,665",127,6,野菜・果物,,,,,
7,綿花,150,150,-,150,150,-,-,-,-,-,-,-,-,-,-,7,綿花,,,,,
8,その他農産品,"15,568","12,196","3,372","11,808","11,776",32,-,-,-,"3,735",395,"3,340",25,25,-,8,その他農産品,,,,,
9,羊毛,22,22,-,22,22,-,-,-,-,-,-,-,-,-,-,9,羊毛,,,,,
10,その他畜産品,"13,964","13,229",735,"11,157","11,157",-,-,-,-,"1,010",275,735,"1,797","1,797",-,10,その他畜産品,,,,,
11,水産品,"28,975","18,072","10,903","19,727","10,767","8,960","1,258","1,148",110,870,300,570,"7,120","5,857","1,263",11,水産品,,,,,
林産品,,"25,059","19,980","5,079","15,268","14,847",421,-,-,-,"7,515","3,225","4,290","2,276","1,908",368,林産品,,,,,,
12,原木,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12,原木,,,,,
13,製材,"18,263","17,104","1,159","14,776","14,746",30,-,-,-,"1,215",450,765,"2,272","1,908",364,13,製材,,,,,
14,樹脂類,"6,056","2,470","3,586",451,60,391,-,-,-,"5,605","2,410","3,195",-,-,-,14,樹脂類,,,,,
15,木材チップ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15,木材チップ,,,,,
16,その他林産品,490,176,314,26,26,-,-,-,-,460,150,310,4,-,4,16,その他林産品,,,,,
17,薪炭,250,230,20,15,15,-,-,-,-,235,215,20,-,-,-,17,薪炭,,,,,
鉱産品,,"10,581","9,821",760,"6,361","6,361",-,-,-,-,"4,220","3,460",760,-,-,-,鉱産品,,,,,,
