12,原木,120,-,120,-,-,-,"1,929","1,748",181,425,425,-,"1,090",168,922,12,原木,,,,,,
13,製材,"26,923",-,"26,923","6,683",115,"6,568","108,858","4,506","104,352","68,729",-,"68,729","143,802","14,591","129,211",13,製材,,,,,,
14,樹脂類,660,-,660,"1,894",4,"1,890","78,946",505,"78,441",299,14,285,"1,352",662,690,14,樹脂類,,,,,,
15,木材チップ,45,-,45,45,-,45,"1,950",225,"1,725",60,-,60,207,-,207,15,木材チップ,,,,,,
16,その他林産品,688,-,688,60,-,60,"1,153",-,"1,153",6,6,-,"2,172",-,"2,172",16,その他林産品,,,,,,
17,薪炭,45,-,45,"4,207",-,"4,207","28,979",30,"28,949","4,949",-,"4,949","16,248",5,"16,243",17,薪炭,,,,,,
鉱産品,,84,9,75,"3,285",551,"2,734","104,559","7,472","97,087","21,250","1,239","20,011","111,180","7,022","104,158",鉱産品,,,,,,,
18,石炭,-,-,-,85,-,85,"5,692",-,"5,692","1,875",-,"1,875","10,081",-,"10,081",18,石炭,,,,,,
19,鉄鉱石,-,-,-,-,-,-,141,21,120,-,-,-,115,-,115,19,鉄鉱石,,,,,,
20,金属鉱,-,-,-,85,10,75,"1,245",-,"1,245",15,-,15,"1,335",60,"1,275",20,金属鉱,,,,,,
21,砂利・砂,-,-,-,31,31,-,"3,695",659,"3,036","1,304",28,"1,276","5,350",75,"5,275",21,砂利・砂,,,,,,
22,石材,-,-,-,"1,020",-,"1,020","51,245","1,160","50,085","1,357",3,"1,354","45,631",99,"45,532",22,石材,,,,,,
23,原油,-,-,-,-,-,-,900,-,900,-,-,-,120,-,120,23,原油,,,,,,
24,りん鉱石,-,-,-,-,-,-,45,-,45,-,-,-,-,-,-,24,りん鉱石,,,,,,
25,石灰石,-,-,-,-,-,-,15,-,15,-,-,-,585,-,585,25,石灰石,,,,,,
26,原塩,-,-,-,125,-,125,"1,044",39,"1,005",-,-,-,"1,731",15,"1,716",26,原塩,,,,,,
27,非金属鉱物,84,9,75,"1,939",510,"1,429","40,537","5,593","34,944","16,699","1,208","15,491","46,232","6,773","39,459",27,非金属鉱物,,,,,,
金属機械工業品,,"20,257","12,272","7,985","580,171","432,802","147,369","4,887,781","1,418,914","3,468,867","432,693","131,927","300,766","3,885,725","578,600","3,307,125",金属機械工業品,,,,,,,
28,鉄鋼,30,30,-,"4,701","2,781","1,920","27,462","12,650","14,812","5,228",436,"4,792","14,400","3,051","11,349",28,鉄鋼,,,,,,
29,鋼材,319,304,15,"20,111","18,435","1,676","198,824","164,668","34,156","31,747","9,915","21,832","48,510","20,243","28,267",29,鋼材,,,,,,
30,非鉄金属,"1,753","1,753",-,"28,406","26,531","1,875","90,049","29,274","60,775","24,565","2,340","22,225","75,702","23,801","51,901",30,非鉄金属,,,,,,
31,金属製品,"3,440","1,054","2,386","74,728","26,686","48,042","633,737","111,742","521,995","51,626","12,966","38,660","546,103","48,873","497,230",31,金属製品,,,,,,
32,鉄道車両,-,-,-,62,47,15,321,68,253,-,-,-,520,269,251,32,鉄道車両,,,,,,
33,完成自動車,"1,100",705,395,"9,525","9,366",159,"60,303","55,446","4,857",797,309,488,"5,651","2,061","3,590",33,完成自動車,,,,,,
34,その他輸送用車両,57,-,57,548,245,303,"16,422","1,032","15,390","1,837",136,"1,701","59,003",799,"58,204",34,その他輸送用車両,,,,,,
35,二輪自動車,78,78,-,347,223,124,"15,875",489,"15,386",789,19,770,"15,576",842,"14,734",35,二輪自動車,,,,,,
36,自動車部品,"3,779","2,537","1,242","74,602","66,599","8,003","757,828","371,477","386,351","50,808","9,265","41,543","235,252","57,096","178,156",36,自動車部品,,,,,,
37,その他輸送機械,174,63,111,"1,722","1,605",117,"48,991","4,277","44,714","5,760","1,268","4,492","281,946","1,679","280,267",37,その他輸送機械,,,,,,
38,産業機械,"4,913","3,755","1,158","178,928","157,358","21,570","1,000,938","400,443","600,495","121,327","44,885","76,442","870,270","277,467","592,803",38,産業機械,,,,,,
39,電気機械,"2,349","1,450",899,"158,790","105,371","53,419","1,683,212","192,195","1,491,017","123,586","45,792","77,794","1,539,433","117,544","1,421,889",39,電気機械,,,,,,
40,測量・光学・医療機械,"1,894",367,"1,527","14,468","11,156","3,312","210,116","53,793","156,323","12,858","4,114","8,744","127,897","16,237","111,660",40,測量・光学・医療機械,,,,,,
41,事務用機器,161,161,-,"8,775","3,762","5,013","115,041","14,759","100,282","1,209",350,859,"58,016","6,035","51,981",41,事務用機器,,,,,,
42,その他機械,210,15,195,"4,458","2,637","1,821","28,662","6,601","22,061",556,132,424,"7,446","2,603","4,843",42,その他機械,,,,,,
化学工業品,,"21,796","12,940","8,856","320,852","266,437","54,415","2,248,297","841,406","1,406,891","424,284","112,624","311,660","1,420,381","526,896","893,485",化学工業品,,,,,,,
43,陶磁器,182,2,180,"3,979",638,"3,341","102,400","2,346","100,054","1,716",74,"1,642","26,784","1,489","25,295",43,陶磁器,,,,,,
44,セメント,135,135,-,"2,784","2,559",225,"8,540","1,880","6,660",364,124,240,"3,516","1,668","1,848",44,セメント,,,,,,
45,ガラス類,55,25,30,"5,168","3,902","1,266","69,060","21,134","47,926","13,682","6,058","7,624","64,124","8,860","55,264",45,ガラス類,,,,,,
46,窯業品,267,200,67,"8,788","7,205","1,583","62,730","30,885","31,845","29,845","4,335","25,510","140,137","14,998","125,139",46,窯業品,,,,,,
47,重油,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47,重油,,,,,,
48,石油製品,15,15,-,"1,648","1,577",71,"13,246","9,540","3,706","3,462",929,"2,533","6,150","3,782","2,368",48,石油製品,,,,,,
49,LNG/液化天然ガス,-,-,-,-,-,-,-,-,-,210,-,210,75,-,75,49,LNG/液化天然ガス,,,,,,
50,LPG/液化石油ガス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50,LPG/液化石油ガス,,,,,,
51,その他の石油製品,270,-,270,"2,716","2,686",30,"6,878","3,582","3,296",816,229,587,"2,478","1,290","1,188",51,その他の石油製品,,,,,,
52,コークス,-,-,-,-,-,-,"1,515",-,"1,515",574,-,574,"7,007",-,"7,007",52,コークス,,,,,,
53,石炭製品,-,-,-,"2,010","2,010",-,"1,940","1,910",30,"1,740","1,725",15,125,65,60,53,石炭製品,,,,,,
54,化学薬品,"2,387",666,"1,721","43,486","32,428","11,058","296,951","109,470","187,481","75,395","16,005","59,390","237,959","43,846","194,113",54,化学薬品,,,,,,
55,化学肥料,-,-,-,510,150,360,"13,045","1,815","11,230","6,980",56,"6,924","26,096","1,309","24,787",55,化学肥料,,,,,,
56,その他化学工業品,"18,485","11,897","6,588","249,763","213,282","36,481","1,671,992","658,844","1,013,148","289,500","83,089","206,411","905,930","449,589","456,341",56,その他化学工業品,,,,,,
軽工業品,,"77,726","4,206","73,520","127,280","61,918","65,362","1,627,217","238,873","1,388,344","400,383","27,403","372,980","1,310,522","83,183","1,227,339",軽工業品,,,,,,,
57,紙・パルプ,"1,724",495,"1,229","22,434","14,365","8,069","314,703","125,751","188,952","41,654","5,991","35,663","273,042","40,543","232,499",57,紙・パルプ,,,,,,
58,糸及び紡績半製品,391,1,390,"1,261",91,"1,170","33,787","2,952","30,835","9,517",97,"9,420","19,799",809,"18,990",58,糸及び紡績半製品,,,,,,
59,その他繊維工業品,"1,173",163,"1,010","9,080","5,646","3,434","170,121","17,515","152,606","24,518","4,654","19,864","158,740","21,498","137,242",59,その他繊維工業品,,,,,,
60,砂糖,"2,007",-,"2,007",608,56,552,"9,052",277,"8,775",975,30,945,"6,226",80,"6,146",60,砂糖,,,,,,
61,製造食品,"60,143","3,385","56,758","64,605","34,742","29,863","895,647","79,201","816,446","164,693","13,224","151,469","765,145","16,678","748,467",61,製造食品,,,,,,
62,飲料,"11,892",162,"11,730","18,989","5,870","13,119","145,478","10,819","134,659","139,157","2,974","136,183","46,643","3,316","43,327",62,飲料,,,,,,
63,水,179,-,179,"6,039","1,110","4,929","19,562","1,786","17,776","3,871",409,"3,462","23,365",184,"23,181",63,水,,,,,,
64,たばこ,15,-,15,660,-,660,"5,371",-,"5,371","11,918",4,"11,914","2,832",74,"2,758",64,たばこ,,,,,,
65,その他食料工業品,202,-,202,"3,604",38,"3,566","33,496",572,"32,924","4,080",20,"4,060","14,730",1,"14,729",65,その他食料工業品,,,,,,
雑工業品,,"56,776","11,955","44,821","315,289","81,004","234,285","5,034,991","376,374","4,658,617","264,918","51,442","213,476","4,815,232","206,931","4,608,301",雑工業品,,,,,,,
66,がん具,231,93,138,"19,943","3,379","16,564","418,617","5,006","413,611","3,393","1,038","2,355","198,388","2,299","196,089",66,がん具,,,,,,
67,衣服・身廻品・はきもの,"5,891",389,"5,502","127,479","14,064","113,415","1,907,207","78,389","1,828,818","47,536","16,789","30,747","2,571,140","30,272","2,540,868",67,衣服・身廻品・はきもの,,,,,,
68,文房具・運動娯楽用品・楽器,"1,585",805,780,"23,666","12,905","10,761","397,713","31,994","365,719","27,250","8,632","18,618","255,509","23,810","231,699",68,文房具・運動娯楽用品・楽器,,,,,,
69,家具装備品,"1,665",174,"1,491","45,731","7,830","37,901","1,043,145","42,542","1,000,603","40,155","2,814","37,341","933,000","17,689","915,311",69,家具装備品,,,,,,
70,その他日用品,880,334,546,"33,233","19,808","13,425","191,296","30,736","160,560","16,035","3,380","12,655","227,768","9,553","218,215",70,その他日用品,,,,,,
71,ゴム製品,"10,339","9,409",930,"19,026","11,477","7,549","315,334","77,438","237,896","29,410","5,806","23,604","98,960","13,943","85,017",71,ゴム製品,,,,,,
72,木製品,"35,314",30,"35,284","29,070",500,"28,570","539,911","1,992","537,919","75,915",442,"75,473","322,560","5,809","316,751",72,木製品,,,,,,
73,その他製造工業品,871,721,150,"17,141","11,041","6,100","221,768","108,277","113,491","25,224","12,541","12,683","207,907","103,556","104,351",73,その他製造工業品,,,,,,
特殊品,,"7,040","1,487","5,553","92,769","46,019","46,750","2,134,432","1,233,385","901,047","301,587","193,408","108,179","1,877,170","1,239,150","638,020",特殊品,,,,,,,
74,金属くず,687,-,687,913,335,578,"55,474","35,642","19,832","13,447","8,159","5,288","29,136","22,246","6,890",74,金属くず,,,,,,
75,再利用資材,600,600,-,"7,093","6,583",510,"938,266","930,039","8,227","171,144","168,417","2,727","1,123,493","1,121,726","1,767",75,再利用資材,,,,,,
76,動植物性製造飼肥料,"2,120",-,"2,120","5,736",592,"5,144","134,863","8,689","126,174","18,170",988,"17,182","37,038","6,129","30,909",76,動植物性製造飼肥料,,,,,,
77,廃棄物,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,77,廃棄物,,,,,,
78,廃土砂,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,78,廃土砂,,,,,,
79,輸送用容器,"1,254",406,848,"19,833","8,711","11,122","542,458","77,127","465,331","43,164","9,180","33,984","426,671","47,414","379,257",79,輸送用容器,,,,,,
80,取合せ品,"2,379",481,"1,898","59,194","29,798","29,396","463,371","181,888","281,483","55,662","6,664","48,998","260,832","41,635","219,197",80,取合せ品,,,,,,
分類不能のもの,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,分類不能のもの,,,,,,,
