11,水産品,"1,232,664","289,009","943,655","110,387","18,632","91,755","76,494","29,635","46,859","110,863","38,550","72,313","106,244","36,327","69,917","96,548","25,717","70,831","99,270",11,水産品
林産品,,"1,034,820","26,154","1,008,666","74,907","2,045","72,862","82,456","2,310","80,146","90,219","3,181","87,038","95,551","2,196","93,355","89,054","2,034","87,020","81,967",林産品,
12,原木,"4,702","2,342","2,360",296,141,155,670,406,264,833,556,277,976,294,682,175,-,175,350,12,原木
13,製材,"880,636","22,089","858,547","63,742","1,871","61,871","69,583","1,831","67,752","73,545","2,526","71,019","78,952","1,790","77,162","74,186","1,674","72,512","66,761",13,製材
14,樹脂類,"85,662","1,331","84,331","6,123",3,"6,120","7,427",56,"7,371","7,687",33,"7,654","8,697",42,"8,655","8,649",330,"8,319","8,466",14,樹脂類
15,木材チップ,"4,156",229,"3,927",180,15,165,122,17,105,420,15,405,407,54,353,105,15,90,240,15,木材チップ
16,その他林産品,"4,679",6,"4,673",521,-,521,572,-,572,657,6,651,418,-,418,629,-,629,468,16,その他林産品
17,薪炭,"54,985",157,"54,828","4,045",15,"4,030","4,082",-,"4,082","7,077",45,"7,032","6,101",16,"6,085","5,310",15,"5,295","5,682",17,薪炭
鉱産品,,"301,479","18,168","283,311","23,960",868,"23,092","20,158","2,076","18,082","30,254","1,936","28,318","23,954","1,910","22,044","27,279","1,359","25,920","26,068",鉱産品,
18,石炭,"32,087",79,"32,008","3,093",-,"3,093","3,499",-,"3,499","2,917",-,"2,917","2,796",-,"2,796","3,066",-,"3,066","1,804",18,石炭
19,鉄鉱石,294,21,273,-,-,-,-,-,-,-,-,-,38,-,38,120,-,120,15,19,鉄鉱石
20,金属鉱,"5,715",70,"5,645",450,-,450,120,-,120,215,65,150,285,-,285,540,-,540,"1,245",20,金属鉱
21,砂利・砂,"14,120",793,"13,327",549,-,549,"1,221",225,996,"1,336",225,"1,111",649,90,559,630,90,540,686,21,砂利・砂
22,石材,"105,004","1,359","103,645","8,780",-,"8,780","4,793",8,"4,785","12,571",123,"12,448","8,918",2,"8,916","9,656",90,"9,566","11,230",22,石材
23,原油,"2,250",-,"2,250",300,-,300,120,-,120,210,-,210,150,-,150,360,-,360,180,23,原油
24,りん鉱石,57,-,57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24,りん鉱石
25,石灰石,854,-,854,90,-,90,30,-,30,15,-,15,15,-,15,37,-,37,240,25,石灰石
26,原塩,"5,130",55,"5,075",267,2,265,280,4,276,349,-,349,411,18,393,239,3,236,260,26,原塩
27,非金属鉱物,"135,968","15,791","120,177","10,431",866,"9,565","10,095","1,839","8,256","12,641","1,523","11,118","10,692","1,800","8,892","12,631","1,176","11,455","10,408",27,非金属鉱物
金属機械工業品,,"13,163,642","5,207,835","7,955,807","967,313","314,945","652,368","949,276","438,084","511,192","1,242,043","475,325","766,718","1,097,031","471,203","625,828","1,069,069","388,549","680,520","1,111,271",金属機械工業品,
28,鉄鋼,"75,891","27,465","48,426","5,111",951,"4,160","4,991","1,740","3,251","5,133","2,138","2,995","5,913","1,934","3,979","5,117","1,904","3,213","6,164",28,鉄鋼
29,鋼材,"370,439","274,169","96,270","24,702","17,462","7,240","30,303","24,778","5,525","34,389","25,203","9,186","34,507","25,942","8,565","28,734","19,377","9,357","31,235",29,鋼材
30,非鉄金属,"273,173","114,454","158,719","22,294","7,679","14,615","20,409","10,154","10,255","31,842","11,611","20,231","24,360","11,575","12,785","21,109","8,350","12,759","23,227",30,非鉄金属
31,金属製品,"1,590,353","289,621","1,300,732","123,271","16,079","107,192","101,873","23,332","78,541","153,770","25,946","127,824","125,721","24,334","101,387","135,977","24,762","111,215","131,066",31,金属製品
32,鉄道車両,"3,017",841,"2,176",199,45,154,394,56,338,110,103,7,254,30,224,160,90,70,165,32,鉄道車両
33,完成自動車,"105,979","83,023","22,956","6,327","4,957","1,370","7,444","6,050","1,394","9,676","7,666","2,010","9,145","7,612","1,533","6,787","5,400","1,387","7,653",33,完成自動車
34,その他輸送用車両,"81,396","3,123","78,273","5,777",62,"5,715","3,429",155,"3,274","8,055",307,"7,748","6,819",147,"6,672","6,998",204,"6,794","5,564",34,その他輸送用車両
35,二輪自動車,"54,533","8,826","45,707","3,515",411,"3,104","4,099",653,"3,446","5,491",761,"4,730","5,526",718,"4,808","5,548",570,"4,978","4,909",35,二輪自動車
36,自動車部品,"2,235,557","1,479,481","756,076","151,665","95,966","55,699","179,330","131,465","47,865","207,079","147,743","59,336","193,267","138,661","54,606","162,977","98,522","64,455","178,576",36,自動車部品
37,その他輸送機械,"383,296","45,419","337,877","31,184","3,226","27,958","31,130","4,046","27,084","43,863","4,344","39,519","33,362","3,605","29,757","27,428","4,057","23,371","30,315",37,その他輸送機械
38,産業機械,"3,371,195","1,923,367","1,447,828","225,882","112,578","113,304","249,398","162,716","86,682","304,371","165,937","138,434","289,970","170,567","119,403","279,569","152,298","127,271","294,337",38,産業機械
39,電気機械,"3,877,151","727,573","3,149,578","307,738","40,441","267,297","266,524","55,214","211,310","370,607","63,051","307,556","312,017","67,294","244,723","329,117","55,973","273,144","336,320",39,電気機械
40,測量・光学・医療機械,"495,498","177,547","317,951","38,257","11,841","26,416","31,671","13,179","18,492","43,478","15,151","28,327","37,448","14,195","23,253","39,178","13,183","25,995","41,008",40,測量・光学・医療機械
41,事務用機器,"198,424","38,233","160,191","17,578","2,268","15,310","14,294","3,181","11,113","19,654","3,908","15,746","14,711","3,382","11,329","16,684","2,935","13,749","16,865",41,事務用機器
42,その他機械,"47,740","14,693","33,047","3,813",979,"2,834","3,987","1,365","2,622","4,525","1,456","3,069","4,011","1,207","2,804","3,686",924,"2,762","3,867",42,その他機械
化学工業品,,"5,843,737","2,377,143","3,466,594","424,771","159,966","264,805","454,440","217,389","237,051","515,762","216,709","299,053","482,270","206,982","275,288","478,783","181,479","297,304","489,047",化学工業品,
43,陶磁器,"155,896","10,180","145,716","14,660",599,"14,061","8,968",540,"8,428","11,891","1,103","10,788","12,791",770,"12,021","11,622",602,"11,020","11,490",43,陶磁器
44,セメント,"21,322","8,629","12,693","1,405",610,795,"1,187",737,450,"1,980",690,"1,290","2,398",913,"1,485","2,065",865,"1,200","2,485",44,セメント
45,ガラス類,"203,514","69,108","134,406","13,192","4,542","8,650","15,777","6,840","8,937","18,895","7,693","11,202","16,119","6,173","9,946","15,570","5,529","10,041","15,235",45,ガラス類
46,窯業品,"354,713","109,848","244,865","25,424","5,954","19,470","25,818","9,014","16,804","29,294","8,149","21,145","30,507","8,347","22,160","31,554","9,214","22,340","30,062",46,窯業品
47,重油,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47,重油
48,石油製品,"36,674","20,855","15,819","2,552","1,722",830,"3,188","2,190",998,"2,976","1,981",995,"2,837","1,620","1,217","3,037","1,979","1,058","2,925",48,石油製品
49,LNG/液化天然ガス,318,-,318,-,-,-,-,-,-,30,-,30,15,-,15,15,-,15,30,49,LNG/液化天然ガス
50,LPG/液化石油ガス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50,LPG/液化石油ガス
51,その他の石油製品,"23,538","9,308","14,230","1,665",544,"1,121","2,676","1,224","1,452","2,202",926,"1,276","1,402",781,621,"2,091","1,284",807,"1,842",51,その他の石油製品
52,コークス,"9,096",-,"9,096",570,-,570,424,-,424,900,-,900,525,-,525,865,-,865,600,52,コークス
53,石炭製品,"8,244","7,824",420,510,495,15,533,488,45,645,585,60,"1,631","1,586",45,567,552,15,399,53,石炭製品
54,化学薬品,"948,302","315,884","632,418","76,873","21,742","55,131","72,149","29,526","42,623","80,721","27,756","52,965","76,799","27,149","49,650","79,021","25,461","53,560","82,137",54,化学薬品
55,化学肥料,"53,508","4,102","49,406","4,681",436,"4,245","4,711",891,"3,820","5,963",421,"5,542","4,405",63,"4,342","3,314",155,"3,159","4,586",55,化学肥料
56,その他化学工業品,"4,028,612","1,821,405","2,207,207","283,239","123,322","159,917","319,009","165,939","153,070","360,265","167,405","192,860","332,841","159,580","173,261","329,062","135,838","193,224","337,256",56,その他化学工業品
軽工業品,,"5,705,577","694,938","5,010,639","431,178","43,826","387,352","389,085","65,776","323,309","485,470","66,517","418,953","446,487","57,450","389,037","476,495","49,238","427,257","505,983",軽工業品,
57,紙・パルプ,"1,144,885","332,985","811,900","87,599","24,253","63,346","93,640","35,190","58,450","100,931","33,021","67,910","91,330","27,586","63,744","92,426","23,339","69,087","92,850",57,紙・パルプ
58,糸及び紡績半製品,"72,221","7,420","64,801","7,000",284,"6,716","6,138",748,"5,390","8,945","1,352","7,593","6,034",575,"5,459","5,776",513,"5,263","6,528",58,糸及び紡績半製品
59,その他繊維工業品,"407,020","61,392","345,628","32,837","3,138","29,699","27,268","4,981","22,287","39,379","6,456","32,923","32,081","4,679","27,402","32,326","4,283","28,043","37,560",59,その他繊維工業品
60,砂糖,"57,248",511,"56,737","4,030",24,"4,006","3,980",40,"3,940","5,385",34,"5,351","4,517",77,"4,440","5,634",46,"5,588","5,841",60,砂糖
61,製造食品,"2,734,281","242,776","2,491,505","202,300","13,668","188,632","165,369","20,467","144,902","235,327","21,590","213,737","205,714","20,241","185,473","226,942","16,938","210,004","241,301",61,製造食品
62,飲料,"835,528","44,667","790,861","64,687","2,337","62,350","57,249","3,740","53,509","58,264","3,895","54,369","68,026","3,967","64,059","66,325","3,746","62,579","75,866",62,飲料
63,水,"195,419","4,205","191,214","15,535",110,"15,425","15,969",448,"15,521","14,193",148,"14,045","15,613",302,"15,311","22,650",356,"22,294","22,765",63,水
64,たばこ,"81,049",198,"80,851","6,797",11,"6,786","7,156",77,"7,079","6,868",-,"6,868","6,283",20,"6,263","6,757",14,"6,743","6,297",64,たばこ
65,その他食料工業品,"177,926",784,"177,142","10,393",1,"10,392","12,316",85,"12,231","16,178",21,"16,157","16,889",3,"16,886","17,659",3,"17,656","16,975",65,その他食料工業品
雑工業品,,"11,529,818","1,188,625","10,341,193","991,733","70,161","921,572","682,345","95,004","587,341","1,095,511","108,593","986,918","911,040","100,038","811,002","886,737","94,888","791,849","886,372",雑工業品,
66,がん具,"660,434","17,877","642,557","49,732","1,099","48,633","24,783","1,364","23,419","57,590","1,164","56,426","51,640","1,431","50,209","45,203",976,"44,227","55,853",66,がん具
67,衣服・身廻品・はきもの,"4,794,432","178,084","4,616,348","436,356","9,976","426,380","262,671","11,874","250,797","457,249","18,608","438,641","356,873","13,512","343,361","323,829","14,943","308,886","331,472",67,衣服・身廻品・はきもの
68,文房具・運動娯楽用品・楽器,"814,422","125,446","688,976","76,012","9,004","67,008","53,496","10,603","42,893","82,926","12,545","70,381","72,413","11,391","61,022","61,403","9,802","51,601","61,979",68,文房具・運動娯楽用品・楽器
69,家具装備品,"2,200,547","97,633","2,102,914","209,675","6,096","203,579","137,224","7,911","129,313","231,726","8,626","223,100","184,438","6,794","177,644","180,949","6,619","174,330","172,553",69,家具装備品
70,その他日用品,"582,439","123,266","459,173","42,235","7,278","34,957","37,581","7,639","29,942","60,913","10,963","49,950","59,385","16,903","42,482","54,370","9,404","44,966","47,667",70,その他日用品
71,ゴム製品,"793,960","366,336","427,624","50,980","22,694","28,286","59,362","30,833","28,529","70,493","30,764","39,729","57,678","26,477","31,201","68,334","28,999","39,335","73,134",71,ゴム製品
72,木製品,"1,134,884","10,503","1,124,381","86,388",652,"85,736","68,139",638,"67,501","85,447",964,"84,483","81,959",485,"81,474","103,362",703,"102,659","100,082",72,木製品
73,その他製造工業品,"548,700","269,480","279,220","40,355","13,362","26,993","39,089","24,142","14,947","49,167","24,959","24,208","46,654","23,045","23,609","49,287","23,442","25,845","43,632",73,その他製造工業品
特殊品,,"6,056,891","3,067,589","2,989,302","517,864","260,044","257,820","480,135","265,867","214,268","638,908","334,129","304,779","546,475","279,117","267,358","548,902","264,610","284,292","531,623",特殊品,
74,金属くず,"137,554","71,863","65,691","7,526","4,053","3,473","9,821","6,119","3,702","12,220","6,799","5,421","9,943","4,815","5,128","12,180","5,685","6,495","12,882",74,金属くず
75,再利用資材,"2,452,301","2,404,593","47,708","226,006","220,996","5,010","224,825","220,172","4,653","265,026","262,472","2,554","229,399","226,457","2,942","226,627","223,330","3,297","232,898",75,再利用資材
76,動植物性製造飼肥料,"1,076,276","17,190","1,059,086","80,279",231,"80,048","80,808",570,"80,238","100,439","1,416","99,023","94,169","1,249","92,920","95,323","1,162","94,161","85,986",76,動植物性製造飼肥料
77,廃棄物,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,77,廃棄物
78,廃土砂,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,78,廃土砂
79,輸送用容器,"1,215,559","185,219","1,030,340","92,410","11,544","80,866","82,689","15,870","66,819","119,222","17,342","101,880","102,320","16,058","86,262","105,551","13,112","92,439","103,347",79,輸送用容器
80,取合せ品,"1,175,201","388,724","786,477","111,643","23,220","88,423","81,992","23,136","58,856","142,001","46,100","95,901","110,644","30,538","80,106","109,221","21,321","87,900","96,510",80,取合せ品
分類不能のもの,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,分類不能のもの,
