21,砂利・砂,36,650,285,21,264,334,37,297,772,-,772,"1,940",15,"1,925","2,613",19,"2,594","3,105",35,"3,070",21,砂利・砂
22,石材,60,"11,170","8,881",20,"8,861","8,247",33,"8,214","7,346",30,"7,316","8,651",345,"8,306","8,334",123,"8,211","7,597",525,"7,072",22,石材
23,原油,-,180,120,-,120,120,-,120,330,-,330,150,-,150,30,-,30,180,-,180,23,原油
24,りん鉱石,-,-,-,-,-,-,-,-,-,-,-,12,-,12,-,-,-,45,-,45,24,りん鉱石
25,石灰石,-,240,247,-,247,105,-,105,-,-,-,30,-,30,15,-,15,30,-,30,25,石灰石
26,原塩,7,253,429,3,426,322,2,320,306,6,300,503,3,500,"1,091",4,"1,087",673,3,670,26,原塩
27,非金属鉱物,"1,393","9,015","11,586","1,487","10,099","9,356","1,087","8,269","10,633","1,097","9,536","10,760","1,239","9,521","12,265","1,178","11,087","14,470","1,106","13,364",27,非金属鉱物
金属機械工業品,,"433,269","678,002","1,162,024","473,899","688,125","1,028,603","407,664","620,939","1,090,794","457,320","633,474","1,025,974","405,466","620,508","1,216,964","460,155","756,809","1,203,280","481,956","721,324",金属機械工業品,
28,鉄鋼,"1,262","4,902","8,768","4,192","4,576","7,481","2,966","4,515","6,071","1,736","4,335","6,668","2,769","3,899","7,822","2,768","5,054","6,652","3,105","3,547",28,鉄鋼
29,鋼材,"23,666","7,569","32,283","24,457","7,826","30,238","22,270","7,968","31,326","23,521","7,805","28,302","20,950","7,352","32,537","23,762","8,775","31,883","22,781","9,102",29,鋼材
30,非鉄金属,"10,515","12,712","23,064","10,651","12,413","20,350","9,024","11,326","20,514","9,462","11,052","19,632","7,339","12,293","23,142","8,512","14,630","23,230","9,582","13,648",30,非鉄金属
31,金属製品,"23,201","107,865","144,518","25,531","118,987","127,711","20,270","107,441","125,990","22,996","102,994","130,543","23,725","106,818","140,110","28,632","111,478","149,803","30,813","118,990",31,金属製品
32,鉄道車両,59,106,156,101,55,333,61,272,62,32,30,311,67,244,384,88,296,489,109,380,32,鉄道車両
33,完成自動車,"5,858","1,795","9,695","8,084","1,611","6,944","5,373","1,571","8,222","6,280","1,942","11,262","8,120","3,142","12,632","9,809","2,823","10,192","7,814","2,378",33,完成自動車
34,その他輸送用車両,256,"5,308","6,917",184,"6,733","5,719",257,"5,462","5,751","1,145","4,606","7,072",190,"6,882","11,844",87,"11,757","7,451",129,"7,322",34,その他輸送用車両
35,二輪自動車,672,"4,237","4,034",604,"3,430","3,909",579,"3,330","3,199","1,021","2,178","2,796",679,"2,117","5,866","1,438","4,428","5,641",720,"4,921",35,二輪自動車
36,自動車部品,"116,633","61,943","198,695","137,144","61,551","176,990","114,010","62,980","210,331","144,460","65,871","175,041","107,267","67,774","204,187","122,110","82,077","197,419","125,500","71,919",36,自動車部品
37,その他輸送機械,"4,251","26,064","33,201","3,236","29,965","34,896","3,806","31,090","29,619","4,188","25,431","24,083","3,420","20,663","30,565","3,697","26,868","33,650","3,543","30,107",37,その他輸送機械
38,産業機械,"162,911","131,426","300,280","174,260","126,020","264,110","153,170","110,940","273,499","157,926","115,573","265,547","154,568","110,979","312,269","173,945","138,324","311,963","182,491","129,472",38,産業機械
39,電気機械,"64,820","271,500","337,417","64,021","273,396","290,284","57,634","232,650","310,931","63,471","247,460","295,459","57,777","237,682","365,266","64,462","300,804","355,471","73,415","282,056",39,電気機械
40,測量・光学・医療機械,"14,887","26,121","42,465","16,475","25,990","40,108","14,027","26,081","42,741","16,150","26,591","41,355","14,145","27,210","48,080","15,992","32,088","49,709","18,322","31,387",40,測量・光学・医療機械
41,事務用機器,"3,000","13,865","16,692","3,524","13,168","15,678","3,232","12,446","18,969","3,825","15,144","13,287","2,973","10,314","17,402","3,438","13,964","16,610","2,567","14,043",41,事務用機器
42,その他機械,"1,278","2,589","3,839","1,435","2,404","3,852",985,"2,867","3,569","1,107","2,462","4,616","1,477","3,139","4,858","1,415","3,443","3,117","1,065","2,052",42,その他機械
化学工業品,,"185,553","303,494","508,315","196,636","311,679","487,010","193,302","293,708","474,438","191,930","282,508","470,988","199,714","271,274","537,036","210,711","326,325","520,877","216,772","304,105",化学工業品,
43,陶磁器,757,"10,733","15,255","1,485","13,770","14,578",740,"13,838","13,630",663,"12,967","12,145","1,124","11,021","14,546",925,"13,621","14,320",872,"13,448",43,陶磁器
44,セメント,775,"1,710","1,314",444,870,"1,433",635,798,"1,400",560,840,"1,367",752,615,"2,002",592,"1,410","2,286","1,056","1,230",44,セメント
45,ガラス類,"5,362","9,873","15,495","5,409","10,086","16,166","5,822","10,344","14,603","5,304","9,299","18,262","5,255","13,007","22,349","5,572","16,777","21,851","5,607","16,244",45,ガラス類
46,窯業品,"7,630","22,432","30,322","10,092","20,230","30,389","9,541","20,848","30,186","9,407","20,779","25,879","8,690","17,189","32,511","10,869","21,642","32,767","12,941","19,826",46,窯業品
47,重油,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47,重油
48,石油製品,"1,888","1,037","3,625","1,770","1,855","3,022","1,163","1,859","2,871","1,523","1,348","3,221","1,968","1,253","3,811","1,691","2,120","2,609","1,360","1,249",48,石油製品
49,LNG/液化天然ガス,-,30,-,-,-,15,-,15,120,-,120,15,-,15,48,-,48,30,-,30,49,LNG/液化天然ガス
50,LPG/液化石油ガス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50,LPG/液化石油ガス
51,その他の石油製品,678,"1,164","2,462","1,090","1,372","1,673",671,"1,002","1,555",401,"1,154","1,790",583,"1,207","2,279",643,"1,636","1,901",483,"1,418",51,その他の石油製品
52,コークス,-,600,840,-,840,"1,042",-,"1,042",885,-,885,825,-,825,840,-,840,780,-,780,52,コークス
53,石炭製品,354,45,579,534,45,854,839,15,480,465,15,904,844,60,750,720,30,392,362,30,53,石炭製品
54,化学薬品,"27,275","54,862","82,660","24,868","57,792","80,850","25,216","55,634","81,230","29,392","51,838","73,520","24,666","48,854","85,134","26,865","58,269","77,208","25,968","51,240",54,化学薬品
55,化学肥料,147,"4,439","3,895",210,"3,685","3,814",240,"3,574","3,314",375,"2,939","4,082",315,"3,767","5,817",573,"5,244","4,926",276,"4,650",55,化学肥料
56,その他化学工業品,"140,687","196,569","351,868","150,734","201,134","333,174","148,435","184,739","324,164","143,840","180,324","328,978","155,517","173,461","366,949","162,261","204,688","361,807","167,847","193,960",56,その他化学工業品
軽工業品,,"56,873","449,110","517,237","59,010","458,227","498,594","51,932","446,662","479,347","55,392","423,955","469,086","64,618","404,468","541,849","63,519","478,330","464,766","60,787","403,979",軽工業品,
57,紙・パルプ,"25,143","67,707","101,227","29,493","71,734","104,079","23,193","80,886","92,143","23,454","68,689","95,282","31,858","63,424","105,809","30,792","75,017","87,569","25,663","61,906",57,紙・パルプ
58,糸及び紡績半製品,"1,167","5,361","7,100",466,"6,634","6,145",412,"5,733","5,577",861,"4,716","3,945",224,"3,721","4,507",368,"4,139","4,526",450,"4,076",58,糸及び紡績半製品
59,その他繊維工業品,"5,241","32,319","36,131","5,063","31,068","34,724","4,833","29,891","34,981","4,865","30,116","32,887","6,354","26,533","34,783","5,510","29,273","32,063","5,989","26,074",59,その他繊維工業品
60,砂糖,75,"5,766","5,129",1,"5,128","4,373",53,"4,320","4,679",28,"4,651","4,891",39,"4,852","5,006",73,"4,933","3,783",21,"3,762",60,砂糖
61,製造食品,"20,691","220,610","242,396","19,515","222,881","233,730","18,923","214,807","236,541","22,307","214,234","226,469","22,552","203,917","273,410","22,384","251,026","244,782","23,500","221,282",61,製造食品
62,飲料,"3,624","72,242","85,334","3,795","81,539","72,288","3,803","68,485","68,468","3,599","64,869","68,575","3,386","65,189","83,079","3,978","79,101","67,367","4,797","62,570",62,飲料
63,水,335,"22,430","16,061",621,"15,440","19,998",678,"19,320","15,601",253,"15,348","14,196",198,"13,998","14,215",399,"13,816","8,623",357,"8,266",63,水
64,たばこ,25,"6,272","8,129",17,"8,112","7,457",30,"7,427","5,553",4,"5,549","5,636",-,"5,636","7,917",-,"7,917","6,199",-,"6,199",64,たばこ
65,その他食料工業品,572,"16,403","15,730",39,"15,691","15,800",7,"15,793","15,804",21,"15,783","17,205",7,"17,198","13,123",15,"13,108","9,854",10,"9,844",65,その他食料工業品
雑工業品,,"108,506","777,866","922,437","94,904","827,533","1,000,288","98,187","902,101","1,023,445","108,663","914,782","1,000,055","88,796","911,259","1,107,030","99,403","1,007,627","1,022,825","121,482","901,343",雑工業品,
66,がん具,"1,631","54,222","58,190","1,644","56,546","48,216","1,547","46,669","58,979","1,908","57,071","69,944","1,546","68,398","84,647","1,863","82,784","55,657","1,704","53,953",66,がん具
67,衣服・身廻品・はきもの,"20,734","310,738","376,907","13,293","363,614","456,270","12,718","443,552","468,145","14,472","453,673","433,535","15,083","418,452","466,904","15,549","451,355","424,221","17,322","406,899",67,衣服・身廻品・はきもの
68,文房具・運動娯楽用品・楽器,"10,572","51,407","69,454","10,272","59,182","61,434","9,462","51,972","58,803","9,947","48,856","66,142","10,039","56,103","80,225","11,630","68,595","70,135","10,179","59,956",68,文房具・運動娯楽用品・楽器
69,家具装備品,"7,764","164,789","176,899","7,073","169,826","172,821","8,286","164,535","170,694","10,154","160,540","170,143","8,396","161,747","198,216","9,945","188,271","195,209","9,969","185,240",69,家具装備品
70,その他日用品,"9,591","38,076","45,449","12,068","33,381","50,414","12,811","37,603","43,935","11,073","32,862","45,048","8,364","36,684","49,953","8,059","41,894","45,489","9,113","36,376",70,その他日用品
71,ゴム製品,"36,812","36,322","68,667","32,877","35,790","73,213","33,167","40,046","71,805","32,079","39,726","59,844","24,467","35,377","67,177","28,273","38,904","73,273","38,894","34,379",71,ゴム製品
72,木製品,419,"99,663","86,881",597,"86,284","94,466",680,"93,786","99,453","1,087","98,366","112,529","1,441","111,088","112,738","1,604","111,134","103,440","1,233","102,207",72,木製品
73,その他製造工業品,"20,983","22,649","39,990","17,080","22,910","43,454","19,516","23,938","51,631","27,943","23,688","42,870","19,460","23,410","47,170","22,480","24,690","55,401","33,068","22,333",73,その他製造工業品
特殊品,,"272,671","258,952","520,298","255,576","264,722","477,115","219,207","257,908","507,678","256,239","251,439","432,293","211,236","221,057","422,528","210,075","212,453","433,072","238,818","194,254",特殊品,
74,金属くず,"7,693","5,189","14,546","8,183","6,363","11,428","5,615","5,813","10,645","5,763","4,882","12,578","6,289","6,289","14,849","7,631","7,218","8,936","3,218","5,718",74,金属くず
75,再利用資材,"229,668","3,230","210,128","206,659","3,469","187,536","183,393","4,143","156,864","153,064","3,800","158,754","152,978","5,776","161,129","155,814","5,315","173,109","169,590","3,519",75,再利用資材
76,動植物性製造飼肥料,"1,965","84,021","86,946","1,371","85,575","81,350","1,767","79,583","90,145","2,237","87,908","95,310","1,596","93,714","91,717","1,744","89,973","93,804","1,882","91,922",76,動植物性製造飼肥料
77,廃棄物,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,77,廃棄物
78,廃土砂,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,78,廃土砂
79,輸送用容器,"18,883","84,464","109,346","16,402","92,944","103,520","14,066","89,454","98,256","16,016","82,240","90,726","15,194","75,532","105,947","14,855","91,092","102,225","15,877","86,348",79,輸送用容器
80,取合せ品,"14,462","82,048","99,332","22,961","76,371","93,281","14,366","78,915","151,768","79,159","72,609","74,925","35,179","39,746","48,886","30,031","18,855","54,998","48,251","6,747",80,取合せ品
分類不能のもの,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,分類不能のもの,
