空,"3,055",-,-,684,-,"2,371",-,"5,426","2,256",-,-,446,-,"1,810",-,"4,066",799,-,-,238,-,561,-,"1,360",空,,,,,
若洲内貿ふ頭,"35,074","13,738","9,776","11,560",-,-,-,"24,296","20,033","9,105","4,867","6,061",-,-,-,"13,535","15,041","4,633","4,909","5,499",-,-,-,"10,761",若洲内貿ふ頭,,,,,
実入,"22,418","9,791","5,722","6,905",-,-,-,"15,236","20,033","9,105","4,867","6,061",-,-,-,"13,535","2,385",686,855,844,-,-,-,"1,701",実入,,,,,
空,"12,656","3,947","4,054","4,655",-,-,-,"9,060",-,-,-,-,-,-,-,-,"12,656","3,947","4,054","4,655",-,-,-,"9,060",空,,,,,
フルコンテナ船,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,フルコンテナ船,,,,,
実入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,実入,,,,,
空,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,空,,,,,
セミコンテナ船,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,セミコンテナ船,,,,,
実入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,実入,,,,,
空,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,空,,,,,
ＲＯＲＯ船,"35,074","13,738","9,776","11,560",-,-,-,"24,296","20,033","9,105","4,867","6,061",-,-,-,"13,535","15,041","4,633","4,909","5,499",-,-,-,"10,761",ＲＯＲＯ船,,,,,
実入,"22,418","9,791","5,722","6,905",-,-,-,"15,236","20,033","9,105","4,867","6,061",-,-,-,"13,535","2,385",686,855,844,-,-,-,"1,701",実入,,,,,
空,"12,656","3,947","4,054","4,655",-,-,-,"9,060",-,-,-,-,-,-,-,-,"12,656","3,947","4,054","4,655",-,-,-,"9,060",空,,,,,
その他コンテナ積船,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,その他コンテナ積船,,,,,
実入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,実入,,,,,
空,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,空,,,,,
その他,"120,631","12,348","95,571","7,366",51,"5,295",-,"81,449","65,242","9,076","48,141","3,694",23,"4,308",-,"45,673","55,389","3,272","47,430","3,672",28,987,-,"35,776",その他,,,,,
実入,"117,746","12,348","95,545","7,165",51,"2,637",-,"75,916","62,501","9,076","48,141","3,610",23,"1,651",-,"40,275","55,245","3,272","47,404","3,555",28,986,-,"35,641",実入,,,,,
空,"2,885",-,26,201,-,"2,658",-,"5,533","2,741",-,-,84,-,"2,657",-,"5,398",144,-,26,117,-,1,-,135,空,,,,,
フルコンテナ船,27,-,-,-,-,27,-,54,27,-,-,-,-,27,-,54,-,-,-,-,-,-,-,-,フルコンテナ船,,,,,
実入,27,-,-,-,-,27,-,54,27,-,-,-,-,27,-,54,-,-,-,-,-,-,-,-,実入,,,,,
空,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,空,,,,,
セミコンテナ船,478,-,-,314,-,164,-,642,242,-,-,154,-,88,-,330,236,-,-,160,-,76,-,312,セミコンテナ船,,,,,
実入,223,-,-,113,-,110,-,333,105,-,-,70,-,35,-,140,118,-,-,43,-,75,-,193,実入,,,,,
空,255,-,-,201,-,54,-,309,137,-,-,84,-,53,-,190,118,-,-,117,-,1,-,119,空,,,,,
ＲＯＲＯ船,"105,174",-,"95,571","7,052",51,"2,500",-,"69,457","53,293",-,"48,141","3,540",23,"1,589",-,"35,630","51,881",-,"47,430","3,512",28,911,-,"33,827",ＲＯＲＯ船,,,,,
実入,"105,148",-,"95,545","7,052",51,"2,500",-,"69,441","53,293",-,"48,141","3,540",23,"1,589",-,"35,630","51,855",-,"47,404","3,512",28,911,-,"33,811",実入,,,,,
空,26,-,26,-,-,-,-,16,-,-,-,-,-,-,-,-,26,-,26,-,-,-,-,16,空,,,,,
その他コンテナ積船,"14,952","12,348",-,-,-,"2,604",-,"11,296","11,680","9,076",-,-,-,"2,604",-,"9,659","3,272","3,272",-,-,-,-,-,"1,637",その他コンテナ積船,,,,,
実入,"12,348","12,348",-,-,-,-,-,"6,088","9,076","9,076",-,-,-,-,-,"4,451","3,272","3,272",-,-,-,-,-,"1,637",実入,,,,,
空,"2,604",-,-,-,-,"2,604",-,"5,208","2,604",-,-,-,-,"2,604",-,"5,208",-,-,-,-,-,-,-,-,空,,,,,
