市区町村コード,NO,都道府県名,市区町村名,種別,住所,方書,緯度,経度,口径,備考
132217,,東京都,清瀬市,消火栓,清瀬市下清戸3-75,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市下清戸3-917,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市下清戸3-926-1,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市下清戸3-928,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市下清戸4-423,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市下清戸4-430,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市下清戸4-640,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市下清戸4-684-3,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市下清戸4-688-3,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市下清戸4-749-4,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市下清戸4-760,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市下清戸4-783-2,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市下清戸5-792-4,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市下清戸5-797-5,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市下清戸5-850-12,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市下清戸5-851-1,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市下清戸5-855-3,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市下清戸5-858,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市下清戸5-905,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市元町1-1-20,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市元町1-1-3,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市元町1-14-14,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市元町1-18-11,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市元町1-19-19,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市元町1-3,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市元町1-3-36,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市元町1-3-42,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市元町1-4-20,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市元町1-4-41,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市元町1-5-19,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市元町1-6,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市元町1-6-15,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市元町1-6-15,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市元町1-6-25,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市元町1-6-4,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市元町1-7-5,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市元町1-8-1,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市元町1-8-34,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市元町1-8-6,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市元町1-9-7,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市元町2-10-9,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市元町2-1-22,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市元町2-12-7,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市元町2-13-13,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市元町2-14-27,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市元町2-1-5,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市元町2-15-22,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市元町2-15-4,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市元町2-15-6,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市元町2-16-20,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市元町2-16-4,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市元町2-18-7,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市元町2-19-20,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市元町2-19-23,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市元町2-19-25,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市元町2-23-23,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市元町2-24-18,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市元町2-25-14,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市元町2-26-14,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市元町2-26-20,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市元町2-26-31,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市元町2-4-12,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市元町2-5-4,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市元町2-7-6,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市松山1-10-1,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市松山1-11-1,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市松山1-12-12,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市松山1-13-12,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市松山1-13-3,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市松山1-13-3,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市松山1-17-10,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市松山1-2,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市松山1-20-5,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市松山1-22-11,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市松山1-27-10,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市松山1-3,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市松山1-30-16,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市松山1-30-7,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市松山1-30-9,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市松山1-33-11,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市松山1-35-7,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市松山1-4,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市松山1-41-14,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市松山1-42-6,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市松山1-45-5,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市松山1-46-1,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市松山1-5-1,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市松山1-5-6,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市松山1-6-6,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市松山2-11-1,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市松山2-12-14,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市松山2-14-20,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市松山2-14-9,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市松山2-15-31,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市松山2-16-17,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市松山2-4-40,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市松山2-5-32,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市松山2-7-1,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市松山2-8-8,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市松山3-11-10,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市松山3-12-26,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市松山3-15-5,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市松山3-1-56,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市松山3-1-56,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市松山3-18-10,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市松山3-18-14,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市松山3-4-10,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市松山3-4-4,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市松山3-9-9,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市上清戸1-10,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市上清戸1-1-12,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市上清戸1-1-18,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市上清戸1-12-11,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市上清戸1-12-13,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市上清戸1-13-30,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市上清戸1-13-51,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市上清戸1-14,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市上清戸1-15-10,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市上清戸1-15-32,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市上清戸1-16-32,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市上清戸1-335-1,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市上清戸1-5-11,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市上清戸1-6-33,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市上清戸1-7,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市上清戸1-7-2,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市上清戸1-8,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市上清戸1-8-4,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市上清戸2-10-13,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市上清戸2-11-26,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市上清戸2-11-27,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市上清戸2-1-2,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市上清戸2-12-19,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市上清戸2-13,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市上清戸2-13-12,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市上清戸2-1-6,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市上清戸2-2-13,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市上清戸2-3-24,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市上清戸2-3-47,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市上清戸2-4-10,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市上清戸2-4-3,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市上清戸2-5-1,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市上清戸2-5-3,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市上清戸2-5-32,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市上清戸2-5-37,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市上清戸2-5-41,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市上清戸2-6-27,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市上清戸2-6-41,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市上清戸2-7,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市竹丘1-10-15,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市竹丘1-12,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市竹丘1-15-11,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市竹丘1-15-5,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市竹丘1-16-1,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市竹丘1-16-10,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市竹丘1-16-4,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市竹丘1-17,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市竹丘1-17-26,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市竹丘1-17-5,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市竹丘1-17-9,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市竹丘1-2-9　,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市竹丘1-6-5,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市竹丘1-9-5,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市竹丘1-9-5,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市竹丘2-11-30,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市竹丘2-12-34,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市竹丘2-13-32,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市竹丘2-14-20,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市竹丘2-201,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市竹丘2-20-5,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市竹丘2-2-17,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市竹丘2-22-4,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市竹丘2-23-6,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市竹丘2-26-12,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市竹丘2-29-14,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市竹丘2-29-26,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市竹丘2-30-2,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市竹丘2-30-4,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市竹丘2-3-1,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市竹丘2-31-20,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市竹丘2-32-10,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市竹丘2-3-26,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市竹丘2-33-23,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市竹丘2-33-5,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市竹丘2-3-4,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市竹丘2-3-4,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市竹丘2-3-6,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市竹丘2-7-6,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市竹丘3-10,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市竹丘3-10-19,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市竹丘3-10-31,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市竹丘3-10-5,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市竹丘3-10-6,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市竹丘3-11-16,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市竹丘3-11-20,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市竹丘3-12-17,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市竹丘3-13-21,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市竹丘3-14-22,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市竹丘3-15-2,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市竹丘3-20-22,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市竹丘3-21-11,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市竹丘3-21-12,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市竹丘3-23-20,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市竹丘3-24-22,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市竹丘3-24-5,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市竹丘3-6-17,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市竹丘3-7-1,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸1-453-4,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸1-454,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸1-454,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸1-454-130,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸1-454-14,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸1-454-157,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸1-515-19,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸1-516-7,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸1-524,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸1-525,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸1-541-4,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸1-585-10,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸1-602-16,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸1-606,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸1-608,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸1-610,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸2-630,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸2-636-40,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸2-636-50,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸2-718-12,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸2-718-32,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸2-718-80,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸2-750-50,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸2-817-13,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸2-850-1,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸3-227-14,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸3-265-25,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸3-314-1,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸3-322,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸3-328,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸3-399,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸3-399-17,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸3-413,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸3-424,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸3-424-1,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸3-474,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸3-476,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸4-1032,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸4-1070,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸4-1074-4,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸4-847,,,,,
132217,,東京都,清瀬市,消火栓,清瀬市中清戸4-847,,,,,
