市区町村コード,地域コード,都道府県名,市区町村名,調査年月日入力,町丁,世帯数,男,女,合計,０～６歳,７～１２歳,１３～６９歳,７０歳以上
132152,0,東京都,国立市,2020-10-01T00:00:00,東１丁目,1786,1485,1811,3296,188,121,2487,500
132152,0,東京都,国立市,2020-10-01T00:00:00,東２丁目,1562,1420,1500,2920,137,99,2141,543
132152,0,東京都,国立市,2020-10-01T00:00:00,東３丁目,1580,1485,1565,3050,151,161,2126,612
132152,0,東京都,国立市,2020-10-01T00:00:00,東４丁目,1490,1586,1641,3227,145,198,2353,531
132152,0,東京都,国立市,2020-10-01T00:00:00,中１丁目,2190,1865,2160,4025,177,140,3016,692
132152,0,東京都,国立市,2020-10-01T00:00:00,中２丁目,1353,1267,1388,2655,122,119,1945,469
132152,0,東京都,国立市,2020-10-01T00:00:00,中３丁目,1023,1087,1193,2280,135,103,1615,427
132152,0,東京都,国立市,2020-10-01T00:00:00,西１丁目,1922,1844,1855,3699,190,191,2746,572
132152,0,東京都,国立市,2020-10-01T00:00:00,西２丁目,2698,2522,2495,5017,294,218,3764,741
132152,0,東京都,国立市,2020-10-01T00:00:00,西３丁目,664,650,714,1364,72,56,962,274
132152,0,東京都,国立市,2020-10-01T00:00:00,富士見台１丁目,2727,2480,2650,5130,215,215,3446,1254
132152,0,東京都,国立市,2020-10-01T00:00:00,富士見台２丁目,2295,2284,2339,4623,379,207,3417,620
132152,0,東京都,国立市,2020-10-01T00:00:00,富士見台３丁目,1982,1930,1972,3902,234,150,2745,773
132152,0,東京都,国立市,2020-10-01T00:00:00,富士見台４丁目,2075,1878,2198,4076,139,111,2904,922
132152,0,東京都,国立市,2020-10-01T00:00:00,北１丁目,967,853,984,1837,82,67,1403,285
132152,0,東京都,国立市,2020-10-01T00:00:00,北２丁目,1250,1150,1153,2303,106,105,1659,433
132152,0,東京都,国立市,2020-10-01T00:00:00,北３丁目,1883,1819,2204,4023,228,253,2610,932
132152,0,東京都,国立市,2020-10-01T00:00:00,谷保００００,299,369,353,722,54,43,512,113
132152,0,東京都,国立市,2020-10-01T00:00:00,谷保１０００,170,234,213,447,47,22,320,58
132152,0,東京都,国立市,2020-10-01T00:00:00,谷保４０００,713,770,725,1495,84,62,1131,218
132152,0,東京都,国立市,2020-10-01T00:00:00,谷保５０００,1115,1162,1184,2346,109,99,1688,450
132152,0,東京都,国立市,2020-10-01T00:00:00,谷保６０００,1314,1293,1332,2625,168,115,1942,400
132152,0,東京都,国立市,2020-10-01T00:00:00,谷保７０００,726,859,827,1686,110,99,1238,239
132152,0,東京都,国立市,2020-10-01T00:00:00,谷保８０００,4,4,4,8,0,1,7,0
132152,0,東京都,国立市,2020-10-01T00:00:00,谷保６丁目,259,226,245,471,14,23,319,115
132152,0,東京都,国立市,2020-10-01T00:00:00,谷保７丁目,332,391,338,729,35,65,502,127
132152,0,東京都,国立市,2020-10-01T00:00:00,青柳,10,9,14,23,0,2,18,3
132152,0,東京都,国立市,2020-10-01T00:00:00,青柳１丁目,913,975,978,1953,94,119,1452,288
132152,0,東京都,国立市,2020-10-01T00:00:00,青柳２丁目,787,783,642,1425,51,52,1090,232
132152,0,東京都,国立市,2020-10-01T00:00:00,青柳３丁目,776,641,725,1366,67,64,976,259
132152,0,東京都,国立市,2020-10-01T00:00:00,石田,41,49,49,98,3,8,74,13
132152,0,東京都,国立市,2020-10-01T00:00:00,泉１丁目,99,88,82,170,6,7,137,20
132152,0,東京都,国立市,2020-10-01T00:00:00,泉２丁目,518,550,562,1112,30,45,745,292
132152,0,東京都,国立市,2020-10-01T00:00:00,泉３丁目,530,567,562,1129,50,72,784,223
132152,0,東京都,国立市,2020-10-01T00:00:00,泉４丁目,83,106,82,188,6,18,140,24
132152,0,東京都,国立市,2020-10-01T00:00:00,泉５丁目,91,105,96,201,11,13,145,32
132152,0,東京都,国立市,2020-10-01T00:00:00,矢川３丁目,455,470,412,882,41,59,670,112
