市区町村コード,地域コード,都道府県名,市区町村名,調査年月日入力,町丁,世帯数,男,女,合計,０～６歳,７～１２歳,１３～６９歳,７０歳以上
132152,0,東京都,国立市,2021-09-01T00:00:00,東１丁目,1767,1451,1769,3220,175,115,2416,514
132152,0,東京都,国立市,2021-09-01T00:00:00,東２丁目,1553,1384,1480,2864,139,99,2081,545
132152,0,東京都,国立市,2021-09-01T00:00:00,東３丁目,1588,1506,1555,3061,135,165,2124,637
132152,0,東京都,国立市,2021-09-01T00:00:00,東４丁目,1508,1609,1650,3259,155,189,2375,540
132152,0,東京都,国立市,2021-09-01T00:00:00,中１丁目,2247,1905,2165,4070,165,137,3057,711
132152,0,東京都,国立市,2021-09-01T00:00:00,中２丁目,1354,1254,1379,2633,114,125,1923,471
132152,0,東京都,国立市,2021-09-01T00:00:00,中３丁目,1051,1115,1210,2325,141,107,1640,437
132152,0,東京都,国立市,2021-09-01T00:00:00,西１丁目,1943,1852,1862,3714,180,196,2759,579
132152,0,東京都,国立市,2021-09-01T00:00:00,西２丁目,2741,2554,2553,5107,298,227,3822,760
132152,0,東京都,国立市,2021-09-01T00:00:00,西３丁目,696,699,756,1455,93,63,1017,282
132152,0,東京都,国立市,2021-09-01T00:00:00,富士見台１丁目,2734,2432,2627,5059,191,204,3402,1262
132152,0,東京都,国立市,2021-09-01T00:00:00,富士見台２丁目,2340,2303,2379,4682,375,215,3452,640
132152,0,東京都,国立市,2021-09-01T00:00:00,富士見台３丁目,1969,1877,1957,3834,201,168,2677,788
132152,0,東京都,国立市,2021-09-01T00:00:00,富士見台４丁目,2109,1865,2230,4095,146,126,2883,940
132152,0,東京都,国立市,2021-09-01T00:00:00,北１丁目,961,842,971,1813,69,68,1382,294
132152,0,東京都,国立市,2021-09-01T00:00:00,北２丁目,1248,1128,1158,2286,98,101,1656,431
132152,0,東京都,国立市,2021-09-01T00:00:00,北３丁目,1874,1801,2178,3979,213,276,2545,945
132152,0,東京都,国立市,2021-09-01T00:00:00,谷保００００,297,360,349,709,54,39,500,116
132152,0,東京都,国立市,2021-09-01T00:00:00,谷保１０００,180,251,230,481,56,25,341,59
132152,0,東京都,国立市,2021-09-01T00:00:00,谷保４０００,737,777,749,1526,91,58,1157,220
132152,0,東京都,国立市,2021-09-01T00:00:00,谷保５０００,1115,1154,1171,2325,107,94,1665,459
132152,0,東京都,国立市,2021-09-01T00:00:00,谷保６０００,1320,1283,1312,2595,155,114,1917,409
132152,0,東京都,国立市,2021-09-01T00:00:00,谷保７０００,721,858,823,1681,109,103,1214,255
132152,0,東京都,国立市,2021-09-01T00:00:00,谷保８０００,4,4,4,8,0,1,7,0
132152,0,東京都,国立市,2021-09-01T00:00:00,谷保６丁目,259,226,242,468,11,23,312,122
132152,0,東京都,国立市,2021-09-01T00:00:00,谷保７丁目,330,383,327,710,36,52,496,126
132152,0,東京都,国立市,2021-09-01T00:00:00,青柳,10,10,14,24,0,2,18,4
132152,0,東京都,国立市,2021-09-01T00:00:00,青柳１丁目,923,982,994,1976,103,125,1469,279
132152,0,東京都,国立市,2021-09-01T00:00:00,青柳２丁目,780,778,613,1391,41,52,1067,231
132152,0,東京都,国立市,2021-09-01T00:00:00,青柳３丁目,805,655,751,1406,62,80,1003,261
132152,0,東京都,国立市,2021-09-01T00:00:00,石田,38,47,46,93,3,7,70,13
132152,0,東京都,国立市,2021-09-01T00:00:00,泉１丁目,93,85,75,160,3,7,130,20
132152,0,東京都,国立市,2021-09-01T00:00:00,泉２丁目,511,531,549,1080,22,42,715,301
132152,0,東京都,国立市,2021-09-01T00:00:00,泉３丁目,531,560,563,1123,49,69,781,224
132152,0,東京都,国立市,2021-09-01T00:00:00,泉４丁目,83,104,84,188,8,16,143,21
132152,0,東京都,国立市,2021-09-01T00:00:00,泉５丁目,94,107,99,206,14,13,146,33
132152,0,東京都,国立市,2021-09-01T00:00:00,矢川３丁目,465,480,411,891,34,56,686,115
