市区町村コード,地域コード,都道府県名,市区町村名,調査年月日入力,町丁,世帯数,男,女,合計,０～６歳,７～１２歳,１３～６９歳,７０歳以上
132152,0,東京都,国立市,2021-03-01T00:00:00,東１丁目,1777,1473,1783,3256,181,114,2459,502
132152,0,東京都,国立市,2021-03-01T00:00:00,東２丁目,1546,1412,1499,2911,148,103,2118,542
132152,0,東京都,国立市,2021-03-01T00:00:00,東３丁目,1575,1479,1567,3046,143,161,2116,626
132152,0,東京都,国立市,2021-03-01T00:00:00,東４丁目,1489,1588,1648,3236,149,187,2356,544
132152,0,東京都,国立市,2021-03-01T00:00:00,中１丁目,2206,1881,2148,4029,170,141,3025,693
132152,0,東京都,国立市,2021-03-01T00:00:00,中２丁目,1349,1262,1374,2636,114,122,1937,463
132152,0,東京都,国立市,2021-03-01T00:00:00,中３丁目,1033,1100,1205,2305,141,104,1629,431
132152,0,東京都,国立市,2021-03-01T00:00:00,西１丁目,1916,1826,1855,3681,180,194,2731,576
132152,0,東京都,国立市,2021-03-01T00:00:00,西２丁目,2686,2515,2479,4994,279,221,3733,761
132152,0,東京都,国立市,2021-03-01T00:00:00,西３丁目,661,670,712,1382,79,61,967,275
132152,0,東京都,国立市,2021-03-01T00:00:00,富士見台１丁目,2719,2452,2649,5101,202,210,3431,1258
132152,0,東京都,国立市,2021-03-01T00:00:00,富士見台２丁目,2297,2291,2358,4649,380,215,3423,631
132152,0,東京都,国立市,2021-03-01T00:00:00,富士見台３丁目,1964,1898,1955,3853,223,156,2686,788
132152,0,東京都,国立市,2021-03-01T00:00:00,富士見台４丁目,2071,1857,2197,4054,136,115,2874,929
132152,0,東京都,国立市,2021-03-01T00:00:00,北１丁目,964,851,981,1832,76,72,1396,288
132152,0,東京都,国立市,2021-03-01T00:00:00,北２丁目,1239,1125,1143,2268,100,101,1636,431
132152,0,東京都,国立市,2021-03-01T00:00:00,北３丁目,1878,1805,2194,3999,219,267,2577,936
132152,0,東京都,国立市,2021-03-01T00:00:00,谷保００００,299,368,351,719,54,41,508,116
132152,0,東京都,国立市,2021-03-01T00:00:00,谷保１０００,175,239,223,462,50,23,330,59
132152,0,東京都,国立市,2021-03-01T00:00:00,谷保４０００,715,769,730,1499,85,59,1133,222
132152,0,東京都,国立市,2021-03-01T00:00:00,谷保５０００,1114,1166,1186,2352,111,99,1681,461
132152,0,東京都,国立市,2021-03-01T00:00:00,谷保６０００,1308,1284,1308,2592,157,116,1918,401
132152,0,東京都,国立市,2021-03-01T00:00:00,谷保７０００,726,855,821,1676,101,101,1226,248
132152,0,東京都,国立市,2021-03-01T00:00:00,谷保８０００,4,4,4,8,0,1,7,0
132152,0,東京都,国立市,2021-03-01T00:00:00,谷保６丁目,260,228,243,471,12,24,318,117
132152,0,東京都,国立市,2021-03-01T00:00:00,谷保７丁目,325,382,329,711,34,62,486,129
132152,0,東京都,国立市,2021-03-01T00:00:00,青柳,10,10,14,24,0,2,18,4
132152,0,東京都,国立市,2021-03-01T00:00:00,青柳１丁目,899,969,960,1929,88,124,1433,284
132152,0,東京都,国立市,2021-03-01T00:00:00,青柳２丁目,783,788,630,1418,48,51,1089,230
132152,0,東京都,国立市,2021-03-01T00:00:00,青柳３丁目,772,643,720,1363,61,68,973,261
132152,0,東京都,国立市,2021-03-01T00:00:00,石田,41,49,50,99,3,8,75,13
132152,0,東京都,国立市,2021-03-01T00:00:00,泉１丁目,98,87,78,165,4,6,135,20
132152,0,東京都,国立市,2021-03-01T00:00:00,泉２丁目,517,542,563,1105,28,43,736,298
132152,0,東京都,国立市,2021-03-01T00:00:00,泉３丁目,532,563,568,1131,51,71,789,220
132152,0,東京都,国立市,2021-03-01T00:00:00,泉４丁目,83,105,85,190,6,19,143,22
132152,0,東京都,国立市,2021-03-01T00:00:00,泉５丁目,93,106,98,204,12,15,145,32
132152,0,東京都,国立市,2021-03-01T00:00:00,矢川３丁目,464,477,419,896,38,57,685,116
