市区町村コード,地域コード,都道府県名,市区町村名,調査年月日入力,町丁,世帯数,男,女,合計,０～６歳,７～１２歳,１３～６９歳,７０歳以上
132152,0,東京都,国立市,2022-08-01T00:00:00,東１丁目,1821,1465,1815,3280,168,123,2469,520
132152,0,東京都,国立市,2022-08-01T00:00:00,東２丁目,1527,1376,1455,2831,147,114,2026,544
132152,0,東京都,国立市,2022-08-01T00:00:00,東３丁目,1593,1495,1553,3048,126,167,2109,646
132152,0,東京都,国立市,2022-08-01T00:00:00,東４丁目,1512,1609,1644,3253,148,200,2337,568
132152,0,東京都,国立市,2022-08-01T00:00:00,中１丁目,2273,1902,2173,4075,173,134,3045,723
132152,0,東京都,国立市,2022-08-01T00:00:00,中２丁目,1379,1263,1378,2641,99,136,1931,475
132152,0,東京都,国立市,2022-08-01T00:00:00,中３丁目,1068,1116,1219,2335,132,119,1644,440
132152,0,東京都,国立市,2022-08-01T00:00:00,西１丁目,1973,1832,1897,3729,172,190,2762,605
132152,0,東京都,国立市,2022-08-01T00:00:00,西２丁目,2789,2619,2558,5177,294,247,3854,782
132152,0,東京都,国立市,2022-08-01T00:00:00,西３丁目,682,682,743,1425,89,70,998,268
132152,0,東京都,国立市,2022-08-01T00:00:00,富士見台１丁目,2709,2379,2593,4972,164,207,3361,1240
132152,0,東京都,国立市,2022-08-01T00:00:00,富士見台２丁目,2412,2329,2451,4780,367,245,3504,664
132152,0,東京都,国立市,2022-08-01T00:00:00,富士見台３丁目,1986,1878,1959,3837,203,166,2684,784
132152,0,東京都,国立市,2022-08-01T00:00:00,富士見台４丁目,2102,1847,2191,4038,133,130,2834,941
132152,0,東京都,国立市,2022-08-01T00:00:00,北１丁目,952,824,936,1760,57,64,1334,305
132152,0,東京都,国立市,2022-08-01T00:00:00,北２丁目,1263,1133,1148,2281,105,108,1633,435
132152,0,東京都,国立市,2022-08-01T00:00:00,北３丁目,1833,1731,2118,3849,173,278,2460,938
132152,0,東京都,国立市,2022-08-01T00:00:00,谷保００００,312,370,366,736,52,44,523,117
132152,0,東京都,国立市,2022-08-01T00:00:00,谷保１０００,176,244,231,475,60,21,340,54
132152,0,東京都,国立市,2022-08-01T00:00:00,谷保４０００,284,291,296,587,32,16,442,97
132152,0,東京都,国立市,2022-08-01T00:00:00,谷保５０００,980,979,1020,1999,92,72,1445,390
132152,0,東京都,国立市,2022-08-01T00:00:00,谷保６０００,1304,1244,1313,2557,150,122,1879,406
132152,0,東京都,国立市,2022-08-01T00:00:00,谷保７０００,734,864,838,1702,111,104,1228,259
132152,0,東京都,国立市,2022-08-01T00:00:00,谷保８０００,4,4,4,8,0,1,7,0
132152,0,東京都,国立市,2022-08-01T00:00:00,谷保４丁目,596,648,605,1253,82,65,905,201
132152,0,東京都,国立市,2022-08-01T00:00:00,谷保６丁目,262,224,241,465,10,18,317,120
132152,0,東京都,国立市,2022-08-01T00:00:00,谷保７丁目,345,390,339,729,33,51,519,126
132152,0,東京都,国立市,2022-08-01T00:00:00,青柳,10,10,14,24,0,2,18,4
132152,0,東京都,国立市,2022-08-01T00:00:00,青柳１丁目,939,991,1014,2005,101,128,1490,286
132152,0,東京都,国立市,2022-08-01T00:00:00,青柳２丁目,795,772,638,1410,47,49,1078,236
132152,0,東京都,国立市,2022-08-01T00:00:00,青柳３丁目,817,668,740,1408,64,70,1003,271
132152,0,東京都,国立市,2022-08-01T00:00:00,石田,40,45,50,95,3,6,73,13
132152,0,東京都,国立市,2022-08-01T00:00:00,泉１丁目,92,89,70,159,4,6,129,20
132152,0,東京都,国立市,2022-08-01T00:00:00,泉２丁目,516,524,557,1081,19,43,718,301
132152,0,東京都,国立市,2022-08-01T00:00:00,泉３丁目,523,540,550,1090,45,58,762,225
132152,0,東京都,国立市,2022-08-01T00:00:00,泉４丁目,85,107,92,199,10,11,156,22
132152,0,東京都,国立市,2022-08-01T00:00:00,泉５丁目,94,109,98,207,12,13,145,37
132152,0,東京都,国立市,2022-08-01T00:00:00,矢川３丁目,467,474,410,884,28,50,683,123
