市区町村コード,地域コード,都道府県名,市区町村名,調査年月日入力,町丁,世帯数,男,女,合計,０～６歳,７～１２歳,１３～６９歳,７０歳以上
132152,0,東京都,国立市,2022-07-01T00:00:00,東１丁目,1828,1471,1819,3290,168,125,2479,518
132152,0,東京都,国立市,2022-07-01T00:00:00,東２丁目,1534,1387,1466,2853,152,114,2043,544
132152,0,東京都,国立市,2022-07-01T00:00:00,東３丁目,1611,1514,1567,3081,132,166,2135,648
132152,0,東京都,国立市,2022-07-01T00:00:00,東４丁目,1513,1613,1645,3258,145,202,2345,566
132152,0,東京都,国立市,2022-07-01T00:00:00,中１丁目,2284,1913,2183,4096,177,135,3059,725
132152,0,東京都,国立市,2022-07-01T00:00:00,中２丁目,1376,1264,1368,2632,99,135,1925,473
132152,0,東京都,国立市,2022-07-01T00:00:00,中３丁目,1065,1116,1216,2332,134,117,1644,437
132152,0,東京都,国立市,2022-07-01T00:00:00,西１丁目,1976,1842,1896,3738,178,189,2768,603
132152,0,東京都,国立市,2022-07-01T00:00:00,西２丁目,2787,2612,2556,5168,295,240,3857,776
132152,0,東京都,国立市,2022-07-01T00:00:00,西３丁目,679,682,738,1420,91,67,994,268
132152,0,東京都,国立市,2022-07-01T00:00:00,富士見台１丁目,2718,2393,2599,4992,173,203,3376,1240
132152,0,東京都,国立市,2022-07-01T00:00:00,富士見台２丁目,2391,2303,2423,4726,353,245,3468,660
132152,0,東京都,国立市,2022-07-01T00:00:00,富士見台３丁目,1984,1883,1959,3842,203,170,2685,784
132152,0,東京都,国立市,2022-07-01T00:00:00,富士見台４丁目,2103,1840,2195,4035,127,130,2840,938
132152,0,東京都,国立市,2022-07-01T00:00:00,北１丁目,953,824,941,1765,58,65,1336,306
132152,0,東京都,国立市,2022-07-01T00:00:00,北２丁目,1259,1130,1148,2278,105,108,1632,433
132152,0,東京都,国立市,2022-07-01T00:00:00,北３丁目,1840,1745,2129,3874,180,280,2477,937
132152,0,東京都,国立市,2022-07-01T00:00:00,谷保００００,309,370,362,732,51,43,522,116
132152,0,東京都,国立市,2022-07-01T00:00:00,谷保１０００,177,244,232,476,60,21,341,54
132152,0,東京都,国立市,2022-07-01T00:00:00,谷保４０００,283,290,296,586,32,15,443,96
132152,0,東京都,国立市,2022-07-01T00:00:00,谷保５０００,981,979,1017,1996,87,72,1447,390
132152,0,東京都,国立市,2022-07-01T00:00:00,谷保６０００,1308,1252,1321,2573,160,118,1888,407
132152,0,東京都,国立市,2022-07-01T00:00:00,谷保７０００,736,870,837,1707,112,105,1233,257
132152,0,東京都,国立市,2022-07-01T00:00:00,谷保８０００,4,4,4,8,0,1,7,0
132152,0,東京都,国立市,2022-07-01T00:00:00,谷保４丁目,590,646,601,1247,81,66,899,201
132152,0,東京都,国立市,2022-07-01T00:00:00,谷保６丁目,258,224,237,461,10,17,315,119
132152,0,東京都,国立市,2022-07-01T00:00:00,谷保７丁目,341,386,335,721,34,51,512,124
132152,0,東京都,国立市,2022-07-01T00:00:00,青柳,10,10,14,24,0,2,18,4
132152,0,東京都,国立市,2022-07-01T00:00:00,青柳１丁目,942,995,1012,2007,101,126,1492,288
132152,0,東京都,国立市,2022-07-01T00:00:00,青柳２丁目,789,770,639,1409,49,51,1076,233
132152,0,東京都,国立市,2022-07-01T00:00:00,青柳３丁目,817,663,740,1403,62,69,1001,271
132152,0,東京都,国立市,2022-07-01T00:00:00,石田,40,45,50,95,3,6,73,13
132152,0,東京都,国立市,2022-07-01T00:00:00,泉１丁目,96,88,75,163,4,6,133,20
132152,0,東京都,国立市,2022-07-01T00:00:00,泉２丁目,516,526,557,1083,18,43,721,301
132152,0,東京都,国立市,2022-07-01T00:00:00,泉３丁目,524,542,550,1092,46,59,760,227
132152,0,東京都,国立市,2022-07-01T00:00:00,泉４丁目,85,107,92,199,10,11,156,22
132152,0,東京都,国立市,2022-07-01T00:00:00,泉５丁目,93,108,98,206,12,13,144,37
132152,0,東京都,国立市,2022-07-01T00:00:00,矢川３丁目,467,476,410,886,29,51,685,121
