市区町村コード,地域コード,都道府県名,市区町村名,調査年月日入力,町丁,世帯数,男,女,合計,０～６歳,７～１２歳,１３～６９歳,７０歳以上
132152,0,東京都,国立市,2020-07-01T00:00:00,東１丁目,1777,1480,1803,3283,181,124,2483,495
132152,0,東京都,国立市,2020-07-01T00:00:00,東２丁目,1560,1412,1503,2915,137,98,2142,538
132152,0,東京都,国立市,2020-07-01T00:00:00,東３丁目,1588,1476,1581,3057,143,161,2141,612
132152,0,東京都,国立市,2020-07-01T00:00:00,東４丁目,1487,1599,1643,3242,152,203,2362,525
132152,0,東京都,国立市,2020-07-01T00:00:00,中１丁目,2186,1871,2157,4028,180,148,3010,690
132152,0,東京都,国立市,2020-07-01T00:00:00,中２丁目,1372,1289,1399,2688,122,116,1979,471
132152,0,東京都,国立市,2020-07-01T00:00:00,中３丁目,1008,1077,1189,2266,135,101,1611,419
132152,0,東京都,国立市,2020-07-01T00:00:00,西１丁目,1924,1854,1861,3715,200,189,2750,576
132152,0,東京都,国立市,2020-07-01T00:00:00,西２丁目,2691,2520,2492,5012,296,213,3778,725
132152,0,東京都,国立市,2020-07-01T00:00:00,西３丁目,660,642,715,1357,74,59,951,273
132152,0,東京都,国立市,2020-07-01T00:00:00,富士見台１丁目,2725,2484,2664,5148,221,219,3461,1247
132152,0,東京都,国立市,2020-07-01T00:00:00,富士見台２丁目,2285,2271,2341,4612,366,210,3425,611
132152,0,東京都,国立市,2020-07-01T00:00:00,富士見台３丁目,1981,1935,1965,3900,230,147,2754,769
132152,0,東京都,国立市,2020-07-01T00:00:00,富士見台４丁目,2070,1879,2197,4076,139,109,2918,910
132152,0,東京都,国立市,2020-07-01T00:00:00,北１丁目,967,859,983,1842,75,70,1411,286
132152,0,東京都,国立市,2020-07-01T00:00:00,北２丁目,1251,1149,1147,2296,102,104,1657,433
132152,0,東京都,国立市,2020-07-01T00:00:00,北３丁目,1907,1844,2225,4069,235,261,2636,937
132152,0,東京都,国立市,2020-07-01T00:00:00,谷保００００,296,370,352,722,55,44,513,110
132152,0,東京都,国立市,2020-07-01T00:00:00,谷保１０００,171,235,212,447,46,21,325,55
132152,0,東京都,国立市,2020-07-01T00:00:00,谷保４０００,700,768,719,1487,90,58,1128,211
132152,0,東京都,国立市,2020-07-01T00:00:00,谷保５０００,1114,1158,1190,2348,107,103,1692,446
132152,0,東京都,国立市,2020-07-01T00:00:00,谷保６０００,1331,1308,1346,2654,171,120,1964,399
132152,0,東京都,国立市,2020-07-01T00:00:00,谷保７０００,723,851,829,1680,112,101,1227,240
132152,0,東京都,国立市,2020-07-01T00:00:00,谷保８０００,4,4,4,8,0,1,7,0
132152,0,東京都,国立市,2020-07-01T00:00:00,谷保６丁目,260,226,247,473,13,26,322,112
132152,0,東京都,国立市,2020-07-01T00:00:00,谷保７丁目,330,390,336,726,35,64,500,127
132152,0,東京都,国立市,2020-07-01T00:00:00,青柳,10,10,14,24,0,2,19,3
132152,0,東京都,国立市,2020-07-01T00:00:00,青柳１丁目,908,965,975,1940,94,119,1445,282
132152,0,東京都,国立市,2020-07-01T00:00:00,青柳２丁目,787,793,635,1428,52,58,1088,230
132152,0,東京都,国立市,2020-07-01T00:00:00,青柳３丁目,776,643,728,1371,68,66,975,262
132152,0,東京都,国立市,2020-07-01T00:00:00,石田,41,49,49,98,3,8,74,13
132152,0,東京都,国立市,2020-07-01T00:00:00,泉１丁目,104,90,86,176,6,7,143,20
132152,0,東京都,国立市,2020-07-01T00:00:00,泉２丁目,514,551,559,1110,28,46,745,291
132152,0,東京都,国立市,2020-07-01T00:00:00,泉３丁目,528,568,562,1130,52,70,788,220
132152,0,東京都,国立市,2020-07-01T00:00:00,泉４丁目,82,103,81,184,5,18,136,25
132152,0,東京都,国立市,2020-07-01T00:00:00,泉５丁目,89,103,94,197,10,13,142,32
132152,0,東京都,国立市,2020-07-01T00:00:00,矢川３丁目,459,468,418,886,41,58,678,109
