市区町村コード,地域コード,都道府県名,市区町村名,調査年月日入力,町丁,世帯数,男,女,合計,０～６歳,７～１２歳,１３～６９歳,７０歳以上
132152,0,東京都,国立市,2020-05-01T00:00:00,東１丁目,1785,1486,1810,3296,181,129,2495,491
132152,0,東京都,国立市,2020-05-01T00:00:00,東２丁目,1526,1402,1488,2890,138,100,2117,535
132152,0,東京都,国立市,2020-05-01T00:00:00,東３丁目,1590,1477,1580,3057,143,167,2136,611
132152,0,東京都,国立市,2020-05-01T00:00:00,東４丁目,1467,1583,1630,3213,153,199,2339,522
132152,0,東京都,国立市,2020-05-01T00:00:00,中１丁目,2186,1878,2155,4033,182,148,3016,687
132152,0,東京都,国立市,2020-05-01T00:00:00,中２丁目,1366,1286,1399,2685,123,119,1975,468
132152,0,東京都,国立市,2020-05-01T00:00:00,中３丁目,1014,1078,1188,2266,138,93,1618,417
132152,0,東京都,国立市,2020-05-01T00:00:00,西１丁目,1932,1860,1861,3721,199,190,2759,573
132152,0,東京都,国立市,2020-05-01T00:00:00,西２丁目,2697,2536,2488,5024,300,211,3787,726
132152,0,東京都,国立市,2020-05-01T00:00:00,西３丁目,662,647,714,1361,75,59,954,273
132152,0,東京都,国立市,2020-05-01T00:00:00,富士見台１丁目,2727,2497,2665,5162,229,212,3471,1250
132152,0,東京都,国立市,2020-05-01T00:00:00,富士見台２丁目,2274,2257,2322,4579,354,209,3408,608
132152,0,東京都,国立市,2020-05-01T00:00:00,富士見台３丁目,1973,1926,1970,3896,224,153,2750,769
132152,0,東京都,国立市,2020-05-01T00:00:00,富士見台４丁目,2062,1870,2198,4068,136,112,2918,902
132152,0,東京都,国立市,2020-05-01T00:00:00,北１丁目,964,857,984,1841,77,68,1412,284
132152,0,東京都,国立市,2020-05-01T00:00:00,北２丁目,1252,1148,1149,2297,103,101,1660,433
132152,0,東京都,国立市,2020-05-01T00:00:00,北３丁目,1900,1834,2214,4048,237,258,2617,936
132152,0,東京都,国立市,2020-05-01T00:00:00,谷保００００,296,370,354,724,54,44,517,109
132152,0,東京都,国立市,2020-05-01T00:00:00,谷保１０００,172,236,212,448,47,21,325,55
132152,0,東京都,国立市,2020-05-01T00:00:00,谷保４０００,704,776,714,1490,93,57,1134,206
132152,0,東京都,国立市,2020-05-01T00:00:00,谷保５０００,1115,1160,1196,2356,105,105,1705,441
132152,0,東京都,国立市,2020-05-01T00:00:00,谷保６０００,1327,1303,1346,2649,172,119,1961,397
132152,0,東京都,国立市,2020-05-01T00:00:00,谷保７０００,719,844,828,1672,111,101,1220,240
132152,0,東京都,国立市,2020-05-01T00:00:00,谷保８０００,4,4,4,8,0,1,7,0
132152,0,東京都,国立市,2020-05-01T00:00:00,谷保６丁目,257,226,242,468,13,24,318,113
132152,0,東京都,国立市,2020-05-01T00:00:00,谷保７丁目,330,390,336,726,35,67,500,124
132152,0,東京都,国立市,2020-05-01T00:00:00,青柳,10,10,14,24,0,2,19,3
132152,0,東京都,国立市,2020-05-01T00:00:00,青柳１丁目,903,961,976,1937,97,120,1439,281
132152,0,東京都,国立市,2020-05-01T00:00:00,青柳２丁目,778,789,633,1422,53,57,1085,227
132152,0,東京都,国立市,2020-05-01T00:00:00,青柳３丁目,756,643,710,1353,68,65,957,263
132152,0,東京都,国立市,2020-05-01T00:00:00,石田,40,48,48,96,3,8,72,13
132152,0,東京都,国立市,2020-05-01T00:00:00,泉１丁目,106,92,86,178,6,7,146,19
132152,0,東京都,国立市,2020-05-01T00:00:00,泉２丁目,514,554,562,1116,28,45,753,290
132152,0,東京都,国立市,2020-05-01T00:00:00,泉３丁目,533,571,562,1133,58,68,788,219
132152,0,東京都,国立市,2020-05-01T00:00:00,泉４丁目,81,102,81,183,5,18,136,24
132152,0,東京都,国立市,2020-05-01T00:00:00,泉５丁目,89,102,93,195,8,13,142,32
132152,0,東京都,国立市,2020-05-01T00:00:00,矢川３丁目,456,464,418,882,41,58,679,104
