市区町村コード,地域コード,都道府県名,市区町村名,調査年月日入力,町丁,世帯数,男,女,合計,０～６歳,７～１２歳,１３～６９歳,７０歳以上
132152,0,東京都,国立市,2022-03-01T00:00:00,東１丁目,1817,1475,1801,3276,171,120,2470,515
132152,0,東京都,国立市,2022-03-01T00:00:00,東２丁目,1517,1363,1458,2821,142,102,2033,544
132152,0,東京都,国立市,2022-03-01T00:00:00,東３丁目,1577,1502,1546,3048,129,168,2104,647
132152,0,東京都,国立市,2022-03-01T00:00:00,東４丁目,1501,1613,1634,3247,141,199,2350,557
132152,0,東京都,国立市,2022-03-01T00:00:00,中１丁目,2245,1903,2167,4070,166,142,3038,724
132152,0,東京都,国立市,2022-03-01T00:00:00,中２丁目,1347,1254,1368,2622,107,133,1914,468
132152,0,東京都,国立市,2022-03-01T00:00:00,中３丁目,1049,1100,1199,2299,129,112,1618,440
132152,0,東京都,国立市,2022-03-01T00:00:00,西１丁目,1931,1829,1880,3709,181,197,2734,597
132152,0,東京都,国立市,2022-03-01T00:00:00,西２丁目,2747,2567,2546,5113,293,234,3821,765
132152,0,東京都,国立市,2022-03-01T00:00:00,西３丁目,681,685,734,1419,86,66,992,275
132152,0,東京都,国立市,2022-03-01T00:00:00,富士見台１丁目,2710,2407,2604,5011,182,202,3371,1256
132152,0,東京都,国立市,2022-03-01T00:00:00,富士見台２丁目,2338,2289,2374,4663,354,228,3432,649
132152,0,東京都,国立市,2022-03-01T00:00:00,富士見台３丁目,1974,1871,1950,3821,194,162,2676,789
132152,0,東京都,国立市,2022-03-01T00:00:00,富士見台４丁目,2091,1848,2196,4044,136,122,2845,941
132152,0,東京都,国立市,2022-03-01T00:00:00,北１丁目,962,840,964,1804,65,69,1369,301
132152,0,東京都,国立市,2022-03-01T00:00:00,北２丁目,1260,1127,1157,2284,103,104,1643,434
132152,0,東京都,国立市,2022-03-01T00:00:00,北３丁目,1855,1774,2150,3924,198,280,2510,936
132152,0,東京都,国立市,2022-03-01T00:00:00,谷保００００,293,357,346,703,51,39,499,114
132152,0,東京都,国立市,2022-03-01T00:00:00,谷保１０００,179,249,234,483,58,24,344,57
132152,0,東京都,国立市,2022-03-01T00:00:00,谷保４０００,285,288,305,593,33,14,455,91
132152,0,東京都,国立市,2022-03-01T00:00:00,谷保５０００,975,985,1018,2003,84,76,1454,389
132152,0,東京都,国立市,2022-03-01T00:00:00,谷保６０００,1306,1271,1315,2586,163,117,1898,408
132152,0,東京都,国立市,2022-03-01T00:00:00,谷保７０００,729,862,829,1691,105,105,1222,259
132152,0,東京都,国立市,2022-03-01T00:00:00,谷保８０００,4,4,4,8,0,1,7,0
132152,0,東京都,国立市,2022-03-01T00:00:00,谷保４丁目,596,651,608,1259,79,62,919,199
132152,0,東京都,国立市,2022-03-01T00:00:00,谷保６丁目,251,219,233,452,10,21,300,121
132152,0,東京都,国立市,2022-03-01T00:00:00,谷保７丁目,335,379,331,710,34,50,501,125
132152,0,東京都,国立市,2022-03-01T00:00:00,青柳,10,10,14,24,0,2,18,4
132152,0,東京都,国立市,2022-03-01T00:00:00,青柳１丁目,912,971,994,1965,107,121,1456,281
132152,0,東京都,国立市,2022-03-01T00:00:00,青柳２丁目,795,787,635,1422,49,49,1090,234
132152,0,東京都,国立市,2022-03-01T00:00:00,青柳３丁目,786,665,712,1377,61,73,979,264
132152,0,東京都,国立市,2022-03-01T00:00:00,石田,40,44,51,95,3,5,73,14
132152,0,東京都,国立市,2022-03-01T00:00:00,泉１丁目,93,84,75,159,3,7,129,20
132152,0,東京都,国立市,2022-03-01T00:00:00,泉２丁目,511,526,557,1083,19,42,721,301
132152,0,東京都,国立市,2022-03-01T00:00:00,泉３丁目,521,542,548,1090,45,64,750,231
132152,0,東京都,国立市,2022-03-01T00:00:00,泉４丁目,85,107,89,196,11,12,151,22
132152,0,東京都,国立市,2022-03-01T00:00:00,泉５丁目,94,108,99,207,12,13,146,36
132152,0,東京都,国立市,2022-03-01T00:00:00,矢川３丁目,468,478,407,885,28,56,683,118
