市区町村コード,地域コード,都道府県名,市区町村名,調査年月日入力,町丁,世帯数,男,女,合計,０～６歳,７～１２歳,１３～６９歳,７０歳以上
132152,0,東京都,国立市,2021-06-01T00:00:00,東１丁目,1785,1459,1788,3247,176,114,2451,506
132152,0,東京都,国立市,2021-06-01T00:00:00,東２丁目,1546,1388,1494,2882,151,99,2090,542
132152,0,東京都,国立市,2021-06-01T00:00:00,東３丁目,1614,1518,1578,3096,140,165,2158,633
132152,0,東京都,国立市,2021-06-01T00:00:00,東４丁目,1501,1597,1651,3248,151,189,2361,547
132152,0,東京都,国立市,2021-06-01T00:00:00,中１丁目,2248,1908,2168,4076,168,136,3058,714
132152,0,東京都,国立市,2021-06-01T00:00:00,中２丁目,1356,1255,1382,2637,113,127,1933,464
132152,0,東京都,国立市,2021-06-01T00:00:00,中３丁目,1036,1096,1201,2297,141,105,1610,441
132152,0,東京都,国立市,2021-06-01T00:00:00,西１丁目,1939,1848,1872,3720,185,193,2761,581
132152,0,東京都,国立市,2021-06-01T00:00:00,西２丁目,2742,2555,2530,5085,291,224,3814,756
132152,0,東京都,国立市,2021-06-01T00:00:00,西３丁目,695,697,751,1448,93,66,1006,283
132152,0,東京都,国立市,2021-06-01T00:00:00,富士見台１丁目,2747,2458,2642,5100,195,200,3438,1267
132152,0,東京都,国立市,2021-06-01T00:00:00,富士見台２丁目,2317,2283,2357,4640,378,208,3423,631
132152,0,東京都,国立市,2021-06-01T00:00:00,富士見台３丁目,1982,1886,1971,3857,217,160,2692,788
132152,0,東京都,国立市,2021-06-01T00:00:00,富士見台４丁目,2091,1849,2206,4055,133,118,2868,936
132152,0,東京都,国立市,2021-06-01T00:00:00,北１丁目,967,845,979,1824,73,70,1391,290
132152,0,東京都,国立市,2021-06-01T00:00:00,北２丁目,1252,1131,1158,2289,102,99,1656,432
132152,0,東京都,国立市,2021-06-01T00:00:00,北３丁目,1865,1790,2176,3966,213,262,2550,941
132152,0,東京都,国立市,2021-06-01T00:00:00,谷保００００,299,365,351,716,55,41,506,114
132152,0,東京都,国立市,2021-06-01T00:00:00,谷保１０００,179,245,228,473,54,23,336,60
132152,0,東京都,国立市,2021-06-01T00:00:00,谷保４０００,735,779,740,1519,87,57,1154,221
132152,0,東京都,国立市,2021-06-01T00:00:00,谷保５０００,1113,1158,1176,2334,112,96,1667,459
132152,0,東京都,国立市,2021-06-01T00:00:00,谷保６０００,1310,1271,1310,2581,155,117,1903,406
132152,0,東京都,国立市,2021-06-01T00:00:00,谷保７０００,725,855,823,1678,104,102,1221,251
132152,0,東京都,国立市,2021-06-01T00:00:00,谷保８０００,4,4,4,8,0,1,7,0
132152,0,東京都,国立市,2021-06-01T00:00:00,谷保６丁目,260,227,243,470,11,25,316,118
132152,0,東京都,国立市,2021-06-01T00:00:00,谷保７丁目,329,385,327,712,33,55,495,129
132152,0,東京都,国立市,2021-06-01T00:00:00,青柳,10,10,14,24,0,2,18,4
132152,0,東京都,国立市,2021-06-01T00:00:00,青柳１丁目,928,984,984,1968,91,125,1471,281
132152,0,東京都,国立市,2021-06-01T00:00:00,青柳２丁目,780,784,623,1407,46,52,1076,233
132152,0,東京都,国立市,2021-06-01T00:00:00,青柳３丁目,799,653,745,1398,61,74,1007,256
132152,0,東京都,国立市,2021-06-01T00:00:00,石田,40,50,49,99,4,8,74,13
132152,0,東京都,国立市,2021-06-01T00:00:00,泉１丁目,97,86,78,164,4,6,134,20
132152,0,東京都,国立市,2021-06-01T00:00:00,泉２丁目,514,535,561,1096,27,45,722,302
132152,0,東京都,国立市,2021-06-01T00:00:00,泉３丁目,532,565,564,1129,53,70,784,222
132152,0,東京都,国立市,2021-06-01T00:00:00,泉４丁目,81,103,84,187,8,20,138,21
132152,0,東京都,国立市,2021-06-01T00:00:00,泉５丁目,94,107,100,207,14,14,147,32
132152,0,東京都,国立市,2021-06-01T00:00:00,矢川３丁目,472,491,415,906,37,59,692,118
