市区町村コード,地域コード,都道府県名,市区町村名,調査年月日入力,町丁,世帯数,男,女,合計,０～６歳,７～１２歳,１３～６９歳,７０歳以上
132152,0,東京都,国立市,2023-02-01T00:00:00,東１丁目,1785,1449,1772,3221,151,118,2437,515
132152,0,東京都,国立市,2023-02-01T00:00:00,東２丁目,1500,1356,1446,2802,146,119,1984,553
132152,0,東京都,国立市,2023-02-01T00:00:00,東３丁目,1599,1497,1566,3063,131,169,2118,645
132152,0,東京都,国立市,2023-02-01T00:00:00,東４丁目,1526,1620,1647,3267,147,197,2328,595
132152,0,東京都,国立市,2023-02-01T00:00:00,中１丁目,2305,1924,2209,4133,177,141,3079,736
132152,0,東京都,国立市,2023-02-01T00:00:00,中２丁目,1374,1252,1359,2611,100,137,1896,478
132152,0,東京都,国立市,2023-02-01T00:00:00,中３丁目,1070,1124,1225,2349,134,128,1652,435
132152,0,東京都,国立市,2023-02-01T00:00:00,西１丁目,1966,1818,1895,3713,180,172,2770,591
132152,0,東京都,国立市,2023-02-01T00:00:00,西２丁目,2759,2607,2536,5143,287,250,3811,795
132152,0,東京都,国立市,2023-02-01T00:00:00,西３丁目,684,688,751,1439,92,74,1002,271
132152,0,東京都,国立市,2023-02-01T00:00:00,富士見台１丁目,2637,2316,2521,4837,146,205,3285,1201
132152,0,東京都,国立市,2023-02-01T00:00:00,富士見台２丁目,2407,2338,2477,4815,362,261,3525,667
132152,0,東京都,国立市,2023-02-01T00:00:00,富士見台３丁目,1974,1864,1943,3807,199,166,2651,791
132152,0,東京都,国立市,2023-02-01T00:00:00,富士見台４丁目,2096,1829,2190,4019,135,129,2799,956
132152,0,東京都,国立市,2023-02-01T00:00:00,北１丁目,957,829,940,1769,56,67,1331,315
132152,0,東京都,国立市,2023-02-01T00:00:00,北２丁目,1262,1140,1152,2292,108,103,1639,442
132152,0,東京都,国立市,2023-02-01T00:00:00,北３丁目,1826,1708,2092,3800,169,250,2427,954
132152,0,東京都,国立市,2023-02-01T00:00:00,谷保００００,309,364,366,730,46,46,522,116
132152,0,東京都,国立市,2023-02-01T00:00:00,谷保１０００,172,232,228,460,55,26,323,56
132152,0,東京都,国立市,2023-02-01T00:00:00,谷保４０００,282,288,287,575,30,15,430,100
132152,0,東京都,国立市,2023-02-01T00:00:00,谷保５０００,978,976,1030,2006,92,77,1452,385
132152,0,東京都,国立市,2023-02-01T00:00:00,谷保６０００,1336,1278,1322,2600,156,124,1918,402
132152,0,東京都,国立市,2023-02-01T00:00:00,谷保７０００,727,866,831,1697,105,107,1234,251
132152,0,東京都,国立市,2023-02-01T00:00:00,谷保８０００,4,4,4,8,0,0,8,0
132152,0,東京都,国立市,2023-02-01T00:00:00,谷保４丁目,591,637,609,1246,76,64,903,203
132152,0,東京都,国立市,2023-02-01T00:00:00,谷保６丁目,258,221,237,458,10,16,311,121
132152,0,東京都,国立市,2023-02-01T00:00:00,谷保７丁目,351,398,344,742,36,47,542,117
132152,0,東京都,国立市,2023-02-01T00:00:00,青柳,9,10,13,23,0,2,17,4
132152,0,東京都,国立市,2023-02-01T00:00:00,青柳１丁目,944,996,1012,2008,104,120,1495,289
132152,0,東京都,国立市,2023-02-01T00:00:00,青柳２丁目,821,779,649,1428,47,49,1093,239
132152,0,東京都,国立市,2023-02-01T00:00:00,青柳３丁目,803,659,726,1385,63,61,989,272
132152,0,東京都,国立市,2023-02-01T00:00:00,石田,38,44,48,92,3,5,71,13
132152,0,東京都,国立市,2023-02-01T00:00:00,泉１丁目,88,86,68,154,3,6,126,19
132152,0,東京都,国立市,2023-02-01T00:00:00,泉２丁目,517,519,554,1073,19,42,719,293
132152,0,東京都,国立市,2023-02-01T00:00:00,泉３丁目,515,538,539,1077,37,61,763,216
132152,0,東京都,国立市,2023-02-01T00:00:00,泉４丁目,83,110,89,199,12,10,155,22
132152,0,東京都,国立市,2023-02-01T00:00:00,泉５丁目,100,119,105,224,16,15,155,38
132152,0,東京都,国立市,2023-02-01T00:00:00,矢川３丁目,456,465,400,865,25,51,667,122
