市区町村コード,地域コード,都道府県名,市区町村名,調査年月日入力,町丁,世帯数,男,女,合計,０～６歳,７～１２歳,１３～６９歳,７０歳以上
132152,0,東京都,国立市,2020-12-01T00:00:00,東１丁目,1776,1475,1792,3267,182,119,2464,502
132152,0,東京都,国立市,2020-12-01T00:00:00,東２丁目,1565,1426,1503,2929,146,100,2138,545
132152,0,東京都,国立市,2020-12-01T00:00:00,東３丁目,1585,1491,1574,3065,150,162,2137,616
132152,0,東京都,国立市,2020-12-01T00:00:00,東４丁目,1502,1594,1655,3249,149,193,2369,538
132152,0,東京都,国立市,2020-12-01T00:00:00,中１丁目,2195,1866,2155,4021,171,142,3013,695
132152,0,東京都,国立市,2020-12-01T00:00:00,中２丁目,1348,1264,1378,2642,116,122,1936,468
132152,0,東京都,国立市,2020-12-01T00:00:00,中３丁目,1024,1091,1191,2282,137,103,1614,428
132152,0,東京都,国立市,2020-12-01T00:00:00,西１丁目,1926,1842,1862,3704,189,190,2753,572
132152,0,東京都,国立市,2020-12-01T00:00:00,西２丁目,2696,2523,2496,5019,292,218,3763,746
132152,0,東京都,国立市,2020-12-01T00:00:00,西３丁目,665,662,714,1376,77,58,964,277
132152,0,東京都,国立市,2020-12-01T00:00:00,富士見台１丁目,2710,2459,2633,5092,197,217,3436,1242
132152,0,東京都,国立市,2020-12-01T00:00:00,富士見台２丁目,2294,2278,2340,4618,372,212,3413,621
132152,0,東京都,国立市,2020-12-01T00:00:00,富士見台３丁目,1983,1933,1976,3909,232,156,2739,782
132152,0,東京都,国立市,2020-12-01T00:00:00,富士見台４丁目,2075,1870,2197,4067,136,112,2892,927
132152,0,東京都,国立市,2020-12-01T00:00:00,北１丁目,968,854,982,1836,77,69,1403,287
132152,0,東京都,国立市,2020-12-01T00:00:00,北２丁目,1249,1145,1152,2297,104,107,1656,430
132152,0,東京都,国立市,2020-12-01T00:00:00,北３丁目,1883,1820,2199,4019,224,262,2594,939
132152,0,東京都,国立市,2020-12-01T00:00:00,谷保００００,297,366,351,717,53,42,510,112
132152,0,東京都,国立市,2020-12-01T00:00:00,谷保１０００,170,234,215,449,47,22,320,60
132152,0,東京都,国立市,2020-12-01T00:00:00,谷保４０００,722,779,732,1511,84,63,1143,221
132152,0,東京都,国立市,2020-12-01T00:00:00,谷保５０００,1109,1157,1185,2342,110,99,1682,451
132152,0,東京都,国立市,2020-12-01T00:00:00,谷保６０００,1311,1286,1321,2607,160,115,1933,399
132152,0,東京都,国立市,2020-12-01T00:00:00,谷保７０００,726,856,821,1677,104,102,1229,242
132152,0,東京都,国立市,2020-12-01T00:00:00,谷保８０００,4,4,4,8,0,1,7,0
132152,0,東京都,国立市,2020-12-01T00:00:00,谷保６丁目,258,226,243,469,15,22,318,114
132152,0,東京都,国立市,2020-12-01T00:00:00,谷保７丁目,328,389,338,727,37,62,499,129
132152,0,東京都,国立市,2020-12-01T00:00:00,青柳,10,10,14,24,0,2,18,4
132152,0,東京都,国立市,2020-12-01T00:00:00,青柳１丁目,912,972,973,1945,93,121,1443,288
132152,0,東京都,国立市,2020-12-01T00:00:00,青柳２丁目,778,777,636,1413,51,51,1079,232
132152,0,東京都,国立市,2020-12-01T00:00:00,青柳３丁目,780,639,728,1367,65,62,979,261
132152,0,東京都,国立市,2020-12-01T00:00:00,石田,41,50,49,99,3,8,75,13
132152,0,東京都,国立市,2020-12-01T00:00:00,泉１丁目,102,89,84,173,6,6,141,20
132152,0,東京都,国立市,2020-12-01T00:00:00,泉２丁目,519,548,565,1113,30,45,738,300
132152,0,東京都,国立市,2020-12-01T00:00:00,泉３丁目,529,560,562,1122,49,72,782,219
132152,0,東京都,国立市,2020-12-01T00:00:00,泉４丁目,82,105,81,186,6,18,138,24
132152,0,東京都,国立市,2020-12-01T00:00:00,泉５丁目,92,106,96,202,11,14,145,32
132152,0,東京都,国立市,2020-12-01T00:00:00,矢川３丁目,460,473,417,890,39,61,679,111
