市区町村コード,地域コード,都道府県名,市区町村名,調査年月日入力,町丁,世帯数,男,女,合計,０～６歳,７～１２歳,１３～６９歳,７０歳以上
132152,0,東京都,国立市,2020-04-01T00:00:00,東１丁目,1780,1484,1809,3293,177,128,2501,487
132152,0,東京都,国立市,2020-04-01T00:00:00,東２丁目,1520,1405,1480,2885,140,102,2115,528
132152,0,東京都,国立市,2020-04-01T00:00:00,東３丁目,1586,1473,1574,3047,143,162,2128,614
132152,0,東京都,国立市,2020-04-01T00:00:00,東４丁目,1469,1578,1641,3219,151,200,2341,527
132152,0,東京都,国立市,2020-04-01T00:00:00,中１丁目,2181,1872,2165,4037,186,144,3019,688
132152,0,東京都,国立市,2020-04-01T00:00:00,中２丁目,1371,1294,1404,2698,124,119,1987,468
132152,0,東京都,国立市,2020-04-01T00:00:00,中３丁目,1012,1076,1186,2262,138,92,1615,417
132152,0,東京都,国立市,2020-04-01T00:00:00,西１丁目,1930,1864,1852,3716,199,187,2754,576
132152,0,東京都,国立市,2020-04-01T00:00:00,西２丁目,2666,2506,2456,4962,293,206,3744,719
132152,0,東京都,国立市,2020-04-01T00:00:00,西３丁目,654,641,708,1349,73,60,944,272
132152,0,東京都,国立市,2020-04-01T00:00:00,富士見台１丁目,2704,2486,2646,5132,227,209,3452,1244
132152,0,東京都,国立市,2020-04-01T00:00:00,富士見台２丁目,2261,2253,2316,4569,353,209,3400,607
132152,0,東京都,国立市,2020-04-01T00:00:00,富士見台３丁目,1959,1920,1963,3883,224,155,2732,772
132152,0,東京都,国立市,2020-04-01T00:00:00,富士見台４丁目,2071,1880,2204,4084,135,116,2935,898
132152,0,東京都,国立市,2020-04-01T00:00:00,北１丁目,956,851,974,1825,76,66,1401,282
132152,0,東京都,国立市,2020-04-01T00:00:00,北２丁目,1246,1142,1148,2290,102,101,1655,432
132152,0,東京都,国立市,2020-04-01T00:00:00,北３丁目,1901,1845,2216,4061,237,266,2619,939
132152,0,東京都,国立市,2020-04-01T00:00:00,谷保００００,295,369,354,723,53,44,517,109
132152,0,東京都,国立市,2020-04-01T00:00:00,谷保１０００,172,237,212,449,47,21,326,55
132152,0,東京都,国立市,2020-04-01T00:00:00,谷保４０００,707,779,716,1495,93,57,1136,209
132152,0,東京都,国立市,2020-04-01T00:00:00,谷保５０００,1102,1159,1186,2345,108,104,1694,439
132152,0,東京都,国立市,2020-04-01T00:00:00,谷保６０００,1321,1299,1341,2640,166,124,1958,392
132152,0,東京都,国立市,2020-04-01T00:00:00,谷保７０００,718,843,833,1676,112,103,1222,239
132152,0,東京都,国立市,2020-04-01T00:00:00,谷保８０００,4,4,4,8,0,1,7,0
132152,0,東京都,国立市,2020-04-01T00:00:00,谷保６丁目,253,225,236,461,14,22,314,111
132152,0,東京都,国立市,2020-04-01T00:00:00,谷保７丁目,328,389,332,721,35,65,501,120
132152,0,東京都,国立市,2020-04-01T00:00:00,青柳,10,10,14,24,1,1,19,3
132152,0,東京都,国立市,2020-04-01T00:00:00,青柳１丁目,900,957,970,1927,96,122,1428,281
132152,0,東京都,国立市,2020-04-01T00:00:00,青柳２丁目,774,789,630,1419,52,58,1081,228
132152,0,東京都,国立市,2020-04-01T00:00:00,青柳３丁目,692,644,654,1298,69,66,901,262
132152,0,東京都,国立市,2020-04-01T00:00:00,石田,38,48,46,94,5,6,70,13
132152,0,東京都,国立市,2020-04-01T00:00:00,泉１丁目,106,91,87,178,6,7,146,19
132152,0,東京都,国立市,2020-04-01T00:00:00,泉２丁目,516,562,566,1128,30,46,763,289
132152,0,東京都,国立市,2020-04-01T00:00:00,泉３丁目,530,574,556,1130,59,66,788,217
132152,0,東京都,国立市,2020-04-01T00:00:00,泉４丁目,78,101,79,180,5,18,133,24
132152,0,東京都,国立市,2020-04-01T00:00:00,泉５丁目,87,100,90,190,8,11,139,32
132152,0,東京都,国立市,2020-04-01T00:00:00,矢川３丁目,460,468,416,884,40,58,681,105
