市区町村コード,地域コード,都道府県名,市区町村名,調査年月日入力,町丁,世帯数,男,女,合計,０～６歳,７～１２歳,１３～６９歳,７０歳以上
132152,0,東京都,国立市,2022-11-01T00:00:00,東１丁目,1802,1458,1790,3248,160,121,2451,516
132152,0,東京都,国立市,2022-11-01T00:00:00,東２丁目,1512,1362,1445,2807,151,109,2000,547
132152,0,東京都,国立市,2022-11-01T00:00:00,東３丁目,1607,1496,1568,3064,126,171,2122,645
132152,0,東京都,国立市,2022-11-01T00:00:00,東４丁目,1524,1622,1652,3274,149,201,2338,586
132152,0,東京都,国立市,2022-11-01T00:00:00,中１丁目,2271,1892,2172,4064,173,140,3026,725
132152,0,東京都,国立市,2022-11-01T00:00:00,中２丁目,1385,1258,1370,2628,97,132,1923,476
132152,0,東京都,国立市,2022-11-01T00:00:00,中３丁目,1071,1121,1222,2343,132,123,1649,439
132152,0,東京都,国立市,2022-11-01T00:00:00,西１丁目,1983,1841,1899,3740,178,179,2786,597
132152,0,東京都,国立市,2022-11-01T00:00:00,西２丁目,2778,2610,2558,5168,288,250,3850,780
132152,0,東京都,国立市,2022-11-01T00:00:00,西３丁目,684,685,749,1434,91,70,1003,270
132152,0,東京都,国立市,2022-11-01T00:00:00,富士見台１丁目,2685,2348,2565,4913,154,207,3321,1231
132152,0,東京都,国立市,2022-11-01T00:00:00,富士見台２丁目,2418,2329,2478,4807,360,258,3526,663
132152,0,東京都,国立市,2022-11-01T00:00:00,富士見台３丁目,1977,1873,1949,3822,198,170,2666,788
132152,0,東京都,国立市,2022-11-01T00:00:00,富士見台４丁目,2110,1846,2202,4048,133,131,2834,950
132152,0,東京都,国立市,2022-11-01T00:00:00,北１丁目,952,826,933,1759,56,65,1328,310
132152,0,東京都,国立市,2022-11-01T00:00:00,北２丁目,1271,1146,1160,2306,109,109,1649,439
132152,0,東京都,国立市,2022-11-01T00:00:00,北３丁目,1829,1710,2100,3810,172,255,2428,955
132152,0,東京都,国立市,2022-11-01T00:00:00,谷保００００,310,367,364,731,49,43,522,117
132152,0,東京都,国立市,2022-11-01T00:00:00,谷保１０００,171,234,227,461,56,25,325,55
132152,0,東京都,国立市,2022-11-01T00:00:00,谷保４０００,283,288,291,579,31,16,434,98
132152,0,東京都,国立市,2022-11-01T00:00:00,谷保５０００,979,981,1020,2001,92,74,1449,386
132152,0,東京都,国立市,2022-11-01T00:00:00,谷保６０００,1313,1257,1317,2574,158,119,1895,402
132152,0,東京都,国立市,2022-11-01T00:00:00,谷保７０００,732,868,835,1703,108,106,1234,255
132152,0,東京都,国立市,2022-11-01T00:00:00,谷保８０００,4,4,4,8,0,0,8,0
132152,0,東京都,国立市,2022-11-01T00:00:00,谷保４丁目,596,641,609,1250,80,63,902,205
132152,0,東京都,国立市,2022-11-01T00:00:00,谷保６丁目,258,219,241,460,10,17,311,122
132152,0,東京都,国立市,2022-11-01T00:00:00,谷保７丁目,355,404,344,748,35,51,541,121
132152,0,東京都,国立市,2022-11-01T00:00:00,青柳,9,10,13,23,0,2,17,4
132152,0,東京都,国立市,2022-11-01T00:00:00,青柳１丁目,940,995,1017,2012,106,124,1496,286
132152,0,東京都,国立市,2022-11-01T00:00:00,青柳２丁目,815,778,647,1425,49,48,1090,238
132152,0,東京都,国立市,2022-11-01T00:00:00,青柳３丁目,812,662,736,1398,60,68,998,272
132152,0,東京都,国立市,2022-11-01T00:00:00,石田,39,45,49,94,3,5,73,13
132152,0,東京都,国立市,2022-11-01T00:00:00,泉１丁目,90,87,69,156,3,7,127,19
132152,0,東京都,国立市,2022-11-01T00:00:00,泉２丁目,522,531,558,1089,19,41,728,301
132152,0,東京都,国立市,2022-11-01T00:00:00,泉３丁目,521,538,547,1085,41,62,761,221
132152,0,東京都,国立市,2022-11-01T00:00:00,泉４丁目,85,109,91,200,11,9,158,22
132152,0,東京都,国立市,2022-11-01T00:00:00,泉５丁目,94,109,98,207,11,14,144,38
132152,0,東京都,国立市,2022-11-01T00:00:00,矢川３丁目,464,475,405,880,29,51,678,122
