市区町村コード,地域コード,都道府県名,市区町村名,調査年月日入力,町丁,世帯数,男,女,合計,０～６歳,７～１２歳,１３～６９歳,７０歳以上
132152,0,東京都,国立市,2021-08-01T00:00:00,東１丁目,1779,1455,1779,3234,175,113,2437,509
132152,0,東京都,国立市,2021-08-01T00:00:00,東２丁目,1560,1393,1495,2888,148,101,2094,545
132152,0,東京都,国立市,2021-08-01T00:00:00,東３丁目,1596,1504,1567,3071,134,165,2136,636
132152,0,東京都,国立市,2021-08-01T00:00:00,東４丁目,1507,1608,1648,3256,152,189,2373,542
132152,0,東京都,国立市,2021-08-01T00:00:00,中１丁目,2245,1909,2159,4068,164,137,3054,713
132152,0,東京都,国立市,2021-08-01T00:00:00,中２丁目,1354,1251,1380,2631,110,123,1928,470
132152,0,東京都,国立市,2021-08-01T00:00:00,中３丁目,1049,1108,1213,2321,143,104,1632,442
132152,0,東京都,国立市,2021-08-01T00:00:00,西１丁目,1934,1845,1865,3710,181,198,2754,577
132152,0,東京都,国立市,2021-08-01T00:00:00,西２丁目,2750,2561,2547,5108,299,220,3829,760
132152,0,東京都,国立市,2021-08-01T00:00:00,西３丁目,695,700,754,1454,95,65,1011,283
132152,0,東京都,国立市,2021-08-01T00:00:00,富士見台１丁目,2738,2446,2621,5067,190,201,3411,1265
132152,0,東京都,国立市,2021-08-01T00:00:00,富士見台２丁目,2337,2298,2372,4670,375,213,3446,636
132152,0,東京都,国立市,2021-08-01T00:00:00,富士見台３丁目,1969,1879,1963,3842,206,162,2684,790
132152,0,東京都,国立市,2021-08-01T00:00:00,富士見台４丁目,2099,1857,2218,4075,140,123,2876,936
132152,0,東京都,国立市,2021-08-01T00:00:00,北１丁目,966,844,977,1821,72,68,1389,292
132152,0,東京都,国立市,2021-08-01T00:00:00,北２丁目,1253,1129,1161,2290,100,100,1657,433
132152,0,東京都,国立市,2021-08-01T00:00:00,北３丁目,1867,1790,2169,3959,210,268,2544,937
132152,0,東京都,国立市,2021-08-01T00:00:00,谷保００００,298,364,350,714,56,41,501,116
132152,0,東京都,国立市,2021-08-01T00:00:00,谷保１０００,182,250,231,481,54,26,341,60
132152,0,東京都,国立市,2021-08-01T00:00:00,谷保４０００,735,775,748,1523,91,58,1155,219
132152,0,東京都,国立市,2021-08-01T00:00:00,谷保５０００,1114,1155,1170,2325,107,94,1664,460
132152,0,東京都,国立市,2021-08-01T00:00:00,谷保６０００,1314,1281,1309,2590,157,112,1917,404
132152,0,東京都,国立市,2021-08-01T00:00:00,谷保７０００,721,859,823,1682,111,103,1216,252
132152,0,東京都,国立市,2021-08-01T00:00:00,谷保８０００,4,4,4,8,0,1,7,0
132152,0,東京都,国立市,2021-08-01T00:00:00,谷保６丁目,259,225,243,468,11,23,313,121
132152,0,東京都,国立市,2021-08-01T00:00:00,谷保７丁目,331,384,330,714,36,53,498,127
132152,0,東京都,国立市,2021-08-01T00:00:00,青柳,10,10,14,24,0,2,18,4
132152,0,東京都,国立市,2021-08-01T00:00:00,青柳１丁目,925,980,997,1977,98,129,1471,279
132152,0,東京都,国立市,2021-08-01T00:00:00,青柳２丁目,785,782,621,1403,42,54,1076,231
132152,0,東京都,国立市,2021-08-01T00:00:00,青柳３丁目,804,657,747,1404,61,78,1004,261
132152,0,東京都,国立市,2021-08-01T00:00:00,石田,40,49,48,97,3,7,74,13
132152,0,東京都,国立市,2021-08-01T00:00:00,泉１丁目,95,87,76,163,3,7,132,21
132152,0,東京都,国立市,2021-08-01T00:00:00,泉２丁目,513,534,554,1088,24,42,719,303
132152,0,東京都,国立市,2021-08-01T00:00:00,泉３丁目,530,563,560,1123,49,69,784,221
132152,0,東京都,国立市,2021-08-01T00:00:00,泉４丁目,81,103,84,187,8,17,141,21
132152,0,東京都,国立市,2021-08-01T00:00:00,泉５丁目,94,107,99,206,14,14,145,33
132152,0,東京都,国立市,2021-08-01T00:00:00,矢川３丁目,468,484,413,897,35,59,687,116
