市区町村コード,地域コード,都道府県名,市区町村名,調査年月日入力,町丁,世帯数,男,女,合計,０～６歳,７～１２歳,１３～６９歳,７０歳以上
132152,0,東京都,国立市,2022-05-01T00:00:00,東１丁目,1830,1483,1814,3297,171,123,2486,517
132152,0,東京都,国立市,2022-05-01T00:00:00,東２丁目,1542,1406,1488,2894,156,115,2077,546
132152,0,東京都,国立市,2022-05-01T00:00:00,東３丁目,1591,1504,1552,3056,133,164,2113,646
132152,0,東京都,国立市,2022-05-01T00:00:00,東４丁目,1515,1609,1638,3247,136,202,2346,563
132152,0,東京都,国立市,2022-05-01T00:00:00,中１丁目,2271,1919,2170,4089,171,138,3060,720
132152,0,東京都,国立市,2022-05-01T00:00:00,中２丁目,1359,1258,1364,2622,106,134,1909,473
132152,0,東京都,国立市,2022-05-01T00:00:00,中３丁目,1056,1109,1205,2314,133,115,1630,436
132152,0,東京都,国立市,2022-05-01T00:00:00,西１丁目,1972,1843,1890,3733,175,197,2762,599
132152,0,東京都,国立市,2022-05-01T00:00:00,西２丁目,2793,2609,2567,5176,298,243,3865,770
132152,0,東京都,国立市,2022-05-01T00:00:00,西３丁目,679,679,740,1419,89,67,993,270
132152,0,東京都,国立市,2022-05-01T00:00:00,富士見台１丁目,2727,2405,2612,5017,179,205,3381,1252
132152,0,東京都,国立市,2022-05-01T00:00:00,富士見台２丁目,2370,2298,2401,4699,353,238,3445,663
132152,0,東京都,国立市,2022-05-01T00:00:00,富士見台３丁目,1987,1887,1959,3846,201,173,2683,789
132152,0,東京都,国立市,2022-05-01T00:00:00,富士見台４丁目,2107,1842,2199,4041,134,126,2843,938
132152,0,東京都,国立市,2022-05-01T00:00:00,北１丁目,957,830,953,1783,60,67,1348,308
132152,0,東京都,国立市,2022-05-01T00:00:00,北２丁目,1263,1124,1151,2275,105,105,1631,434
132152,0,東京都,国立市,2022-05-01T00:00:00,北３丁目,1840,1753,2125,3878,186,273,2478,941
132152,0,東京都,国立市,2022-05-01T00:00:00,谷保００００,302,366,353,719,51,42,512,114
132152,0,東京都,国立市,2022-05-01T00:00:00,谷保１０００,177,247,233,480,60,23,342,55
132152,0,東京都,国立市,2022-05-01T00:00:00,谷保４０００,285,291,302,593,33,15,451,94
132152,0,東京都,国立市,2022-05-01T00:00:00,谷保５０００,977,984,1013,1997,85,74,1447,391
132152,0,東京都,国立市,2022-05-01T00:00:00,谷保６０００,1311,1259,1314,2573,157,118,1892,406
132152,0,東京都,国立市,2022-05-01T00:00:00,谷保７０００,738,870,843,1713,111,105,1237,260
132152,0,東京都,国立市,2022-05-01T00:00:00,谷保８０００,4,4,4,8,0,1,7,0
132152,0,東京都,国立市,2022-05-01T00:00:00,谷保４丁目,591,647,600,1247,78,64,905,200
132152,0,東京都,国立市,2022-05-01T00:00:00,谷保６丁目,258,224,237,461,10,20,311,120
132152,0,東京都,国立市,2022-05-01T00:00:00,谷保７丁目,344,388,334,722,35,52,510,125
132152,0,東京都,国立市,2022-05-01T00:00:00,青柳,10,10,14,24,0,2,18,4
132152,0,東京都,国立市,2022-05-01T00:00:00,青柳１丁目,932,988,999,1987,103,121,1482,281
132152,0,東京都,国立市,2022-05-01T00:00:00,青柳２丁目,796,778,644,1422,51,51,1087,233
132152,0,東京都,国立市,2022-05-01T00:00:00,青柳３丁目,810,663,732,1395,59,73,997,266
132152,0,東京都,国立市,2022-05-01T00:00:00,石田,40,45,51,96,4,5,73,14
132152,0,東京都,国立市,2022-05-01T00:00:00,泉１丁目,97,89,75,164,4,6,134,20
132152,0,東京都,国立市,2022-05-01T00:00:00,泉２丁目,514,526,555,1081,17,44,721,299
132152,0,東京都,国立市,2022-05-01T00:00:00,泉３丁目,523,541,547,1088,46,60,754,228
132152,0,東京都,国立市,2022-05-01T00:00:00,泉４丁目,86,107,91,198,10,11,155,22
132152,0,東京都,国立市,2022-05-01T00:00:00,泉５丁目,93,108,98,206,12,13,144,37
132152,0,東京都,国立市,2022-05-01T00:00:00,矢川３丁目,464,470,410,880,29,54,676,121
