市区町村コード,地域コード,都道府県名,市区町村名,調査年月日入力,町丁,世帯数,男,女,合計,０～６歳,７～１２歳,１３～６９歳,７０歳以上
132152,0,東京都,国立市,2022-09-01T00:00:00,東１丁目,1812,1461,1805,3266,165,121,2461,519
132152,0,東京都,国立市,2022-09-01T00:00:00,東２丁目,1523,1377,1453,2830,154,113,2019,544
132152,0,東京都,国立市,2022-09-01T00:00:00,東３丁目,1594,1496,1555,3051,125,166,2116,644
132152,0,東京都,国立市,2022-09-01T00:00:00,東４丁目,1526,1618,1651,3269,148,195,2350,576
132152,0,東京都,国立市,2022-09-01T00:00:00,中１丁目,2275,1902,2170,4072,171,137,3037,727
132152,0,東京都,国立市,2022-09-01T00:00:00,中２丁目,1383,1263,1371,2634,95,135,1928,476
132152,0,東京都,国立市,2022-09-01T00:00:00,中３丁目,1071,1120,1225,2345,135,120,1647,443
132152,0,東京都,国立市,2022-09-01T00:00:00,西１丁目,1983,1838,1904,3742,178,180,2783,601
132152,0,東京都,国立市,2022-09-01T00:00:00,西２丁目,2787,2618,2555,5173,289,249,3856,779
132152,0,東京都,国立市,2022-09-01T00:00:00,西３丁目,686,687,753,1440,92,74,1005,269
132152,0,東京都,国立市,2022-09-01T00:00:00,富士見台１丁目,2688,2356,2578,4934,162,208,3326,1238
132152,0,東京都,国立市,2022-09-01T00:00:00,富士見台２丁目,2432,2345,2468,4813,367,248,3535,663
132152,0,東京都,国立市,2022-09-01T00:00:00,富士見台３丁目,1984,1880,1954,3834,205,167,2679,783
132152,0,東京都,国立市,2022-09-01T00:00:00,富士見台４丁目,2108,1847,2193,4040,133,131,2833,943
132152,0,東京都,国立市,2022-09-01T00:00:00,北１丁目,955,828,939,1767,59,68,1333,307
132152,0,東京都,国立市,2022-09-01T00:00:00,北２丁目,1270,1137,1156,2293,108,106,1640,439
132152,0,東京都,国立市,2022-09-01T00:00:00,北３丁目,1833,1719,2109,3828,173,273,2437,945
132152,0,東京都,国立市,2022-09-01T00:00:00,谷保００００,313,371,368,739,52,44,525,118
132152,0,東京都,国立市,2022-09-01T00:00:00,谷保１０００,176,244,231,475,59,22,340,54
132152,0,東京都,国立市,2022-09-01T00:00:00,谷保４０００,284,289,293,582,31,17,436,98
132152,0,東京都,国立市,2022-09-01T00:00:00,谷保５０００,979,978,1020,1998,91,73,1446,388
132152,0,東京都,国立市,2022-09-01T00:00:00,谷保６０００,1304,1242,1312,2554,149,121,1877,407
132152,0,東京都,国立市,2022-09-01T00:00:00,谷保７０００,730,863,832,1695,110,104,1225,256
132152,0,東京都,国立市,2022-09-01T00:00:00,谷保８０００,4,4,4,8,0,0,8,0
132152,0,東京都,国立市,2022-09-01T00:00:00,谷保４丁目,595,646,604,1250,81,65,901,203
132152,0,東京都,国立市,2022-09-01T00:00:00,谷保６丁目,260,222,241,463,10,17,316,120
132152,0,東京都,国立市,2022-09-01T00:00:00,谷保７丁目,354,401,343,744,35,51,534,124
132152,0,東京都,国立市,2022-09-01T00:00:00,青柳,10,10,14,24,0,2,18,4
132152,0,東京都,国立市,2022-09-01T00:00:00,青柳１丁目,940,995,1014,2009,102,126,1496,285
132152,0,東京都,国立市,2022-09-01T00:00:00,青柳２丁目,798,774,641,1415,50,47,1079,239
132152,0,東京都,国立市,2022-09-01T00:00:00,青柳３丁目,816,666,739,1405,62,70,1003,270
132152,0,東京都,国立市,2022-09-01T00:00:00,石田,40,45,50,95,3,6,73,13
132152,0,東京都,国立市,2022-09-01T00:00:00,泉１丁目,91,89,69,158,4,6,128,20
132152,0,東京都,国立市,2022-09-01T00:00:00,泉２丁目,519,527,561,1088,19,45,723,301
132152,0,東京都,国立市,2022-09-01T00:00:00,泉３丁目,523,540,549,1089,43,60,761,225
132152,0,東京都,国立市,2022-09-01T00:00:00,泉４丁目,86,109,92,201,11,10,158,22
132152,0,東京都,国立市,2022-09-01T00:00:00,泉５丁目,94,109,98,207,11,14,145,37
132152,0,東京都,国立市,2022-09-01T00:00:00,矢川３丁目,467,472,409,881,27,50,681,123
