国籍,地域階層,地域コード,地域,全体の増減,他県との移動／増減,他県との移動／転入,他県との移動／転出,都内間移動／増減,都内間移動／転入,都内間移動／転出,自然動態／増減,自然動態／出生,自然動態／死亡,その他の増減,（別掲）日本人全体の増減
日本人,4,13361,大島町,-152,-30,34,64,-110,54,164,-12,2,14,0,
日本人,4,13362,利島村,-15,-6,3,9,-9,8,17,0,0,0,0,
日本人,4,13363,新島村,-76,-23,8,31,-49,11,60,-5,0,5,1,
日本人,4,13364,神津島村,-40,-11,5,16,-27,2,29,-2,1,3,0,
日本人,3,13380,三宅支庁,-99,-21,16,37,-80,26,106,2,3,1,0,
日本人,4,13381,三宅村,-85,-23,13,36,-63,23,86,1,2,1,0,
日本人,4,13382,御蔵島村,-14,2,3,1,-17,3,20,1,1,0,0,
日本人,3,13400,八丈支庁,-193,-72,25,97,-105,37,142,-17,3,20,1,
日本人,4,13401,八丈町,-172,-58,23,81,-98,30,128,-17,3,20,1,
日本人,4,13402,青ヶ島村,-21,-14,2,16,-7,7,14,0,0,0,0,
日本人,3,13420,小笠原支庁,-56,-5,33,38,-51,18,69,0,2,2,0,
日本人,4,13421,小笠原村,-56,-5,33,38,-51,18,69,0,2,2,0,
外国人,0,13000,総数,5712,-273,7108,7381,-291,8528,8819,168,287,119,6108,
外国人,1,13100,区部,4871,-394,5898,6292,-391,7138,7529,141,245,104,5515,
外国人,4,13101,千代田区,-7,-22,18,40,-23,63,86,0,0,0,38,
外国人,4,13102,中央区,75,22,74,52,-44,120,164,4,5,1,93,
外国人,4,13103,港区,335,73,144,71,45,296,251,7,10,3,210,
外国人,4,13104,新宿区,-208,-540,397,937,-510,527,1037,4,11,7,838,
外国人,4,13105,文京区,164,-23,170,193,10,256,246,5,6,1,172,
外国人,4,13106,台東区,160,-6,215,221,-4,309,313,-1,4,5,171,
外国人,4,13107,墨田区,207,-2,165,167,31,248,217,4,6,2,174,
外国人,4,13108,江東区,469,90,311,221,93,439,346,20,23,3,266,
外国人,4,13109,品川区,287,117,197,80,31,207,176,1,5,4,138,
外国人,4,13110,目黒区,128,75,126,51,30,152,122,7,7,0,16,
外国人,4,13111,大田区,492,180,397,217,117,270,153,9,15,6,186,
外国人,4,13112,世田谷区,403,68,266,198,105,355,250,-3,4,7,233,
外国人,4,13113,渋谷区,180,22,94,72,42,224,182,4,5,1,112,
外国人,4,13114,中野区,192,-135,254,389,-70,355,425,7,9,2,390,
外国人,4,13115,杉並区,261,-55,200,255,0,373,373,6,7,1,310,
外国人,4,13116,豊島区,224,-155,491,646,-59,629,688,0,10,10,438,
外国人,4,13117,北区,293,-46,338,384,7,385,378,20,21,1,312,
外国人,4,13118,荒川区,-81,-88,193,281,-121,238,359,12,18,6,116,
外国人,4,13119,板橋区,358,30,457,427,80,495,415,11,17,6,237,
外国人,4,13120,練馬区,246,30,285,255,-13,286,299,-3,4,7,232,
外国人,4,13121,足立区,263,51,418,367,-28,303,331,11,24,13,229,
外国人,4,13122,葛飾区,143,-124,233,357,-18,248,266,3,12,9,282,
外国人,4,13123,江戸川区,287,44,455,411,-92,360,452,13,22,9,322,
外国人,1,13200,市部,832,118,1190,1072,100,1383,1283,27,42,15,587,
外国人,4,13201,八王子市,202,0,192,192,64,257,193,2,4,2,136,
外国人,4,13202,立川市,78,-10,57,67,44,123,79,2,3,1,42,
外国人,4,13203,武蔵野市,81,41,53,12,17,88,71,3,3,0,20,
外国人,4,13204,三鷹市,57,6,44,38,-10,74,84,2,3,1,59,
外国人,4,13205,青梅市,39,3,16,13,19,31,12,0,0,0,17,
外国人,4,13206,府中市,-46,-13,55,68,-16,48,64,1,2,1,-18,
外国人,4,13207,昭島市,12,-7,26,33,-3,30,33,1,1,0,21,
外国人,4,13208,調布市,76,24,60,36,15,68,53,2,2,0,35,
外国人,4,13209,町田市,187,64,144,80,69,106,37,4,6,2,50,
外国人,4,13210,小金井市,14,18,43,25,-8,52,60,0,1,1,4,
外国人,4,13211,小平市,-94,-74,47,121,-84,72,156,1,1,0,63,
外国人,4,13212,日野市,10,-18,36,54,12,53,41,1,1,0,15,
外国人,4,13213,東村山市,48,-1,26,27,22,45,23,1,3,2,26,
外国人,4,13214,国分寺市,16,13,35,22,9,67,58,-1,0,1,-5,
外国人,4,13215,国立市,26,27,52,25,-7,33,40,1,1,0,5,
外国人,4,13218,福生市,-32,-13,47,60,-26,29,55,4,4,0,3,
外国人,4,13219,狛江市,18,8,22,14,-7,7,14,1,1,0,16,
外国人,4,13220,東大和市,1,-5,1,6,13,22,9,-1,0,1,-6,
外国人,4,13221,清瀬市,4,3,21,18,4,10,6,0,0,0,-3,
外国人,4,13222,東久留米市,47,24,35,11,0,15,15,3,3,0,20,
外国人,4,13223,武蔵村山市,41,20,25,5,4,11,7,1,1,0,16,
外国人,4,13224,多摩市,16,21,48,27,7,36,29,-1,1,2,-11,
外国人,4,13225,稲城市,10,-3,20,23,-3,8,11,1,1,0,15,
外国人,4,13227,羽村市,-36,-12,12,24,-31,16,47,0,0,0,7,
外国人,4,13228,あきる野市,5,3,11,8,-2,10,12,-1,0,1,5,
外国人,4,13229,西東京市,52,-1,62,63,-2,72,74,0,0,0,55,
外国人,1,13550,町村部,9,3,20,17,0,7,7,0,0,0,6,
外国人,2,13300,郡部,12,4,17,13,3,7,4,0,0,0,5,
外国人,4,13303,瑞穂町,6,3,13,10,0,4,4,0,0,0,3,
外国人,4,13305,日の出町,3,-1,1,2,3,3,0,0,0,0,1,
外国人,4,13307,檜原村,0,0,0,0,0,0,0,0,0,0,0,
外国人,4,13308,奥多摩町,3,2,3,1,0,0,0,0,0,0,1,
外国人,2,13350,島部,-3,-1,3,4,-3,0,3,0,0,0,1,
外国人,3,13360,大島支庁,1,1,3,2,-1,0,1,0,0,0,1,
外国人,4,13361,大島町,-1,-1,0,1,0,0,0,0,0,0,0,
外国人,4,13362,利島村,0,-1,0,1,0,0,0,0,0,0,1,
外国人,4,13363,新島村,2,3,3,0,-1,0,1,0,0,0,0,
外国人,4,13364,神津島村,0,0,0,0,0,0,0,0,0,0,0,
外国人,3,13380,三宅支庁,-1,0,0,0,-1,0,1,0,0,0,0,
外国人,4,13381,三宅村,-1,0,0,0,-1,0,1,0,0,0,0,
外国人,4,13382,御蔵島村,0,0,0,0,0,0,0,0,0,0,0,
外国人,3,13400,八丈支庁,-1,-1,0,1,0,0,0,0,0,0,0,
外国人,4,13401,八丈町,-1,-1,0,1,0,0,0,0,0,0,0,
外国人,4,13402,青ヶ島村,0,0,0,0,0,0,0,0,0,0,0,
外国人,3,13420,小笠原支庁,-2,-1,0,1,-1,0,1,0,0,0,0,
外国人,4,13421,小笠原村,-2,-1,0,1,-1,0,1,0,0,0,0,
,,,,,,,,,,,,,,,
東京都の人口（推計）_令和5年4月,,,,,,,,,,,,,,,
3月中の人口の動き(総数・日本人・外国人）,,,,,,,,,,,,,,,
注1）総数の数値は、日本人及び外国人の合計である。,,,,,,,,,,,,,,,
注2)「その他の増減」は、職権等による記載・消除、帰化・国籍喪失等である。,,,,,,,,,,,,,,,
地域階層（0:総数　1:区部・市部・町村部　2:郡部・島部　3:支庁　4:区市町村）,,,,,,,,,,,,,,,
