"年月日［西暦］","地区","町丁目","世帯数","人口男［人］","人口女［人］","人口合計［人］"
"20180101","芝浦港南地区総合支所管内","芝浦二丁目","2151","1684","1836","3520"
"20180101","芝浦港南地区総合支所管内","芝浦三丁目","1220","982","1058","2040"
"20180101","芝浦港南地区総合支所管内","芝浦四丁目","7894","7987","8300","16287"
"20180101","芝浦港南地区総合支所管内","海岸二丁目","446","398","414","812"
"20180101","芝浦港南地区総合支所管内","海岸三丁目","2399","1955","1566","3521"
"20180101","芝浦港南地区総合支所管内","港南一丁目","134","131","130","261"
"20180101","芝浦港南地区総合支所管内","港南二丁目","1370","1266","1381","2647"
"20180101","芝浦港南地区総合支所管内","港南三丁目","3162","3195","3440","6635"
"20180101","芝浦港南地区総合支所管内","港南四丁目","4960","5096","5576","10672"
"20180101","芝浦港南地区総合支所管内","港南五丁目","331","319","227","546"
"20180101","芝浦港南地区総合支所管内","台場一丁目","2032","2212","2391","4603"
"20180101","芝浦港南地区総合支所管内","台場二丁目","448","465","476","941"
"20180101","赤坂地区総合支所管内","元赤坂一丁目","207","140","173","313"
"20180101","赤坂地区総合支所管内","元赤坂二丁目","164","176","136","312"
"20180101","赤坂地区総合支所管内","赤坂一丁目","287","280","330","610"
"20180101","赤坂地区総合支所管内","赤坂二丁目","2012","1439","1542","2981"
"20180101","赤坂地区総合支所管内","赤坂三丁目","221","153","151","304"
"20180101","赤坂地区総合支所管内","赤坂四丁目","1305","1104","1116","2220"
"20180101","赤坂地区総合支所管内","赤坂五丁目","506","383","485","868"
"20180101","赤坂地区総合支所管内","赤坂六丁目","2382","1850","2022","3872"
"20180101","赤坂地区総合支所管内","赤坂七丁目","1565","1233","1332","2565"
"20180101","赤坂地区総合支所管内","赤坂八丁目","1698","1421","1803","3224"
"20180101","赤坂地区総合支所管内","赤坂九丁目","1230","918","867","1785"
"20180101","赤坂地区総合支所管内","南青山一丁目","1391","1134","1372","2506"
"20180101","赤坂地区総合支所管内","南青山二丁目","1181","988","1109","2097"
"20180101","赤坂地区総合支所管内","南青山三丁目","717","547","698","1245"
"20180101","赤坂地区総合支所管内","南青山四丁目","1637","1499","1775","3274"
"20180101","赤坂地区総合支所管内","南青山五丁目","751","659","795","1454"
"20180101","赤坂地区総合支所管内","南青山六丁目","1034","869","987","1856"
"20180101","赤坂地区総合支所管内","南青山七丁目","1137","1063","1278","2341"
"20180101","赤坂地区総合支所管内","北青山一丁目","785","617","919","1536"
"20180101","赤坂地区総合支所管内","北青山二丁目","305","248","296","544"
"20180101","赤坂地区総合支所管内","北青山三丁目","458","291","447","738"
"20180101","高輪地区総合支所管内","三田四丁目","1989","1599","1991","3590"
"20180101","高輪地区総合支所管内","三田五丁目","3112","2459","3075","5534"
"20180101","高輪地区総合支所管内","高輪一丁目","3967","3079","3962","7041"
"20180101","高輪地区総合支所管内","高輪二丁目","3684","2953","3570","6523"
"20180101","高輪地区総合支所管内","高輪三丁目","2504","2171","2529","4700"
"20180101","高輪地区総合支所管内","高輪四丁目","2290","2032","2179","4211"
"20180101","高輪地区総合支所管内","白金一丁目","2675","1942","2547","4489"
"20180101","高輪地区総合支所管内","白金二丁目","1145","1017","1294","2311"
"20180101","高輪地区総合支所管内","白金三丁目","2349","1800","2153","3953"
"20180101","高輪地区総合支所管内","白金四丁目","779","663","856","1519"
"20180101","高輪地区総合支所管内","白金五丁目","1048","766","908","1674"
"20180101","高輪地区総合支所管内","白金六丁目","1939","1650","1991","3641"
"20180101","高輪地区総合支所管内","白金台一丁目","512","451","611","1062"
"20180101","高輪地区総合支所管内","白金台二丁目","1512","1242","1535","2777"
"20180101","高輪地区総合支所管内","白金台三丁目","1886","1699","2130","3829"
"20180101","高輪地区総合支所管内","白金台四丁目","1168","937","1159","2096"
"20180101","高輪地区総合支所管内","白金台五丁目","1056","807","1088","1895"
"20180101","麻布地区総合支所管内","麻布狸穴町","334","341","354","695"
"20180101","麻布地区総合支所管内","麻布永坂町","101","105","115","220"
"20180101","麻布地区総合支所管内","南麻布一丁目","2511","1930","2273","4203"
"20180101","麻布地区総合支所管内","南麻布二丁目","2471","1859","2116","3975"
"20180101","麻布地区総合支所管内","南麻布三丁目","1722","1441","1693","3134"
"20180101","麻布地区総合支所管内","南麻布四丁目","1727","1441","1810","3251"
"20180101","麻布地区総合支所管内","南麻布五丁目","1074","904","1170","2074"
"20180101","麻布地区総合支所管内","元麻布一丁目","593","566","667","1233"
"20180101","麻布地区総合支所管内","元麻布二丁目","1024","1022","1210","2232"
"20180101","麻布地区総合支所管内","元麻布三丁目","948","902","867","1769"
"20180101","麻布地区総合支所管内","西麻布一丁目","1139","847","810","1657"
"20180101","麻布地区総合支所管内","西麻布二丁目","1530","1236","1330","2566"
"20180101","麻布地区総合支所管内","西麻布三丁目","1790","1521","1803","3324"
"20180101","麻布地区総合支所管内","西麻布四丁目","1758","1475","1690","3165"
"20180101","麻布地区総合支所管内","六本木一丁目","1309","1176","1288","2464"
"20180101","麻布地区総合支所管内","六本木二丁目","491","305","288","593"
"20180101","麻布地区総合支所管内","六本木三丁目","1906","1436","1328","2764"
"20180101","麻布地区総合支所管内","六本木四丁目","637","602","584","1186"
"20180101","麻布地区総合支所管内","六本木五丁目","1162","983","1124","2107"
"20180101","麻布地区総合支所管内","六本木六丁目","930","853","901","1754"
"20180101","麻布地区総合支所管内","六本木七丁目","1418","1026","1095","2121"
"20180101","麻布地区総合支所管内","麻布台一丁目","353","268","267","535"
"20180101","麻布地区総合支所管内","麻布台二丁目","286","244","242","486"
"20180101","麻布地区総合支所管内","麻布台三丁目","618","479","561","1040"
"20180101","麻布地区総合支所管内","麻布十番一丁目","789","593","659","1252"
"20180101","麻布地区総合支所管内","麻布十番二丁目","1869","1276","1469","2745"
"20180101","麻布地区総合支所管内","麻布十番三丁目","1180","811","897","1708"
"20180101","麻布地区総合支所管内","麻布十番四丁目","337","179","293","472"
"20180101","麻布地区総合支所管内","東麻布一丁目","1490","1003","1166","2169"
"20180101","麻布地区総合支所管内","東麻布二丁目","1459","1088","1139","2227"
"20180101","麻布地区総合支所管内","東麻布三丁目","588","374","442","816"
"20180201","芝地区総合支所管内","芝一丁目","1234","908","987","1895"
"20180201","芝地区総合支所管内","芝二丁目","2154","1620","1837","3457"
"20180201","芝地区総合支所管内","芝三丁目","2194","1683","1859","3542"
"20180201","芝地区総合支所管内","芝四丁目","1388","1074","1210","2284"
"20180201","芝地区総合支所管内","芝五丁目","1972","1210","1658","2868"
"20180201","芝地区総合支所管内","海岸一丁目","1373","1068","980","2048"
"20180201","芝地区総合支所管内","東新橋一丁目","754","640","767","1407"
"20180201","芝地区総合支所管内","東新橋二丁目","374","301","218","519"
"20180201","芝地区総合支所管内","新橋一丁目","10","6","6","12"
"20180201","芝地区総合支所管内","新橋二丁目","91","59","63","122"
"20180201","芝地区総合支所管内","新橋三丁目","147","138","112","250"
"20180201","芝地区総合支所管内","新橋四丁目","326","226","213","439"
"20180201","芝地区総合支所管内","新橋五丁目","557","401","343","744"
"20180201","芝地区総合支所管内","新橋六丁目","756","538","417","955"
"20180201","芝地区総合支所管内","西新橋一丁目","182","156","125","281"
"20180201","芝地区総合支所管内","西新橋二丁目","293","215","203","418"
"20180201","芝地区総合支所管内","西新橋三丁目","552","350","353","703"
"20180201","芝地区総合支所管内","三田一丁目","2442","1983","2319","4302"
"20180201","芝地区総合支所管内","三田二丁目","2281","1939","2358","4297"
"20180201","芝地区総合支所管内","三田三丁目","1084","827","854","1681"
"20180201","芝地区総合支所管内","浜松町一丁目","967","801","761","1562"
"20180201","芝地区総合支所管内","浜松町二丁目","215","156","150","306"
"20180201","芝地区総合支所管内","芝大門一丁目","424","313","340","653"
"20180201","芝地区総合支所管内","芝大門二丁目","581","388","430","818"
"20180201","芝地区総合支所管内","芝公園一丁目","156","109","113","222"
"20180201","芝地区総合支所管内","芝公園二丁目","445","324","325","649"
"20180201","芝地区総合支所管内","芝公園三丁目","164","153","159","312"
"20180201","芝地区総合支所管内","芝公園四丁目","51","34","30","64"
"20180201","芝地区総合支所管内","虎ノ門一丁目","279","228","224","452"
"20180201","芝地区総合支所管内","虎ノ門二丁目","17","17","14","31"
"20180201","芝地区総合支所管内","虎ノ門三丁目","1117","885","895","1780"
"20180201","芝地区総合支所管内","虎ノ門四丁目","391","224","396","620"
"20180201","芝地区総合支所管内","虎ノ門五丁目","218","200","213","413"
"20180201","芝地区総合支所管内","愛宕一丁目","17","20","15","35"
"20180201","芝地区総合支所管内","愛宕二丁目","272","257","246","503"
"20180201","芝浦港南地区総合支所管内","芝浦一丁目","1819","1625","1571","3196"
"20180201","芝浦港南地区総合支所管内","芝浦二丁目","2157","1688","1849","3537"
"20180201","芝浦港南地区総合支所管内","芝浦三丁目","1223","987","1060","2047"
"20180201","芝浦港南地区総合支所管内","芝浦四丁目","7917","8006","8332","16338"
"20180201","芝浦港南地区総合支所管内","海岸二丁目","452","406","412","818"
"20180201","芝浦港南地区総合支所管内","海岸三丁目","2404","1969","1561","3530"
"20180201","芝浦港南地区総合支所管内","港南一丁目","125","122","117","239"
"20180201","芝浦港南地区総合支所管内","港南二丁目","1363","1255","1376","2631"
"20180201","芝浦港南地区総合支所管内","港南三丁目","3165","3201","3444","6645"
"20180201","芝浦港南地区総合支所管内","港南四丁目","5056","5167","5644","10811"
"20180201","芝浦港南地区総合支所管内","港南五丁目","333","320","228","548"
"20180201","芝浦港南地区総合支所管内","台場一丁目","2041","2225","2410","4635"
"20180201","芝浦港南地区総合支所管内","台場二丁目","447","468","475","943"
"20180201","赤坂地区総合支所管内","元赤坂一丁目","208","142","170","312"
"20180201","赤坂地区総合支所管内","元赤坂二丁目","170","182","136","318"
"20180201","赤坂地区総合支所管内","赤坂一丁目","290","285","334","619"
"20180201","赤坂地区総合支所管内","赤坂二丁目","2030","1452","1558","3010"
"20180201","赤坂地区総合支所管内","赤坂三丁目","220","151","154","305"
"20180201","赤坂地区総合支所管内","赤坂四丁目","1307","1107","1116","2223"
"20180201","赤坂地区総合支所管内","赤坂五丁目","517","389","496","885"
"20180201","赤坂地区総合支所管内","赤坂六丁目","2386","1850","2019","3869"
"20180201","赤坂地区総合支所管内","赤坂七丁目","1566","1231","1331","2562"
"20180201","赤坂地区総合支所管内","赤坂八丁目","1698","1419","1806","3225"
"20180201","赤坂地区総合支所管内","赤坂九丁目","1243","928","880","1808"
"20180201","赤坂地区総合支所管内","南青山一丁目","1397","1143","1375","2518"
"20180201","赤坂地区総合支所管内","南青山二丁目","1182","987","1114","2101"
"20180201","赤坂地区総合支所管内","南青山三丁目","710","541","691","1232"
"20180201","赤坂地区総合支所管内","南青山四丁目","1650","1516","1788","3304"
"20180201","赤坂地区総合支所管内","南青山五丁目","749","662","790","1452"
"20180201","赤坂地区総合支所管内","南青山六丁目","1030","863","985","1848"
"20180201","赤坂地区総合支所管内","南青山七丁目","1135","1069","1276","2345"
"20180201","赤坂地区総合支所管内","北青山一丁目","790","627","936","1563"
"20180201","赤坂地区総合支所管内","北青山二丁目","304","246","298","544"
"20180201","赤坂地区総合支所管内","北青山三丁目","457","291","445","736"
"20180201","高輪地区総合支所管内","三田四丁目","2000","1610","2006","3616"
"20180201","高輪地区総合支所管内","三田五丁目","3125","2471","3091","5562"
"20180201","高輪地区総合支所管内","高輪一丁目","3970","3095","3975","7070"
"20180201","高輪地区総合支所管内","高輪二丁目","3692","2961","3567","6528"
"20180201","高輪地区総合支所管内","高輪三丁目","2506","2178","2527","4705"
"20180201","高輪地区総合支所管内","高輪四丁目","2263","2001","2176","4177"
"20180201","高輪地区総合支所管内","白金一丁目","2654","1941","2530","4471"
"20180201","高輪地区総合支所管内","白金二丁目","1151","1024","1291","2315"
"20180201","高輪地区総合支所管内","白金三丁目","2355","1807","2157","3964"
"20180201","高輪地区総合支所管内","白金四丁目","778","660","853","1513"
"20180201","高輪地区総合支所管内","白金五丁目","1049","769","908","1677"
"20180201","高輪地区総合支所管内","白金六丁目","1943","1653","1997","3650"
"20180201","高輪地区総合支所管内","白金台一丁目","512","452","611","1063"
"20180201","高輪地区総合支所管内","白金台二丁目","1514","1244","1534","2778"
"20180201","高輪地区総合支所管内","白金台三丁目","1891","1692","2142","3834"
"20180201","高輪地区総合支所管内","白金台四丁目","1166","942","1151","2093"
"20180201","高輪地区総合支所管内","白金台五丁目","1045","800","1081","1881"
"20180201","麻布地区総合支所管内","麻布狸穴町","335","341","355","696"
"20180201","麻布地区総合支所管内","麻布永坂町","102","105","118","223"
"20180201","麻布地区総合支所管内","南麻布一丁目","2521","1940","2280","4220"
"20180201","麻布地区総合支所管内","南麻布二丁目","2464","1850","2115","3965"
"20180201","麻布地区総合支所管内","南麻布三丁目","1716","1441","1693","3134"
"20180201","麻布地区総合支所管内","南麻布四丁目","1731","1438","1819","3257"
"20180201","麻布地区総合支所管内","南麻布五丁目","1081","917","1182","2099"
"20180201","麻布地区総合支所管内","元麻布一丁目","591","561","667","1228"
"20180201","麻布地区総合支所管内","元麻布二丁目","1022","1022","1203","2225"
"20180201","麻布地区総合支所管内","元麻布三丁目","955","912","873","1785"
"20180201","麻布地区総合支所管内","西麻布一丁目","1144","855","811","1666"
"20180201","麻布地区総合支所管内","西麻布二丁目","1520","1223","1326","2549"
"20180201","麻布地区総合支所管内","西麻布三丁目","1796","1525","1809","3334"
"20180201","麻布地区総合支所管内","西麻布四丁目","1762","1485","1687","3172"
"20180201","麻布地区総合支所管内","六本木一丁目","1323","1186","1304","2490"
"20180201","麻布地区総合支所管内","六本木二丁目","489","305","285","590"
"20180201","麻布地区総合支所管内","六本木三丁目","1921","1450","1345","2795"
"20180201","麻布地区総合支所管内","六本木四丁目","636","602","588","1190"
"20180201","麻布地区総合支所管内","六本木五丁目","1167","983","1127","2110"
"20180201","麻布地区総合支所管内","六本木六丁目","940","870","911","1781"
"20180201","麻布地区総合支所管内","六本木七丁目","1420","1026","1092","2118"
"20180201","麻布地区総合支所管内","麻布台一丁目","343","263","258","521"
"20180201","麻布地区総合支所管内","麻布台二丁目","291","246","247","493"
"20180201","麻布地区総合支所管内","麻布台三丁目","616","480","559","1039"
"20180201","麻布地区総合支所管内","麻布十番一丁目","792","587","663","1250"
"20180201","麻布地区総合支所管内","麻布十番二丁目","1884","1282","1474","2756"
"20180201","麻布地区総合支所管内","麻布十番三丁目","1185","818","902","1720"
"20180201","麻布地区総合支所管内","麻布十番四丁目","338","177","296","473"
"20180201","麻布地区総合支所管内","東麻布一丁目","1508","1013","1182","2195"
"20180201","麻布地区総合支所管内","東麻布二丁目","1475","1099","1148","2247"
"20180201","麻布地区総合支所管内","東麻布三丁目","587","373","442","815"
"20180301","芝地区総合支所管内","芝一丁目","1244","911","994","1905"
"20180301","芝地区総合支所管内","芝二丁目","2160","1619","1834","3453"
"20180301","芝地区総合支所管内","芝三丁目","2188","1684","1854","3538"
"20180301","芝地区総合支所管内","芝四丁目","1397","1077","1220","2297"
"20180301","芝地区総合支所管内","芝五丁目","1961","1197","1655","2852"
"20180301","芝地区総合支所管内","海岸一丁目","1365","1063","977","2040"
"20180301","芝地区総合支所管内","東新橋一丁目","749","637","764","1401"
"20180301","芝地区総合支所管内","東新橋二丁目","373","302","216","518"
"20180301","芝地区総合支所管内","新橋一丁目","10","6","6","12"
"20180301","芝地区総合支所管内","新橋二丁目","89","59","61","120"
"20180301","芝地区総合支所管内","新橋三丁目","145","137","111","248"
"20180301","芝地区総合支所管内","新橋四丁目","319","225","207","432"
"20180301","芝地区総合支所管内","新橋五丁目","552","394","346","740"
"20180301","芝地区総合支所管内","新橋六丁目","750","532","414","946"
"20180301","芝地区総合支所管内","西新橋一丁目","185","158","128","286"
"20180301","芝地区総合支所管内","西新橋二丁目","293","218","208","426"
"20180301","芝地区総合支所管内","西新橋三丁目","538","343","345","688"
"20180301","芝地区総合支所管内","三田一丁目","2441","1986","2312","4298"
"20180301","芝地区総合支所管内","三田二丁目","2295","1949","2363","4312"
"20180301","芝地区総合支所管内","三田三丁目","1081","823","856","1679"
"20180301","芝地区総合支所管内","浜松町一丁目","957","797","750","1547"
"20180301","芝地区総合支所管内","浜松町二丁目","213","154","147","301"
"20180301","芝地区総合支所管内","芝大門一丁目","421","313","337","650"
"20180301","芝地区総合支所管内","芝大門二丁目","580","386","431","817"
"20180301","芝地区総合支所管内","芝公園一丁目","154","107","113","220"
"20180301","芝地区総合支所管内","芝公園二丁目","445","322","325","647"
"20180301","芝地区総合支所管内","芝公園三丁目","163","153","159","312"
"20180301","芝地区総合支所管内","芝公園四丁目","51","34","30","64"
"20180301","芝地区総合支所管内","虎ノ門一丁目","277","227","222","449"
"20180301","芝地区総合支所管内","虎ノ門二丁目","17","17","14","31"
"20180301","芝地区総合支所管内","虎ノ門三丁目","1124","892","896","1788"
"20180301","芝地区総合支所管内","虎ノ門四丁目","387","223","392","615"
"20180301","芝地区総合支所管内","虎ノ門五丁目","219","203","214","417"
"20180301","芝地区総合支所管内","愛宕一丁目","17","20","14","34"
"20180301","芝地区総合支所管内","愛宕二丁目","273","253","242","495"
"20180301","芝浦港南地区総合支所管内","芝浦一丁目","1819","1615","1571","3186"
"20180301","芝浦港南地区総合支所管内","芝浦二丁目","2151","1695","1839","3534"
"20180301","芝浦港南地区総合支所管内","芝浦三丁目","1219","982","1059","2041"
"20180301","芝浦港南地区総合支所管内","芝浦四丁目","7923","8016","8345","16361"
"20180301","芝浦港南地区総合支所管内","海岸二丁目","446","404","407","811"
"20180301","芝浦港南地区総合支所管内","海岸三丁目","2418","1983","1582","3565"
"20180301","芝浦港南地区総合支所管内","港南一丁目","115","110","104","214"
"20180301","芝浦港南地区総合支所管内","港南二丁目","1356","1255","1377","2632"
"20180301","芝浦港南地区総合支所管内","港南三丁目","3168","3204","3453","6657"
"20180301","芝浦港南地区総合支所管内","港南四丁目","5049","5166","5655","10821"
"20180301","芝浦港南地区総合支所管内","港南五丁目","338","326","229","555"
"20180301","芝浦港南地区総合支所管内","台場一丁目","2047","2237","2422","4659"
"20180301","芝浦港南地区総合支所管内","台場二丁目","448","466","477","943"
"20180301","赤坂地区総合支所管内","元赤坂一丁目","208","144","170","314"
"20180301","赤坂地区総合支所管内","元赤坂二丁目","170","182","136","318"
"20180301","赤坂地区総合支所管内","赤坂一丁目","292","288","341","629"
"20180301","赤坂地区総合支所管内","赤坂二丁目","2043","1459","1565","3024"
"20180301","赤坂地区総合支所管内","赤坂三丁目","219","150","154","304"
"20180301","赤坂地区総合支所管内","赤坂四丁目","1310","1113","1116","2229"
"20180301","赤坂地区総合支所管内","赤坂五丁目","518","391","495","886"
"20180301","赤坂地区総合支所管内","赤坂六丁目","2391","1847","2025","3872"
"20180301","赤坂地区総合支所管内","赤坂七丁目","1575","1233","1345","2578"
"20180301","赤坂地区総合支所管内","赤坂八丁目","1712","1431","1814","3245"
"20180301","赤坂地区総合支所管内","赤坂九丁目","1250","932","872","1804"
"20180301","赤坂地区総合支所管内","南青山一丁目","1394","1139","1365","2504"
"20180301","赤坂地区総合支所管内","南青山二丁目","1184","981","1116","2097"
"20180301","赤坂地区総合支所管内","南青山三丁目","702","540","685","1225"
"20180301","赤坂地区総合支所管内","南青山四丁目","1648","1517","1785","3302"
"20180301","赤坂地区総合支所管内","南青山五丁目","746","659","785","1444"
"20180301","赤坂地区総合支所管内","南青山六丁目","1041","865","989","1854"
"20180301","赤坂地区総合支所管内","南青山七丁目","1146","1073","1292","2365"
"20180301","赤坂地区総合支所管内","北青山一丁目","792","632","940","1572"
"20180301","赤坂地区総合支所管内","北青山二丁目","304","244","298","542"
"20180301","赤坂地区総合支所管内","北青山三丁目","454","291","442","733"
"20180301","高輪地区総合支所管内","三田四丁目","1990","1605","1988","3593"
"20180301","高輪地区総合支所管内","三田五丁目","3128","2478","3089","5567"
"20180301","高輪地区総合支所管内","高輪一丁目","3969","3105","3973","7078"
"20180301","高輪地区総合支所管内","高輪二丁目","3690","2961","3579","6540"
"20180301","高輪地区総合支所管内","高輪三丁目","2502","2179","2520","4699"
"20180301","高輪地区総合支所管内","高輪四丁目","2253","1989","2160","4149"
"20180301","高輪地区総合支所管内","白金一丁目","2641","1937","2511","4448"
"20180301","高輪地区総合支所管内","白金二丁目","1151","1024","1294","2318"
"20180301","高輪地区総合支所管内","白金三丁目","2356","1806","2155","3961"
"20180301","高輪地区総合支所管内","白金四丁目","779","662","852","1514"
"20180301","高輪地区総合支所管内","白金五丁目","1058","777","914","1691"
"20180301","高輪地区総合支所管内","白金六丁目","1942","1651","1997","3648"
"20180301","高輪地区総合支所管内","白金台一丁目","511","453","608","1061"
"20180301","高輪地区総合支所管内","白金台二丁目","1507","1238","1529","2767"
"20180301","高輪地区総合支所管内","白金台三丁目","1893","1700","2144","3844"
"20180301","高輪地区総合支所管内","白金台四丁目","1162","935","1153","2088"
"20180301","高輪地区総合支所管内","白金台五丁目","1048","800","1079","1879"
"20180301","麻布地区総合支所管内","麻布狸穴町","337","342","357","699"
"20180301","麻布地区総合支所管内","麻布永坂町","103","106","118","224"
"20180301","麻布地区総合支所管内","南麻布一丁目","2540","1951","2290","4241"
"20180301","麻布地区総合支所管内","南麻布二丁目","2464","1848","2115","3963"
"20180301","麻布地区総合支所管内","南麻布三丁目","1711","1435","1689","3124"
"20180301","麻布地区総合支所管内","南麻布四丁目","1743","1442","1829","3271"
"20180301","麻布地区総合支所管内","南麻布五丁目","1085","922","1183","2105"
"20180301","麻布地区総合支所管内","元麻布一丁目","587","557","663","1220"
"20180301","麻布地区総合支所管内","元麻布二丁目","1019","1024","1202","2226"
"20180301","麻布地区総合支所管内","元麻布三丁目","953","914","877","1791"
"20180301","麻布地区総合支所管内","西麻布一丁目","1161","867","814","1681"
"20180301","麻布地区総合支所管内","西麻布二丁目","1523","1216","1330","2546"
"20180301","麻布地区総合支所管内","西麻布三丁目","1800","1528","1812","3340"
"20180301","麻布地区総合支所管内","西麻布四丁目","1767","1488","1692","3180"
"20180301","麻布地区総合支所管内","六本木一丁目","1326","1196","1311","2507"
"20180301","麻布地区総合支所管内","六本木二丁目","502","313","292","605"
"20180301","麻布地区総合支所管内","六本木三丁目","1951","1471","1367","2838"
"20180301","麻布地区総合支所管内","六本木四丁目","630","600","592","1192"
"20180301","麻布地区総合支所管内","六本木五丁目","1168","987","1132","2119"
"20180301","麻布地区総合支所管内","六本木六丁目","937","867","902","1769"
"20180301","麻布地区総合支所管内","六本木七丁目","1417","1028","1088","2116"
"20180301","麻布地区総合支所管内","麻布台一丁目","331","252","250","502"
"20180301","麻布地区総合支所管内","麻布台二丁目","294","248","249","497"
"20180301","麻布地区総合支所管内","麻布台三丁目","624","483","564","1047"
"20180301","麻布地区総合支所管内","麻布十番一丁目","787","580","662","1242"
"20180301","麻布地区総合支所管内","麻布十番二丁目","1889","1281","1479","2760"
"20180301","麻布地区総合支所管内","麻布十番三丁目","1174","815","887","1702"
"20180301","麻布地区総合支所管内","麻布十番四丁目","337","175","294","469"
"20180301","麻布地区総合支所管内","東麻布一丁目","1545","1057","1219","2276"
"20180301","麻布地区総合支所管内","東麻布二丁目","1474","1097","1151","2248"
"20180301","麻布地区総合支所管内","東麻布三丁目","590","372","446","818"
"20180401","芝地区総合支所管内","芝一丁目","1250","918","988","1906"
"20180401","芝地区総合支所管内","芝二丁目","2202","1643","1858","3501"
"20180401","芝地区総合支所管内","芝三丁目","2211","1700","1879","3579"
"20180401","芝地区総合支所管内","芝四丁目","1408","1081","1221","2302"
"20180401","芝地区総合支所管内","芝五丁目","1958","1186","1650","2836"
"20180401","芝地区総合支所管内","海岸一丁目","1366","1065","982","2047"
"20180401","芝地区総合支所管内","東新橋一丁目","747","640","763","1403"
"20180401","芝地区総合支所管内","東新橋二丁目","380","307","217","524"
"20180401","芝地区総合支所管内","新橋一丁目","10","6","6","12"
"20180401","芝地区総合支所管内","新橋二丁目","87","59","59","118"
"20180401","芝地区総合支所管内","新橋三丁目","143","136","110","246"
"20180401","芝地区総合支所管内","新橋四丁目","325","228","210","438"
"20180401","芝地区総合支所管内","新橋五丁目","567","404","351","755"
"20180401","芝地区総合支所管内","新橋六丁目","770","546","417","963"
"20180401","芝地区総合支所管内","西新橋一丁目","188","160","128","288"
"20180401","芝地区総合支所管内","西新橋二丁目","293","216","207","423"
"20180401","芝地区総合支所管内","西新橋三丁目","552","346","356","702"
"20180401","芝地区総合支所管内","三田一丁目","2452","1980","2310","4290"
"20180401","芝地区総合支所管内","三田二丁目","2305","1950","2370","4320"
"20180401","芝地区総合支所管内","三田三丁目","1070","818","850","1668"
"20180401","芝地区総合支所管内","浜松町一丁目","960","795","757","1552"
"20180401","芝地区総合支所管内","浜松町二丁目","212","155","147","302"
"20180401","芝地区総合支所管内","芝大門一丁目","424","316","334","650"
"20180401","芝地区総合支所管内","芝大門二丁目","580","385","427","812"
"20180401","芝地区総合支所管内","芝公園一丁目","154","106","114","220"
"20180401","芝地区総合支所管内","芝公園二丁目","447","325","325","650"
"20180401","芝地区総合支所管内","芝公園三丁目","165","155","156","311"
"20180401","芝地区総合支所管内","芝公園四丁目","49","33","28","61"
"20180401","芝地区総合支所管内","虎ノ門一丁目","280","230","221","451"
