大分類,小分類,名称,所在地,電話番号,情報,X座標,Y座標
図書館,図書館,すこやかとしょしつ,東上野4丁目22番8号（台東保健所3階）,03-3847-3087,,139.7815344,35.71460431
図書館,図書館,くらまえオレンジ図書館,蔵前4丁目14番6号(環境ふれあい館ひまわり6階),03-3865-3201,,139.7896546,35.70381549
図書館,図書館,石浜図書館,橋場1丁目35番16号,03-3876-0854,,139.8077331,35.72536488
図書館,図書館,根岸図書館,根岸5丁目18番13号,03-3876-2101,,139.7905328,35.72916307
図書館,図書館,中央図書館浅草橋分室,浅草橋2丁目8番7号,03-3863-0082,,139.7834753,35.69945588
図書館,図書館,中央図書館,西浅草3丁目25番16号,03-5246-5911,,139.7899035,35.71723421
図書館,図書館,台東区立中央図書館　谷中分室,谷中5丁目6番5号　台東区谷中防災コミュニティセンター 3F,03-3824-4041,,139.7667584,35.72562517
図書館,図書館,池波正太郎記念文庫,西浅草3丁目25番16号,03-5246-5915,,139.7898403,35.7172182
