大分類,小分類,名称,所在地,電話番号,情報,X座標,Y座標
避難場所,避難場所,上野公園,,,,139.7751047,35.71706394
避難場所,避難場所,隅田公園,,,,139.8029225,35.71514482
避難場所,避難場所,谷中霊園,,,,139.7710148,35.72470318
