大分類,小分類,名称,所在地,電話番号,情報,X座標,Y座標
「ぐるーりめぐりん」停留所,「ぐるーりめぐりん」停留所,ぐ27東京法務局台東出張所前,,,,139.7770432,35.70173368
「ぐるーりめぐりん」停留所,「ぐるーりめぐりん」停留所,ぐ26三井記念病院前,,,,139.7784654,35.70033803
「ぐるーりめぐりん」停留所,「ぐるーりめぐりん」停留所,ぐ1上野駅入谷口,,,,139.7785447,35.71452498
「ぐるーりめぐりん」停留所,「ぐるーりめぐりん」停留所,ぐ30永寿総合病院東,,,,139.7802766,35.70968713
「ぐるーりめぐりん」停留所,「ぐるーりめぐりん」停留所,ぐ2上野郵便局,,,,139.7804852,35.71895745
「ぐるーりめぐりん」停留所,「ぐるーりめぐりん」停留所,ぐ31台東区役所,,,,139.7807526,35.71254161
「ぐるーりめぐりん」停留所,「ぐるーりめぐりん」停留所,ぐ28台東二丁目,,,,139.7810414,35.70284067
「ぐるーりめぐりん」停留所,「ぐるーりめぐりん」停留所,ぐ3根岸三丁目,,,,139.7818952,35.72133293
「ぐるーりめぐりん」停留所,「ぐるーりめぐりん」停留所,ぐ29新御徒町駅,,,,139.7819241,35.70737503
「ぐるーりめぐりん」停留所,「ぐるーりめぐりん」停留所,ぐ25浅草橋地区センター,,,,139.7831918,35.69952603
「ぐるーりめぐりん」停留所,「ぐるーりめぐりん」停留所,ぐ24鳥越神社前,,,,139.7850642,35.70175062
「ぐるーりめぐりん」停留所,「ぐるーりめぐりん」停留所,ぐ4下谷三丁目,,,,139.7853641,35.72456914
「ぐるーりめぐりん」停留所,「ぐるーりめぐりん」停留所,ぐ22三筋児童遊園,,,,139.78805,35.70458749
「ぐるーりめぐりん」停留所,「ぐるーりめぐりん」停留所,ぐ23環境ふれあい館ひまわり入口,,,,139.7880546,35.70251459
「ぐるーりめぐりん」停留所,「ぐるーりめぐりん」停留所,ぐ21大江戸線蔵前駅,,,,139.789913,35.70616238
「ぐるーりめぐりん」停留所,「ぐるーりめぐりん」停留所,ぐ5一葉記念館,,,,139.7907974,35.72627989
「ぐるーりめぐりん」停留所,「ぐるーりめぐりん」停留所,ぐ20寿三丁目,,,,139.7909601,35.70702263
「ぐるーりめぐりん」停留所,「ぐるーりめぐりん」停留所,ぐ19田原町駅,,,,139.7917843,35.7105811
「ぐるーりめぐりん」停留所,「ぐるーりめぐりん」停留所,ぐ6三ノ輪駅,,,,139.7925641,35.72960951
「ぐるーりめぐりん」停留所,「ぐるーりめぐりん」停留所,ぐ7三ノ輪二丁目,,,,139.7943662,35.72804372
「ぐるーりめぐりん」停留所,「ぐるーりめぐりん」停留所,ぐ18雷門通り,,,,139.7944712,35.71109142
「ぐるーりめぐりん」停留所,「ぐるーりめぐりん」停留所,ぐ8吉原大門,,,,139.7969264,35.72505241
「ぐるーりめぐりん」停留所,「ぐるーりめぐりん」停留所,ぐ17浅草駅,,,,139.798427,35.71152656
「ぐるーりめぐりん」停留所,「ぐるーりめぐりん」停留所,ぐ16-2花川戸,,,,139.8001014,35.71323858
「ぐるーりめぐりん」停留所,「ぐるーりめぐりん」停留所,ぐ9清川一丁目,,,,139.8022656,35.72627027
「ぐるーりめぐりん」停留所,「ぐるーりめぐりん」停留所,ぐ16リバーサイドスポーツセンター前,,,,139.8042816,35.71803584
「ぐるーりめぐりん」停留所,「ぐるーりめぐりん」停留所,ぐ10清川清掃車庫,,,,139.8051251,35.72770809
「ぐるーりめぐりん」停留所,「ぐるーりめぐりん」停留所,ぐ15桜橋中学校前,,,,139.80601,35.72008795
「ぐるーりめぐりん」停留所,「ぐるーりめぐりん」停留所,ぐ11橋場二丁目,,,,139.8062425,35.72845788
「ぐるーりめぐりん」停留所,「ぐるーりめぐりん」停留所,ぐ14東京都人権プラザ前,,,,139.8073118,35.72276781
「ぐるーりめぐりん」停留所,「ぐるーりめぐりん」停留所,ぐ13橋場一丁目,,,,139.80787,35.7253585
「ぐるーりめぐりん」停留所,「ぐるーりめぐりん」停留所,ぐ12橋場二丁目アパート前,,,,139.8085341,35.72769584
