大分類,小分類,名称,所在地,電話番号,情報,X座標,Y座標
「南めぐりん」停留所,「南めぐりん」停留所,南3御徒町,,,,139.778305,35.7075049
「南めぐりん」停留所,「南めぐりん」停留所,南1上野駅,,,,139.7784947,35.71200446
「南めぐりん」停留所,「南めぐりん」停留所,南2永寿総合病院,,,,139.7785748,35.71001466
「南めぐりん」停留所,「南めぐりん」停留所,南6台東地区センター,,,,139.7793453,35.70147555
「南めぐりん」停留所,「南めぐりん」停留所,南34台東区役所,,,,139.7796546,35.71247445
「南めぐりん」停留所,「南めぐりん」停留所,南5台東三丁目,,,,139.7797451,35.70467522
「南めぐりん」停留所,「南めぐりん」停留所,南7三井記念病院前,,,,139.7798753,35.70030569
「南めぐりん」停留所,「南めぐりん」停留所,南4新御徒町駅,,,,139.7800049,35.706965
「南めぐりん」停留所,「南めぐりん」停留所,南21上野学園,,,,139.7821232,35.71514262
「南めぐりん」停留所,「南めぐりん」停留所,南8柳北スポーツプラザ,,,,139.7821654,35.69907589
「南めぐりん」停留所,「南めぐりん」停留所,南32上野学園,,,,139.7822981,35.71515768
「南めぐりん」停留所,「南めぐりん」停留所,南31北上野,,,,139.784294,35.71763411
「南めぐりん」停留所,「南めぐりん」停留所,南9浅草橋駅北,,,,139.7844353,35.69888597
「南めぐりん」停留所,「南めぐりん」停留所,南30入谷南公園,,,,139.7857439,35.71834406
「南めぐりん」停留所,「南めぐりん」停留所,南12鳥越神社前,,,,139.785895,35.70179567
「南めぐりん」停留所,「南めぐりん」停留所,南29入谷地区センター,,,,139.7860837,35.71983394
「南めぐりん」停留所,「南めぐりん」停留所,南13環境ふれあい館ひまわり入口,,,,139.7878448,35.70309555
「南めぐりん」停留所,「南めぐりん」停留所,南14三筋老人福祉館東,,,,139.7879246,35.70577527
「南めぐりん」停留所,「南めぐりん」停留所,南15南部区民事務所,,,,139.7884745,35.70642522
「南めぐりん」停留所,「南めぐりん」停留所,南23松が谷,,,,139.7882023,35.71467931
「南めぐりん」停留所,「南めぐりん」停留所,南24生涯学習センター南,,,,139.7889937,35.71637428
「南めぐりん」停留所,「南めぐりん」停留所,南19西浅草,,,,139.7890439,35.71220465
「南めぐりん」停留所,「南めぐりん」停留所,南25生涯学習センター北（金竜小学校前）,,,,139.7893735,35.71896405
「南めぐりん」停留所,「南めぐりん」停留所,南16大江戸線蔵前駅,,,,139.7906743,35.70650524
「南めぐりん」停留所,「南めぐりん」停留所,南17田原町駅,,,,139.791184,35.70939496
「南めぐりん」停留所,「南めぐりん」停留所,南18浅草菊水通り,,,,139.7915238,35.71169473
「南めぐりん」停留所,「南めぐりん」停留所,南28台東病院,,,,139.7930257,35.72246107
「南めぐりん」停留所,「南めぐりん」停留所,南10柳橋中央通り,,,,139.7877649,35.69825276
「南めぐりん」停留所,「南めぐりん」停留所,南11柳橋分院入口,,,,139.7900296,35.69939525
「南めぐりん」停留所,「南めぐりん」停留所,南20台東区役所,,,,139.7806881,35.71251672
「南めぐりん」停留所,「南めぐりん」停留所,南22北上野二丁目,,,,139.7850336,35.71530909
「南めぐりん」停留所,「南めぐりん」停留所,南26千束二丁目,,,,139.7907544,35.72139547
「南めぐりん」停留所,「南めぐりん」停留所,南27千束三丁目,,,,139.792744,35.72129087
「南めぐりん」停留所,「南めぐりん」停留所,南33台東保健所,,,,139.78147,35.71379027
