大分類,小分類,名称,所在地,電話番号,情報,X座標,Y座標
清掃・環境,清掃・環境,環境ふれあい館ひまわり,蔵前4丁目14番6号,03-3866-8050,,139.7896746,35.70391548
清掃・環境,清掃・環境,リサイクルショップ,蔵前4丁目14番6号,03-3866-8361,,139.7896546,35.70381549
清掃・環境,清掃・環境,台東清掃事務所,今戸1丁目6番26号,03-3876-5771,,139.8036326,35.71763485
清掃・環境,清掃・環境,清川清掃車庫,清川2丁目24番26号,03-3876-5805,,139.8046229,35.72812412
