施設名,所在地
緑小学校,緑2-12-12
外手小学校,本所2-1-16
二葉小学校,石原2-1-5
錦糸小学校,錦糸1-9-12
中和小学校,菊川1-18-10
言問小学校,向島5-40-14
小梅小学校,向島2-4-10
柳島小学校,横川5-2-30
業平小学校,業平2-4-8
両国小学校,両国4-26-6
横川小学校,東駒形4-18-4
菊川小学校,立川4-12-15
第三吾嬬小学校,八広2-36-3
第四吾小学校,京島3-64-9
第一寺島小学校,東向島1-16-2
第二寺島小学校,東向島4-30-2
第三寺島小学校,東向島6-8-1
曳舟小学校,京島1-28-2
中川小学校,立花5-49-4
東吾嬬小学校,立花4-22-11
押上小学校,押上3-46-17
八広小学校,八広5-12-15
隅田小学校,墨田4-6-5
立花吾嬬の森小学校,立花1-18-6
梅若小学校,墨田2-25-1
旧隅田小学校,墨田5-49-5
墨田中学校,向島4-25-22
本所中学校,東駒形3-1-10
両国中学校,横綱1-8-1
竪川中学校,亀沢4-11-15
錦糸中学校,石原4-33-14
吾嬬第二中学校,八広4-4-4
寺島中学校,八広1-17-15
文花中学校,文花1-22-7
桜堤中学校,堤通2-19-1
吾嬬立花中学校,立花4-30-18
旧向島中学校,東向島4-18-9
緑幼稚園,緑2-11-5
柳島幼稚園,横川5-2-30
菊川幼稚園,立川4-12-15
第三寺島幼稚園,東向島6-8-1
曳舟幼稚園,京島1-28-2
八広幼稚園,八広5-12-15
立花幼稚園,立花1-25-9
墨田児童会館,墨田2-30-15
八広児童館,八広2-38-14
江東橋児童館,江東橋1-15-4
東向島児童館,東向島6-6-12
立花児童館,所在地
立川児童館,立花1-27-9
文花児童館,立川1-5-2
中川児童館,文花1-32-11
外手児童館,立花5-18-9
八広はなみずき児童館,本所2-6-9
さくら橋コミュニティセンター,八広4-27-8
江東橋保育園分園,向島2-3-8
横川橋保育園,亀沢3-12-5
中川保育園,大平1-27-13
花園保育園,東墨田2-1-15
福神橋保育園,東向島3-16-2
文花保育園,文花1-30-21-101
たちばな認定子ども園,文花1-24-5
すみだ保育園,立花3-21-16
八広認定子ども園,墨田4-22-4-101
東駒形保育園,八広3-7-5
おむらい保育園,東駒形1-6-8
大平保育園,文花1-32-1-103
鐘ケ淵北保育園,大平1-13-10
梅若保育園,堤通2-8-15-109
立川保育園,墨田2-38-13
中川南保育園,立川1-5-2
長浦保育園,立花6-8-2-106
寺島保育園,八広5-10-1-105
水神保育園,東向島1-23-10
しらひげ保育園,堤通2-6-9-103
押上保育園,堤通2-5-5-101
あおやぎ保育園,押上2-10-17
ひきふね保育園,東向島4-37-17
横川さくら保育園,八広1-1-18
横川さくら保育園分園,横川5-9-1
きんし保育園,立花1-23-5-206
いきいきプラザ,江東橋4-30-2
墨田区子育て支援総合センター,文花1-32-2
東駒形コミュニティ会館,京島1-35-9-103
梅若橋コミュニティ会館,東駒形4-14-1
横川コミュニティ会館,堤通2-9-1
すみだふれあいセンター,横川5-9-1
すみだ障害者就労支援総合センター,緑4-35-6
向島ことぶき作業所,緑4-25-4
亀沢のぞみの家,東向島1-17-11
ステップ学級,亀沢4-18-11
文花子育てひろば,吾妻橋2-18-12
みどりコミュニティセンター,文花1-20-3
すみだ福祉保健センター,緑3-7-3
スマイルホームすみだ,向島3-36-7
立花ゆうゆう館,文花1-24-3
はなみずきホーム,立花6-8-1-102
たちばなホーム,八広3-22-14
なりひらホーム,立花3-10-1
はなみずき高齢者在宅サービスセンター,業平5-6-2
施設名称,八広3-22-14
たちばな高齢者在宅サービスセンター,立花3-2-9
なりひら高齢者在宅サービスセンター,業平5-6-2
シルバープラザ梅若,墨田1-4-4
梅若ゆうゆう館,墨田1-4-4
うめわか高齢者在宅サービスセンター,墨田1-4-4
墨田区役所,吾妻橋1-23-20
ステップハウスおおぞら,文花1-32-7
墨田区総合体育館,錦糸4-15-1
東京清風園,立花1-25-12
八広地域プラザ,八広4-35-17
本所地域プラザ,本所1-13-4
亀沢保育園,亀沢1-27-5
木下川吾亦紅,東墨田2-15-2
東向島児童館分館,京島1-44-21
