区分,町村名,国庫／基本額（円）,国庫／補助額（円）,東京都／基本額（円）,東京都／補助額（円）
道路,大島町,0,0,265438482,89208000
道路,利島村,0,0,0,0
道路,新島村,0,0,94228000,40631000
道路,神津島村,0,0,133582000,53091000
道路,計,0,0,493248842,182930000
河川海岸,大島町,0,0,30000000,15000000
河川海岸,利島村,0,0,0,0
河川海岸,神津島村,0,0,0,0
河川海岸,計,0,0,30000000,15000000
交通安全,大島町,0,0,0,0
交通安全,利島村,0,0,0,0
交通安全,新島村,0,0,0,0
交通安全,神津島村,0,0,0,0
交通安全,計,0,0,0,0
合計,,0,0,523248482,197930000
