工程,材料,材料,塗り回数,使用量(kg/m2),VOC(g/m2)
プライマー塗り,合成樹脂系プライマー,エマルション系,2,0.3,1.5
接着剤塗り,ポリマーセメントペースト,－,1,5,12.5
エチレン酢酸ビニル樹脂系シート張付け,エチレン酢酸ビニル樹脂シート,JIS A 6008,－,－,－
保護･仕上げ,ポリマーセメントモルタル,エマルション系,1,7,7
VOC量合計(g/m2),,,,,21
VOC削減率(%),,,,,0
