階層コード,地域コード,地域,人口総数／平成25年8月１日,人口総数／平成25年7月１日,人口総数／平成24年8月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,13190273,13184153,13120228,6120,0.05,70045,0.53
1,13100,区部,9004344,8998707,8940939,5637,0.06,63405,0.71
1,13200,市部,4099383,4098898,4092104,485,0.01,7279,0.18
1,13300,郡部,59061,59079,59250,-18,-0.03,-189,-0.32
1,13350,島部,27485,27469,27935,16,0.06,-450,-1.61
,,,,,,,,,
住民基本台帳による世帯と人口_平成25年8月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
