地域階層,地域コード,地域,人口総数（日本人＋外国人）,前月人口総数との増減,人口／日本人／総数,人口／日本人／男,人口／日本人／女,人口／外国人／総数,人口／外国人／男,人口／外国人／女,世帯数／総世帯数,世帯数／日本人のみの世帯数,世帯数／外国人のみの世帯数,世帯数／日本人と外国人の複数国籍世帯数
0,13000,総数,13177063,34489,12786016,6327958,6458058,391047,182493,208554,6685001,6397606,205827,81568
1,13100,区部,8991665,24774,8664376,4278076,4386300,327289,154381,172908,4750453,4510945,176066,63442
1,13200,市部,4098896,9368,4035945,2006586,2029359,62951,27817,35134,1894055,1846822,29486,17747
2,13300,郡部,59049,-36,58460,29394,29066,589,241,348,25240,24794,196,250
2,13350,島部,27453,383,27235,13902,13333,218,54,164,15253,15045,79,129
1,13100,区部,8991665,24774,8664376,4278076,4386300,327289,154381,172908,4750453,4510945,176066,63442
4,13101,千代田区,53388,640,50856,25133,25723,2532,1409,1123,30100,28164,1596,340
4,13102,中央区,130168,528,125323,59523,65800,4845,2494,2351,75331,71575,2842,914
4,13103,港区,233478,692,214741,100462,114279,18737,9932,8805,133823,120620,10425,2778
4,13104,新宿区,323037,2041,289332,144619,144713,33705,16540,17165,200259,173919,23049,3291
4,13105,文京区,202870,747,195958,93276,102682,6912,3358,3554,110530,105111,4294,1125
4,13106,台東区,186611,707,173949,89458,84491,12662,6067,6595,107069,97752,7481,1836
4,13107,墨田区,253343,340,244081,122897,121184,9262,3739,5523,134989,128124,4441,2424
4,13108,江東区,482878,1847,462183,230337,231846,20695,9425,11270,242881,229499,9333,4049
4,13109,品川区,367609,757,357151,175243,181908,10458,5037,5421,202245,194650,5270,2325
4,13110,目黒区,267085,1015,260135,122235,137900,6950,3671,3279,149051,143640,3872,1539
4,13111,大田区,700003,1636,681721,341937,339784,18282,8429,9853,363373,350168,8792,4413
4,13112,世田谷区,865203,2363,850314,405080,445234,14889,7597,7292,451763,440069,7831,3863
4,13113,渋谷区,213633,701,204414,97208,107206,9219,4982,4237,129015,122015,5284,1716
