階層コード,地域コード,地域,人口総数／平成25年5月１日,人口総数／平成25年4月１日,人口総数／平成24年5月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,13177063,13142574,13129171,34489,0.26,47892,0.36
1,13100,区部,8991665,8966891,8946857,24774,0.28,44808,0.5
1,13200,市部,4098896,4089528,4094950,9368,0.23,3946,0.1
1,13300,郡部,59049,59085,59386,-36,-0.06,-337,-0.57
1,13350,島部,27453,27070,27978,383,1.41,-525,-1.88
,,,,,,,,,
住民基本台帳による世帯と人口_平成25年5月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
