地域階層,地域コード,地域,人口総数（日本人＋外国人）,前月人口総数との増減,人口／日本人／総数,人口／日本人／男,人口／日本人／女,人口／外国人／総数,人口／外国人／男,人口／外国人／女,世帯数／総世帯数,世帯数／日本人のみの世帯数,世帯数／外国人のみの世帯数,世帯数／日本人と外国人の複数国籍世帯数
0,13000,総数,13142574,16001,12757379,6313125,6444254,385195,179254,205941,6653374,6371596,200541,81237
1,13100,区部,8966891,15587,8644366,4267794,4376572,322525,151673,170852,4728714,4493733,171813,63168
1,13200,市部,4089528,1162,4027675,2002272,2025403,61853,27281,34572,1884429,1838292,28448,17689
2,13300,郡部,59085,-61,58485,29414,29071,600,246,354,25239,24786,202,251
2,13350,島部,27070,-687,26853,13645,13208,217,54,163,14992,14785,78,129
1,13100,区部,8966891,15587,8644366,4267794,4376572,322525,151673,170852,4728714,4493733,171813,63168
4,13101,千代田区,52748,305,50230,24799,25431,2518,1391,1127,29684,27764,1588,332
4,13102,中央区,129640,518,124804,59199,65605,4836,2499,2337,74910,71169,2830,911
4,13103,港区,232786,608,214138,100138,114000,18648,9868,8780,133298,120167,10383,2748
4,13104,新宿区,320996,494,288475,144114,144361,32521,15794,16727,198302,173139,21896,3267
4,13105,文京区,202123,636,195314,92949,102365,6809,3290,3519,109878,104570,4173,1135
4,13106,台東区,185904,342,173475,89139,84336,12429,5910,6519,106433,97331,7276,1826
4,13107,墨田区,253003,529,243768,122701,121067,9235,3721,5514,134564,127718,4419,2427
4,13108,江東区,481031,591,460527,229449,231078,20504,9318,11186,241813,228571,9225,4017
4,13109,品川区,366852,364,356441,174850,181591,10411,4986,5425,201522,193995,5223,2304
4,13110,目黒区,266070,1043,259280,121804,137476,6790,3568,3222,148241,142978,3737,1526
4,13111,大田区,698367,1676,680192,341223,338969,18175,8364,9811,361857,348740,8726,4391
4,13112,世田谷区,862840,1729,848178,404159,444019,14662,7474,7188,449771,438307,7645,3819
4,13113,渋谷区,212932,797,203742,96940,106802,9190,4982,4208,128349,121410,5225,1714
4,13114,中野区,312303,1147,301882,152009,149873,10421,5009,5412,186904,178383,6703,1818
4,13115,杉並区,541253,1683,531017,255189,275828,10236,4903,5333,300905,292564,6114,2227
4,13116,豊島区,269463,662,250625,126475,124150,18838,8923,9915,161713,146875,12590,2248
4,13117,北区,333406,295,319396,158854,160542,14010,6446,7564,179169,169260,7453,2456
4,13118,荒川区,206749,306,191565,95845,95720,15184,7083,8101,106082,95877,7984,2221
4,13119,板橋区,537668,522,521826,259652,262174,15842,6912,8930,280567,268967,7976,3624
4,13120,練馬区,709609,506,697009,342750,354259,12600,5629,6971,345379,335995,5947,3437
4,13121,足立区,669592,707,647349,326448,320901,22243,9499,12744,318045,303577,8345,6123
4,13122,葛飾区,446612,-134,432930,217649,215281,13682,6060,7622,213977,204619,6045,3313
4,13123,江戸川区,674944,261,652203,331459,320744,22741,10044,12697,317351,301757,10310,5284
1,13200,市部,4089528,1162,4027675,2002272,2025403,61853,27281,34572,1884429,1838292,28448,17689
4,13201,八王子市,562679,-939,553891,278390,275501,8788,3842,4946,253192,246534,4236,2422
4,13202,立川市,178127,-119,174835,87468,87367,3292,1409,1883,84893,82627,1334,932
4,13203,武蔵野市,139535,668,137372,65879,71493,2163,1051,1112,72662,70901,1201,560
4,13204,三鷹市,179938,76,177206,87145,90061,2732,1275,1457,89236,87019,1407,810
4,13205,青梅市,138431,-101,137000,68910,68090,1431,506,925,60550,59462,477,611
4,13206,府中市,252004,471,248004,125710,122294,4000,1676,2324,117410,114448,1850,1112
4,13207,昭島市,112932,-104,110906,55608,55298,2026,888,1138,51819,50449,810,560
4,13208,調布市,223220,206,219687,108247,111440,3533,1654,1879,110231,107571,1667,993
4,13209,町田市,426205,531,421432,207699,213733,4773,2146,2627,185869,182372,1973,1524
4,13210,小金井市,116445,313,114404,56868,57536,2041,966,1075,56522,54942,1163,417
4,13211,小平市,185320,-179,181651,90018,91633,3669,1730,1939,85224,82335,2156,733
4,13212,日野市,178543,-53,176138,88908,87230,2405,1058,1347,82180,80363,1176,641
4,13213,東村山市,152468,-200,150378,74093,76285,2090,895,1195,70162,68659,820,683
4,13214,国分寺市,118190,244,116538,57793,58745,1652,762,890,56084,54807,906,371
4,13215,国立市,74381,-111,73093,36183,36910,1288,574,714,35385,34471,591,323
4,13218,福生市,59055,11,56640,28575,28065,2415,1141,1274,29041,27237,1265,539
4,13219,狛江市,77209,283,76274,37351,38923,935,420,515,38621,37878,442,301
4,13220,東大和市,84671,-68,83652,41543,42109,1019,361,658,36696,35996,343,357
4,13221,清瀬市,74010,-54,73043,35416,37627,967,399,568,33586,32883,345,358
4,13222,東久留米市,116015,126,114401,56439,57962,1614,646,968,51578,50466,511,601
4,13223,武蔵村山市,71975,-53,70906,35602,35304,1069,414,655,29761,29020,327,414
4,13224,多摩市,145950,483,143929,71061,72868,2021,824,1197,67092,65595,883,614
4,13225,稲城市,85841,-18,84771,42896,41875,1070,502,568,36475,35731,398,346
4,13227,羽村市,57133,-53,55874,28456,27418,1259,557,702,25053,24177,535,341
4,13228,あきる野市,81804,-76,81188,40638,40550,616,249,367,33736,33287,211,238
