階層コード,地域コード,地域,人口総数／平成25年9月１日,人口総数／平成25年8月１日,人口総数／平成24年9月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,13191227,13190273,13123050,954,0.01,68177,0.52
1,13100,区部,9006223,9004344,8944286,1879,0.02,61937,0.69
1,13200,市部,4098502,4099383,4091657,-881,-0.02,6845,0.17
1,13300,郡部,59041,59061,59199,-20,-0.03,-158,-0.27
1,13350,島部,27461,27485,27908,-24,-0.09,-447,-1.6
,,,,,,,,,
住民基本台帳による世帯と人口_平成25年9月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
