地域階層,地域コード,地域,人口総数（日本人＋外国人）,前月人口総数との増減,人口／日本人／総数,人口／日本人／男,人口／日本人／女,人口／外国人／総数,人口／外国人／男,人口／外国人／女,世帯数／総世帯数,世帯数／日本人のみの世帯数,世帯数／外国人のみの世帯数,世帯数／日本人と外国人の複数国籍世帯数
4,13307,檜原村,2482,-8,2470,1237,1233,12,3,9,1200,1191,6,3
4,13308,奥多摩町,5698,-23,5676,2810,2866,22,11,11,2788,2769,5,14
2,13350,島部,27439,-22,27208,13912,13296,231,63,168,15243,15027,84,132
3,13360,大島支庁,13581,-4,13519,6768,6751,62,37,25,7256,7198,34,24
4,13361,大島町,8365,1,8312,4191,4121,53,35,18,4835,4786,34,15
4,13362,利島村,308,-2,308,166,142,0,0,0,172,172,0,0
4,13363,新島村,2939,4,2934,1412,1522,5,2,3,1376,1371,0,5
4,13364,神津島村,1969,-7,1965,999,966,4,0,4,873,869,0,4
3,13380,三宅支庁,3063,-1,3019,1640,1379,44,7,37,1934,1897,14,23
4,13381,三宅村,2743,-3,2700,1466,1234,43,7,36,1756,1720,14,22
4,13382,御蔵島村,320,2,319,174,145,1,0,1,178,177,0,1
3,13400,八丈支庁,8222,-12,8118,4072,4046,104,8,96,4626,4526,24,76
4,13401,八丈町,8057,-11,7955,3977,3978,102,8,94,4519,4421,24,74
4,13402,青ヶ島村,165,-1,163,95,68,2,0,2,107,105,0,2
3,13420,小笠原支庁,2573,-5,2552,1432,1120,21,11,10,1427,1406,12,9
4,13421,小笠原村,2573,-5,2552,1432,1120,21,11,10,1427,1406,12,9
,,,,,,,,,,,,,,
住民基本台帳による世帯と人口_平成25年10月,,,,,,,,,,,,,,
住民基本台帳による世帯と人口（日本人及び外国人）平成25年10月１日現在,,,,,,,,,,,,,,
注）町村部は、郡部と島部を含む地域である。,,,,,,,,,,,,,,
地域階層（0:総数　1:区部・市部・町村部　2:郡部・島部　3:支庁　4:区市町村）,,,,,,,,,,,,,,
