階層コード,地域コード,地域,人口総数／平成25年2月１日,人口総数／平成25年1月１日,人口総数／平成24年2月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,13129568,13130762,13090511,-1194,-0.01,39057,0.3
1,13100,区部,8951559,8951575,8914272,-16,0,37287,0.42
1,13200,市部,4091062,4092197,4088698,-1135,-0.03,2364,0.06
1,13300,郡部,59166,59187,59448,-21,-0.04,-282,-0.47
1,13350,島部,27781,27803,28093,-22,-0.08,-312,-1.11
,,,,,,,,,
住民基本台帳による世帯と人口_平成25年2月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
