階層コード,地域コード,地域,人口総数／平成25年3月１日,人口総数／平成25年2月１日,人口総数／平成24年3月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,13126573,13129568,13086460,-2995,-0.02,40113,0.31
1,13100,区部,8951304,8951559,8912899,-255,0,38405,0.43
1,13200,市部,4088366,4091062,4086045,-2696,-0.07,2321,0.06
1,13300,郡部,59146,59166,59435,-20,-0.03,-289,-0.49
1,13350,島部,27757,27781,28081,-24,-0.09,-324,-1.15
,,,,,,,,,
住民基本台帳による世帯と人口_平成25年3月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
