地域階層,地域コード,地域,人口総数（日本人＋外国人）,前月人口総数との増減,人口／日本人／総数,人口／日本人／男,人口／日本人／女,人口／外国人／総数,人口／外国人／男,人口／外国人／女,世帯数／総世帯数,世帯数／日本人のみの世帯数,世帯数／外国人のみの世帯数,世帯数／日本人と外国人の複数国籍世帯数
4,13208,調布市,223014,-179,219456,108285,111171,3558,1666,1892,109827,107162,1667,998
4,13209,町田市,425674,-30,420929,207479,213450,4745,2126,2619,185352,181875,1963,1514
4,13210,小金井市,116132,90,114093,56775,57318,2039,967,1072,56223,54648,1162,413
4,13211,小平市,185499,-111,181692,90068,91624,3807,1805,2002,85342,82309,2312,721
4,13212,日野市,178596,-101,176202,88939,87263,2394,1049,1345,82066,80253,1176,637
4,13213,東村山市,152668,-126,150586,74240,76346,2082,888,1194,70045,68551,812,682
4,13214,国分寺市,117946,-26,116336,57743,58593,1610,748,862,55854,54596,886,372
4,13215,国立市,74492,-66,73210,36273,36937,1282,566,716,35377,34469,590,318
4,13218,福生市,59044,-69,56612,28537,28075,2432,1156,1276,28938,27122,1276,540
4,13219,狛江市,76926,-63,76040,37250,38790,886,400,486,38340,37639,404,297
4,13220,東大和市,84739,-58,83722,41579,42143,1017,359,658,36625,35929,340,356
4,13221,清瀬市,74064,-22,73102,35435,37667,962,396,566,33547,32852,341,354
4,13222,東久留米市,115889,64,114286,56409,57877,1603,638,965,51409,50300,508,601
4,13223,武蔵村山市,72028,5,70960,35629,35331,1068,410,658,29732,28994,326,412
4,13224,多摩市,145467,-198,143463,70837,72626,2004,824,1180,66753,65264,882,607
4,13225,稲城市,85859,-28,84792,42924,41868,1067,501,566,36377,35635,391,351
4,13227,羽村市,57186,-12,55938,28523,27415,1248,545,703,25025,24159,525,341
4,13228,あきる野市,81880,-50,81245,40692,40553,635,254,381,33697,33235,224,238
4,13229,西東京市,197569,-161,194581,95484,99097,2988,1351,1637,91191,88895,1409,887
1,13550,町村部,86903,-44,86088,43509,42579,815,291,524,40523,39866,284,373
2,13300,郡部,59146,-20,58550,29454,29096,596,236,360,25215,24767,197,251
4,13303,瑞穂町,33861,-12,33373,16978,16395,488,202,286,14058,13695,167,196
4,13305,日の出町,16977,4,16902,8377,8525,75,21,54,7148,7090,20,38
4,13307,檜原村,2515,-9,2504,1253,1251,11,2,9,1209,1201,5,3
4,13308,奥多摩町,5793,-3,5771,2846,2925,22,11,11,2800,2781,5,14
2,13350,島部,27757,-24,27538,14055,13483,219,55,164,15308,15099,87,122
3,13360,大島支庁,13673,-13,13616,6790,6826,57,32,25,7226,7172,30,24
4,13361,大島町,8406,-10,8358,4195,4163,48,29,19,4817,4772,29,16
4,13362,利島村,314,0,314,167,147,0,0,0,171,171,0,0
4,13363,新島村,2971,-3,2965,1428,1537,6,3,3,1369,1363,1,5
4,13364,神津島村,1982,0,1979,1000,979,3,0,3,869,866,0,3
3,13380,三宅支庁,3094,-6,3057,1659,1398,37,6,31,1904,1870,20,14
4,13381,三宅村,2776,-7,2740,1487,1253,36,6,30,1733,1700,20,13
4,13382,御蔵島村,318,1,317,172,145,1,0,1,171,170,0,1
3,13400,八丈支庁,8393,-6,8287,4156,4131,106,9,97,4750,4649,26,75
4,13401,八丈町,8217,-7,8113,4057,4056,104,9,95,4639,4540,26,73
4,13402,青ヶ島村,176,1,174,99,75,2,0,2,111,109,0,2
3,13420,小笠原支庁,2597,1,2578,1450,1128,19,8,11,1428,1408,11,9
4,13421,小笠原村,2597,1,2578,1450,1128,19,8,11,1428,1408,11,9
,,,,,,,,,,,,,,
住民基本台帳による世帯と人口 _平成25年3月,,,,,,,,,,,,,,
住民基本台帳による世帯と人口（日本人及び外国人）平成25年3月１日現在,,,,,,,,,,,,,,
注）町村部は、郡部と島部を含む地域である。,,,,,,,,,,,,,,
地域階層（0:総数　1:区部・市部・町村部　2:郡部・島部　3:支庁　4:区市町村）,,,,,,,,,,,,,,
