"市区町村コード","No","都道府県名","市区町村名","施設番号","業種","施設名称","施設所在地","施設方書","TEL1","許可日","許可番号","施設_種別_等","経度","緯度","分類"
"131148","0000000023","東京都","中野区","408","美容所","コロナ美容室","中野区東中野1-6-4","","03-3363-8535","平成22年9月22日","22中保衛環き第209号","一般","139.684636772744","35.7015055674063","環境衛生施設"
"131148","0000000024","東京都","中野区","321","美容所","美容室　Zeal（ジール）","中野区東中野1-50-2","","03-3364-5444","平成18年7月3日","18中保衛環き第204号","一般","139.686359706937","35.7056535133054","環境衛生施設"
"131148","0000000025","東京都","中野区","317","美容所","美容室　CAN－DO","中野区東中野1-57-5","","03-3360-1987","平成18年4月7日","17中保衛環き第232号","一般","139.684039242072","35.7058094213269","環境衛生施設"
"131148","0000000026","東京都","中野区","385","美容所","ティム・トガワ","中野区東中野1-59-9","-202","03-3365-2040","平成21年9月3日","21中保衛環き第206号","一般","139.682926117447","35.7056630741021","環境衛生施設"
"131148","0000000027","東京都","中野区","257","美容所","SALON　des　SALON　（サロン・デ・サロン）","中野区東中野2-25-4","","03-5338-1120","平成14年7月5日","14中保衛環き第208号","一般","139.682368570969","35.7056737150874","環境衛生施設"
"131148","0000000028","東京都","中野区","430","美容所","ヘアメイク　アントレ","中野区東中野3-1-1","YOSHIDA BLDG-01","03-6908-5008","平成23年8月16日","23中環生環き第209号","一般","139.682516686389","35.7065410016263","環境衛生施設"
"131148","0000000029","東京都","中野区","261","美容所","ジェンティール　ポッシュ","中野区東中野3-7-22","","03-3371-7654","平成14年10月29日","14中保衛環き第214号","一般","139.682088082924","35.7076189585011","環境衛生施設"
"131148","0000000030","東京都","中野区","435","美容所","Cut　Beauty　1000","中野区東中野4-1-2","","03-3362-5556","平成24年2月1日","23中環生環き第215号","一般","139.685997806091","35.7065465721063","環境衛生施設"
"131148","0000000031","東京都","中野区","260","美容所","Switch　　（スイッチ）","中野区東中野4-4-3","坂本ビル1F","03-5389-5656","平成14年10月29日","14中保衛環き第215号","一般","139.684330152566","35.7065607545774","環境衛生施設"
"131148","0000000032","東京都","中野区","353","美容所","Switch","中野区東中野4-4-3","山内ビル1階","03-5389-5774","平成20年2月4日","19中保衛環き第217号","一般","139.684330152566","35.7065607545774","環境衛生施設"
"131148","0000000033","東京都","中野区","392","美容所","カットアトリエ　Fuji","中野区東中野4-20-19","","03-3371-3369","平成22年1月8日","21中保衛環き第218号","一般","139.687274574116","35.709091384186","環境衛生施設"
"131148","0000000034","東京都","中野区","440","美容所","ソワニエ","中野区東中野4-30-16","スターハイツ東中野102","03-3362-6532","平成24年7月27日","24中環生環き第204号","一般","139.685762483947","35.7104256597044","環境衛生施設"
"131148","0000000035","東京都","中野区","472","美容所","eyelash　&　nail　salon　AULA","中野区中野2-28-1","101-A","03-6304-8569","平成25年11月29日","25中環生環き第217号","一般","139.665810612452","35.7030793546856","環境衛生施設"
"131148","0000000036","東京都","中野区","289","美容所","Act　美容室","中野区中野3-27-19","301","","平成16年10月7日","16中保衛環き第209号","一般","139.664282664013","35.7039554572278","環境衛生施設"
"131148","0000000037","東京都","中野区","438","美容所","Sui","中野区中野3-28-23","アルカディア中野","","平成24年4月25日","24中環生環き第202号","一般","139.664655435159","35.7029955657834","環境衛生施設"
"131148","0000000038","東京都","中野区","446","美容所","アミュール","中野区中野3-34-16","ビッグガーデン1F","","平成24年9月14日","24中環生環き第210号","一般","139.664457781629","35.7044994039366","環境衛生施設"
"131148","0000000039","東京都","中野区","386","美容所","hair　flores　中野店","中野区中野3-34-30","林ビル2階","","平成21年9月25日","21中保衛環き第208号","一般","139.665279576074","35.7044237332984","環境衛生施設"
"131148","0000000040","東京都","中野区","401","美容所","アトリエプレゼンツ中野店","中野区中野3-36-13","ニューフナバシヤビル5階","","平成22年4月23日","22中保衛環き第202号","一般","139.665031259689","35.705321682308","環境衛生施設"
"131148","0000000041","東京都","中野区","397","美容所","hair　room　graph","中野区中野3-42-1","2F","","平成22年3月1日","21中保衛環き第223号","一般","139.662750928697","35.7039968130855","環境衛生施設"
"131148","0000000042","東京都","中野区","314","美容所","TRiCK","中野区上高田2-46-5","","","平成18年3月1日","17中保衛環き第228号","一般","139.669229450283","35.7121349444395","環境衛生施設"
"131148","0000000043","東京都","中野区","338","美容所","美容室　J　dash　新井薬師店","中野区上高田3-41-8","","","平成19年3月9日","18中保衛環き第225号","一般","139.671616470113","35.7158078726725","環境衛生施設"
"131148","0000000044","東京都","中野区","259","美容所","美容室　ジュノン","中野区沼袋1-8-20","藤井ビル2F","","平成14年9月17日","14中保衛環き第212号","一般","139.664056123929","35.7191605631506","環境衛生施設"
"131148","0000000045","東京都","中野区","308","美容所","bonita","中野区沼袋2-30-5","","","平成17年11月29日","17中保衛環き第221号","一般","139.662861217935","35.7218012272926","環境衛生施設"
"131148","0000000046","東京都","中野区","301","美容所","美容室　m－fleck","中野区沼袋4-29-18","","","平成17年6月20日","17中保衛環き第205号","一般","139.662651171932","35.7223365553234","環境衛生施設"
"131148","0000000047","東京都","中野区","347","美容所","WISH　for　hair","中野区沼袋4-32-6","","","平成19年11月14日","19中保衛環き第210号","一般","139.66173966694","35.7237001452884","環境衛生施設"
"131148","0000000048","東京都","中野区","425","美容所","Brillo","中野区松が丘1-1-17","A-102","","平成23年6月13日","23中環生環き第204号","一般","139.671812879568","35.7165192951168","環境衛生施設"
"131148","0000000049","東京都","中野区","283","美容所","Vita（ヴィータ）","中野区松が丘1-16-1","Nビル1F","","平成16年6月17日","16中保衛環き第202号","一般","139.672387388971","35.7174596167759","環境衛生施設"
"131148","0000000050","東京都","中野区","413","美容所","美容室カラードウ","中野区松が丘1-17-2","","","平成22年11月26日","22中保衛環き第214号","一般","139.672733350398","35.718007170629","環境衛生施設"
"131148","0000000051","東京都","中野区","294","美容所","BENY","中野区松が丘1-27-3","104","","平成17年2月4日","16中保衛環き第217号","一般","139.670825351592","35.7200600040364","環境衛生施設"
"131148","0000000052","東京都","中野区","285","美容所","hair　make　AUREOLE（ヘアー　メイク　オレオール）","中野区野方4-19-1","","","平成16年6月18日","16中保衛環き第204号","一般","139.65402132095","35.7195716898922","環境衛生施設"
"131148","0000000053","東京都","中野区","309","美容所","ヘアーリッジ","中野区野方5-28-1","634ビル2階","","平成17年12月8日","17中保衛環き第222号","一般","139.653466699453","35.7194644315609","環境衛生施設"
"131148","0000000054","東京都","中野区","443","美容所","美容室TBK　野方店","中野区野方5-29-5","エクセルシオール ノガタⅠ-2F","","平成24年7月31日","24中環生環き第207号","一般","139.65264520797","35.7190858638012","環境衛生施設"
"131148","0000000055","東京都","中野区","269","美容所","COPAN（コパン）","中野区野方5-31-8","服部ビル4F","","平成15年7月17日","15中保衛環き第205号","一般","139.651823156424","35.7196909948249","環境衛生施設"
"131148","0000000056","東京都","中野区","262","美容所","美容室ジェイ・アップ","中野区野方6-32-4","","","平成14年11月14日","14中保衛環き第217号","一般","139.652319691006","35.7200687287337","環境衛生施設"
"131148","0000000057","東京都","中野区","334","美容所","T．I．美容室","中野区江古田1-1-6","","","平成18年12月14日","18中保衛環き第220号","一般","139.675206345608","35.7239383016961","環境衛生施設"
"131148","0000000058","東京都","中野区","340","美容所","cocue","中野区江古田2-3-4","エチアールケイビル104","","平成19年3月14日","18中保衛環き第227号","一般","139.669167766418","35.7258217964809","環境衛生施設"
"131148","0000000059","東京都","中野区","306","美容所","Raffleur　（ラフレール）","中野区東中野1-51-3","","","平成17年11月10日","17中保衛環き第219号","一般","139.685969699743","35.705601061912","環境衛生施設"
"131148","0000000060","東京都","中野区","368","美容所","arche（アーチェ）","中野区若宮3-7-3","東中野第2コーポ101","","平成20年8月3日","20中保衛環き第213号","一般","139.645109672218","35.7208116927109","環境衛生施設"
"131148","0000000061","東京都","中野区","380","美容所","Ably（エイブリー）","中野区若宮3-18-4","ベルメゾン1F","","平成21年5月28日","21中保衛環き第201号","一般","139.644665628647","35.7216255732228","環境衛生施設"
"131148","0000000062","東京都","中野区","463","美容所","Peace","中野区白鷺2-7-1","コーポフタバ1F","","平成25年9月10日","25中環生環き第208号","一般","139.636018408314","35.7181187657303","環境衛生施設"
"131148","0000000063","東京都","中野区","291","美容所","ノア","中野区白鷺2-35-10","クレール佐々1階","","平成16年12月17日","16中保衛環き第213号","一般","139.636229655706","35.7194098563976","環境衛生施設"
"131148","0000000064","東京都","中野区","307","クリーニング所","有限会社　双葉屋","中野区江原町2-18-9","","","平成24年12月21日","24中環生環き第311号","取次所","139.668972125075","35.7309463201525","環境衛生施設"
"131148","0000000065","東京都","中野区","269","クリーニング所","ホワイト急便マルハナ","中野区江原町2-29-13","","","平成21年2月27日","20中保衛環き第310号","取次所","139.670928452286","35.7322059016561","環境衛生施設"
"131148","0000000066","東京都","中野区","299","クリーニング所","ニューNクリーニング　新江古田店","中野区江原町3-39-3","","","平成24年9月14日","24中環生環き第303号","取次所","139.671145790455","35.7332450167553","環境衛生施設"
"131148","0000000067","東京都","中野区","293","クリーニング所","ミニストップ　中野坂上店","中野区中央2-10-9","","","平成23年9月28日","23中環生環き第306号","取次所","139.682673782238","35.6993695090075","環境衛生施設"
"131148","0000000068","東京都","中野区","196","クリーニング所","池原クリーニング","中野区中野3-4-9","","","平成11年12月22日","11中衛生環き第311号","一般","139.662014396105","35.7008846898494","環境衛生施設"
"131148","0000000069","東京都","中野区","212","クリーニング所","スワローチェーン新井屋","中野区江原町2-2-7","","","平成14年6月21日","14中保衛環き第303号","取次所","139.670120744296","35.7284759185363","環境衛生施設"
"131148","0000000070","東京都","中野区","308","クリーニング所","㈱白洋舎　中野マルイピーコックサービス店","中野区中野3-34-28","","","平成25年2月22日","24中環生環き第313号","取次所","139.66507283821","35.7047291469042","環境衛生施設"
"131148","0000000071","東京都","中野区","238","クリーニング所","セブンイレブン中野桃園店","中野区中野3-40-3","","","平成17年5月17日","17中保衛環き第303号","取次所","139.663377768678","35.7041366857247","環境衛生施設"
"131148","0000000072","東京都","中野区","290","クリーニング所","ミニストップ中野駅北口店","中野区中野5-36-3","","","平成23年5月27日","23中環生環き第303号","取次所","139.667130670599","35.7073300562489","環境衛生施設"
"131148","0000000073","東京都","中野区","248","クリーニング所","ニューNクリーニング新井薬師店","中野区上高田3-41-4","","","平成18年3月20日","17中保衛環き第319号","取次所","139.671741444052","35.7157678433461","環境衛生施設"
"131148","0000000074","東京都","中野区","250","クリーニング所","小泉クリーニング店","中野区新井1-1-4","","","平成18年4月7日","18中保衛環き第301号","一般","139.669921655546","35.7100602821882","環境衛生施設"
"131148","0000000075","東京都","中野区","220","クリーニング所","尾形クリーニング","中野区新井1-15-22","","","平成15年8月4日","15中保衛環き第305号","一般","139.668255128421","35.7111025734588","環境衛生施設"
"131148","0000000076","東京都","中野区","213","クリーニング所","東亜クリーニング商会","中野区沼袋1-41-9","","","平成15年2月24日","14中保衛環き第306号","一般","139.664727536336","35.7205028583292","環境衛生施設"
"131148","0000000077","東京都","中野区","265","クリーニング所","デリウォッシュ新井薬師店","中野区松が丘1-17-2","","","平成20年8月29日","20中保衛環き第306号","一般","139.672733350398","35.718007170629","環境衛生施設"
"131148","0000000078","東京都","中野区","294","クリーニング所","ニューNクリーニング　大和陸橋店","中野区野方1-39-7","","","平成23年10月17日","23中環生環き第307号","取次所","139.654539477091","35.7095068788219","環境衛生施設"
"131148","0000000079","東京都","中野区","222","クリーニング所","ホワイト急便フカノ","中野区松が丘2-33-10","ガラグランディ101","","平成15年10月31日","15 中保衛環き第308号","取次所","139.671940615174","35.7236314356516","環境衛生施設"
"131148","0000000080","東京都","中野区","257","クリーニング所","ファミリーマート野方駅南店","中野区野方5-29-1","","","平成19年4月25日","19中保衛環き第303号","取次所","139.652724243768","35.7188372018803","環境衛生施設"
"131148","0000000081","東京都","中野区","286","クリーニング所","クリーニングトップハット大和町店","中野区大和町4-2-11","","","平成23年3月1日","22中保衛環き第326号","取次所","139.648517268927","35.7136628146573","環境衛生施設"
"131148","0000000082","東京都","中野区","240","クリーニング所","クリーンプラザスギハラ森の木","中野区江古田3-11-5","","","平成17年9月7日","17中保衛環き第306号","取次所","139.666329100904","35.7268974529269","環境衛生施設"
"131148","0000000083","東京都","中野区","217","クリーニング所","ダスキン中野","中野区丸山2-1-12","","","平成15年4月4日","14中保衛環き第310号","取次所","139.653524616153","35.7232131439028","環境衛生施設"
"131148","0000000084","東京都","中野区","234","クリーニング所","青い鳥クリーニング　野方店","中野区丸山2-22-6","","","平成17年3月2日","16中保衛環き第310号","取次所","139.651475974991","35.7236425967258","環境衛生施設"
"131148","0000000085","東京都","中野区","202","クリーニング所","クリーニングハウスサニー","中野区白鷺2-8-10","","","平成12年10月4日","12中衛生環き第309号","取次所","139.636086452216","35.7185395181476","環境衛生施設"
"131148","0000000086","東京都","中野区","214","クリーニング所","ラ・ヴァール都立家政駅前店","中野区鷺宮3-1-12","","","平成15年3月14日","14中保衛環き第308号","取次所","139.643955570463","35.7232134241713","環境衛生施設"
"131148","0000000087","東京都","中野区","424","美容所","ヘアーメイク　Dear　Blue","中野区白鷺3-7-15","","","平成23年4月19日","23中環生環き第201号","一般","139.632719669167","35.7214372875884","環境衛生施設"
"131148","0000000088","東京都","中野区","456","美容所","美容院　リッサ","中野区鷺宮1-31-11","","","平成25年4月18日","25中環生環き第201号","一般","139.645022267858","35.7246125824302","環境衛生施設"
"131148","0000000089","東京都","中野区","460","美容所","mahinalani　HAIR　DESIGN","中野区鷺宮3-17-3","カスティージョ1F","","平成25年7月24日","25中環生環き第205号","一般","139.639393877586","35.7229409400266","環境衛生施設"
"131148","0000000090","東京都","中野区","444","美容所","キャリーテ","中野区鷺宮3-18-7","大野ビルC","","平成24年8月30日","24中環生環き第208号","一般","139.638791946904","35.7234239233108","環境衛生施設"
"131148","0000000091","東京都","中野区","332","美容所","PLEGARIA","中野区鷺宮4-1-14","沢栗ビル1F","","平成18年11月17日","18中保衛環き第218号","一般","139.637789207025","35.7228184633855","環境衛生施設"
"131148","0000000092","東京都","中野区","375","美容所","Core（コア）","中野区鷺宮4-34-10","吉田ビル2F","","平成21年2月20日","20中保衛環き第224号","一般","139.638039209839","35.7240995205934","環境衛生施設"
"131148","0000000093","東京都","中野区","398","美容所","Hair　Salon　Senyum","中野区鷺宮4-43-2","","","平成22年2月25日","21中保衛環き第224号","一般","139.637952124361","35.7255883169876","環境衛生施設"
"131148","0000000094","東京都","中野区","354","美容所","Sop7（ソープ）","中野区上鷺宮3-10-13","","","平成20年2月8日","19中保衛環き第218号","一般","139.632174121517","35.7348987253196","環境衛生施設"
"131148","0000000095","東京都","中野区","249","美容所","Aim　hair　（エイム　ヘアー）","中野区上鷺宮4-17-5","","","平成13年11月8日","13中保衛環き第214号","一般","139.629214712726","35.7348758312936","環境衛生施設"
"131148","0000000096","東京都","中野区","358","美容所","hair　make　feryne","中野区中野2-28-6","","","平成20年3月14日","19中保衛環き第222号","一般","139.66591929333","35.7031604583254","環境衛生施設"
"131148","0000000097","東京都","中野区","474","美容所","ラトリエ","中野区中野2-30-13","1F","","平成25年12月24日","25中環生環き第219号","一般","139.665861102488","35.7043046225731","環境衛生施設"
"131148","0000000098","東京都","中野区","244","美容所","すずらん美容室","中野区中野3-49-4","尚美堂ビル3F","","平成13年8月1日","13中保衛環き第207号","一般","139.660356669878","35.7053221669042","環境衛生施設"
"131148","0000000099","東京都","中野区","411","美容所","ミックス・カール","中野区弥生町2-19-15","","","平成22年11月8日","22中保衛環き第212号","一般","139.675051678697","35.6910616867257","環境衛生施設"
"131148","0000000100","東京都","中野区","381","美容所","サンクラブ美容室","中野区新井5-23-6","","","平成21年7月2日","21中保衛環き第202号","一般","139.670493781192","35.7159596056484","環境衛生施設"
"131148","0000000101","東京都","中野区","471","美容所","SUM","中野区野方1-44-1","","","平成25年11月25日","25中環生環き第216号","一般","139.6568352132","35.7101177034576","環境衛生施設"
"131148","0000000102","東京都","中野区","452","美容所","lu－na","中野区野方6-30-24","グリーンハイツ野方102","","平成25年1月30日","24中環生環き第217号","一般","139.652197967966","35.7211094084808","環境衛生施設"
"131148","0000000103","東京都","中野区","274","美容所","美容室　Maple","中野区大和町1-18-11","","","平成15年10月2日","15中保衛環き第212号","一般","139.651711370483","35.7131670439018","環境衛生施設"
"131148","0000000104","東京都","中野区","339","美容所","セブンティセブンズ　Lady’s","中野区白鷺2-48-8","","","平成19年3月22日","18中保衛環き第226号","一般","139.637386735014","35.7217394069622","環境衛生施設"
"131148","0000000105","東京都","中野区","250","美容所","inece　Hair&Make－up","中野区弥生町2-31-12","","","平成13年11月28日","13中保衛環き第215号","一般","139.673782737226","35.6913186790922","環境衛生施設"
"131148","0000000106","東京都","中野区","254","美容所","美容室　COOKIE","中野区弥生町5-11-27","","","平成14年4月10日","14中保衛環き第202号","一般","139.668698257845","35.687927506991","環境衛生施設"
"131148","0000000107","東京都","中野区","253","美容所","カール　ビューティ","中野区弥生町6-10-3","","","平成14年4月10日","14中保衛環き第201号","一般","139.660598124832","35.6850220384679","環境衛生施設"
"131148","0000000108","東京都","中野区","367","美容所","AMENOBELTA","中野区本町4-38-17","","","平成20年7月2日","20中保衛環き第211号","一般","139.669274729775","35.6956407370299","環境衛生施設"
"131148","0000000109","東京都","中野区","363","美容所","terrace","中野区中央5-47-6","","","平成20年6月3日","20中保衛環き第205号","一般","139.665001269253","35.7011748228838","環境衛生施設"
"131148","0000000110","東京都","中野区","442","美容所","ヘアラウンジART","中野区東中野4-4-1","IL MIGLIORE 1F","","平成24年7月18日","24中環生環き第206号","一般","139.684548961866","35.7065632685911","環境衛生施設"
"131148","0000000111","東京都","中野区","248","美容所","メイズ","中野区東中野5-5-8","ポレポレ座6F","","平成13年11月14日","13中保衛環き第213号","一般","139.686444017358","35.7078981615","環境衛生施設"
"131148","0000000112","東京都","中野区","441","美容所","クリアモード","中野区中野3-34-8","東中野T．Mビル1F","","平成24年6月19日","24中環生環き第205号","一般","139.664878626642","35.703538381894","環境衛生施設"
"131148","0000000113","東京都","中野区","319","美容所","ローマ美容室","中野区沼袋4-29-2","ニューフナバシヤビル7F","","平成18年5月11日","18中保衛環き第202号","一般","139.662446261243","35.7222754265059","環境衛生施設"
"131148","0000000114","東京都","中野区","318","美容所","カットファクトリー野方店","中野区野方5-22-6","","","平成18年4月28日","18中保衛環き第201号","一般","139.652247812176","35.7188596117605","環境衛生施設"
"131148","0000000115","東京都","中野区","223","クリーニング所","ホワイト急便中野5丁目店","中野区中野5-55-1","","","平成16年2月26日","15中保衛環き第312号","取次所","139.666348800605","35.7089200779288","環境衛生施設"
"131148","0000000116","東京都","中野区","21","理容所","サトウ理容所","中野区中央2-36-7","RGビル1F","","昭和43年10月3日","43第4349号","一般","139.67959278522","35.7009191935244","環境衛生施設"
"131148","0000000117","東京都","中野区","56","理容所","美と快感の店　ヘアサロンスギヤマ","中野区新井2-21-1","","","昭和55年10月27日","55中北保衛環き第3号","一般","139.663800499572","35.7119746044716","環境衛生施設"
"131148","0000000118","東京都","中野区","140","クリーニング所","ファッションクリーニングさいとう","中野区南台4-51-1","","","平成5年8月30日","5中保衛環き第203号","一般","139.664372717156","35.6789853321189","環境衛生施設"
"131148","0000000119","東京都","中野区","85","クリーニング所","銀座クリーニング","中野区弥生町3-7-10","","","昭和56年7月30日","56中保衛環き第23号","一般","139.674995788022","35.6885828171693","環境衛生施設"
"131148","0000000120","東京都","中野区","90","理容所","理容フジマ","中野区上高田3-22-10","","","平成1年4月5日","1中北保衛環き第1号","一般","139.672646594528","35.7149632705817","環境衛生施設"
"131148","0000000121","東京都","中野区","136","美容所","サロンドK美容室","中野区野方3-27-5","","","平成1年8月11日","1中北保衛環き第104号","一般","139.655704051807","35.7188645418968","環境衛生施設"
"131148","0000000122","東京都","中野区","138","美容所","美容室C．H．Airead","中野区東中野4-2-22","","","平成1年12月15日","1中保衛環き第108号","一般","139.686088252313","35.7069431411282","環境衛生施設"
"131148","0000000123","東京都","中野区","122","クリーニング所","ハッコウ矢島店","中野区江古田2-16-14","ちとせコ-ポ1階","","平成1年6月10日","1中北保衛環き第203号","取次所","139.665614608547","35.7255023136128","環境衛生施設"
"131148","0000000124","東京都","中野区","124","クリーニング所","白文舎ランドリー","中野区中央1-30-13","","","平成1年11月18日","1中保衛環き第211号","一般","139.684537100381","35.6986351716377","環境衛生施設"
"131148","0000000125","東京都","中野区","125","クリーニング所","有限会社　新幸クリーニング　中野中央店","中野区中央2-58-20","","","平成1年12月1日","1中保衛環き第212号","取次所","139.678272528983","35.7013527434691","環境衛生施設"
"131148","0000000126","東京都","中野区","45","理容所","バーバーひらはら","中野区南台4-6-2","","","昭和52年10月26日","52中保衛環き第41号","一般","139.669345990806","35.6823655357821","環境衛生施設"
"131148","0000000127","東京都","中野区","6","理容所","バーバー松林","中野区南台2-10-3","","","昭和35年4月4日","35第17号","一般","139.669657429196","35.681333477999","環境衛生施設"
"131148","0000000128","東京都","中野区","52","理容所","第二丸山理容所","中野区上鷺宮1-3-16","","","昭和53年12月9日","53中北保衛環き第9号","一般","139.63871318637","35.7267250141891","環境衛生施設"
"131148","0000000129","東京都","中野区","64","理容所","ヘアーサロン　シーク","中野区鷺宮3-15-3","","","昭和58年3月1日","57中北保衛環き第7号","一般","139.63819204589","35.7228434089023","環境衛生施設"
"131148","0000000130","東京都","中野区","51","理容所","理容クサノ","中野区大和町3-44-7","","","昭和53年12月9日","53中北保衛環き第10号","一般","139.642370331697","35.7121454942531","環境衛生施設"
"131148","0000000131","東京都","中野区","18","理容所","床屋てふてふ","中野区大和町2-35-4","","","昭和43年3月21日","42第1216号","一般","139.64905105781","35.7151198300293","環境衛生施設"
"131148","0000000132","東京都","中野区","41","理容所","イワモト","中野区大和町1-56-7","","","昭和50年5月1日","50中北保衛環き第1号","一般","139.650679993451","35.7115617194718","環境衛生施設"
"131148","0000000133","東京都","中野区","134","理容所","ヘアーサロン　monde","中野区大和町1-31-1","","","平成10年7月17日","10中衛生環き第104号","一般","139.65239726758","35.7096867708157","環境衛生施設"
"131148","0000000134","東京都","中野区","218","美容所","ビューティJOE","中野区鷺宮3-6-9","","","平成11年3月4日","10中衛生環き第231号","一般","139.643709899038","35.7238002277039","環境衛生施設"
"131148","0000000135","東京都","中野区","70","理容所","トール理容","中野区上鷺宮4-15-7","ドリーム館1-0","","昭和59年4月3日","58中北保衛環き第214号","一般","139.629953132175","35.7344653863007","環境衛生施設"
"131148","0000000136","東京都","中野区","8","理容所","ヘアーサロンオオシマ","中野区江原町3-17-5","","","昭和36年5月8日","36第11号","一般","139.673468942305","35.7318767162403","環境衛生施設"
"131148","0000000137","東京都","中野区","39","理容所","セブン理容館","中野区沼袋2-32-7","","","昭和49年10月17日","49第3号","一般","139.662848579294","35.7222874896558","環境衛生施設"
"131148","0000000138","東京都","中野区","89","クリーニング所","クリーニングのササキ","中野区本町6-23-1","","","昭和57年2月3日","56中保衛環き第53号","一般","139.664654822","35.6956560244606","環境衛生施設"
