都道府県コード又は市区町村コード,地域コード,都道府県名,市区町村名,調査年月日,地域名,総人口,男性,女性,0-4歳の男性,0-4歳の女性,5-9歳の男性,5-9歳の女性,10-14歳の男性,10-14歳の女性,15-19歳の男性,15-19歳の女性,20-24歳の男性,20-24歳の女性,25-29歳の男性,25-29歳の女性,30-34歳の男性,30-34歳の女性,35-39歳の男性,35-39歳の女性,40-44歳の男性,40-44歳の女性,45-49歳の男性,45-49歳の女性,50-54歳の男性,50-54歳の女性,55-59歳の男性,55-59歳の女性,60-64歳の男性,60-64歳の女性,65-69歳の男性,65-69歳の女性,70-74歳の男性,70-74歳の女性,75-79歳の男性,75-79歳の女性,80-84歳の男性,80-84歳の女性,85歳以上の男性,85歳以上の女性,不詳者の男性,不詳者の女性,世帯数,備考,KEY_CODE
131105,111,東京都,目黒区,2013-07-01,駒場一丁目,3776,1903,1873,70,52,57,57,53,57,51,38,143,90,227,164,221,188,197,158,159,162,131,134,81,104,81,112,115,118,95,105,78,89,48,75,48,73,48,97,0,0,2253,,13110001001
131105,112,東京都,目黒区,2013-07-01,駒場二丁目,744,372,372,17,11,17,15,23,12,16,19,32,14,36,26,28,28,30,31,25,29,25,34,28,21,21,24,13,18,22,24,12,13,10,14,5,20,12,19,0,0,396,,13110001002
131105,113,東京都,目黒区,2013-07-01,駒場三丁目,764,375,389,8,14,16,10,13,11,20,12,13,19,32,24,35,21,30,25,29,46,31,34,34,22,23,25,18,23,20,29,24,22,14,16,8,17,7,19,0,0,407,,13110001003
131105,114,東京都,目黒区,2013-07-01,駒場四丁目,1585,793,792,31,29,33,25,32,20,36,38,94,75,113,92,77,68,55,57,49,73,65,74,49,47,31,28,35,44,28,40,28,25,18,22,9,15,10,20,0,0,922,,13110001004
131105,121,東京都,目黒区,2013-07-01,青葉台一丁目,2550,1207,1343,59,46,35,36,31,34,43,28,74,43,92,90,130,132,121,143,111,127,118,126,84,87,70,76,60,67,56,89,43,58,44,58,16,57,20,46,0,0,1507,,13110002001
131105,122,東京都,目黒区,2013-07-01,青葉台二丁目,889,409,480,25,20,16,18,17,10,9,8,13,15,33,40,37,48,48,59,41,38,34,31,20,32,21,20,24,24,20,36,24,22,8,16,11,25,8,19,0,0,478,,13110002002
131105,123,東京都,目黒区,2013-07-01,青葉台三丁目,2915,1419,1496,54,44,41,33,33,37,35,21,73,69,177,184,234,231,166,164,146,169,121,115,89,97,56,67,62,61,48,41,32,50,24,35,17,31,11,47,0,0,1932,,13110002003
131105,124,東京都,目黒区,2013-07-01,青葉台四丁目,1712,813,899,20,36,21,18,31,16,18,25,35,37,73,64,100,93,95,106,90,102,70,76,56,59,39,52,55,52,41,56,20,41,21,28,15,19,13,19,0,0,1044,,13110002004
131105,131,東京都,目黒区,2013-07-01,東山一丁目,3514,1690,1824,56,68,53,49,50,50,61,48,74,84,162,164,202,177,176,176,141,176,142,143,115,113,84,71,100,103,95,96,70,88,47,77,34,65,28,77,0,0,2093,,13110003001
131105,132,東京都,目黒区,2013-07-01,東山二丁目,6768,3262,3506,260,221,274,254,307,261,202,308,136,263,126,145,178,231,326,401,405,452,404,395,290,188,133,90,65,76,48,59,34,44,40,40,15,32,19,46,0,0,2809,,13110003002
131105,133,東京都,目黒区,2013-07-01,東山三丁目,2955,1410,1545,61,74,61,56,71,66,51,42,90,99,156,143,162,160,139,138,130,152,113,120,82,88,62,56,50,45,45,66,52,56,34,56,36,48,15,81,0,0,1745,,13110003003
131105,141,東京都,目黒区,2013-07-01,大橋一丁目,2438,1185,1253,52,47,31,23,31,23,29,23,38,60,139,133,200,186,159,170,133,142,103,115,67,64,53,53,36,46,33,49,31,33,16,39,26,26,8,21,0,0,1596,,13110004001
131105,142,東京都,目黒区,2013-07-01,大橋二丁目,4362,2153,2209,88,101,72,76,80,73,97,90,152,96,231,156,217,185,229,200,196,246,159,194,150,145,119,90,78,98,90,92,71,83,58,91,34,75,32,118,0,0,2538,,13110004002
131105,151,東京都,目黒区,2013-07-01,上目黒一丁目,1796,808,988,46,49,15,24,16,17,15,18,26,30,57,77,104,128,134,127,88,101,64,70,55,58,27,34,32,55,41,45,34,36,21,46,20,40,13,33,0,0,1123,,13110005001
131105,152,東京都,目黒区,2013-07-01,上目黒二丁目,4402,2116,2286,70,86,40,45,44,46,53,47,88,100,256,248,292,286,267,267,188,226,157,155,114,104,93,84,111,128,110,108,86,108,71,95,47,66,29,88,0,0,2745,,13110005002
131105,153,東京都,目黒区,2013-07-01,上目黒三丁目,5199,2415,2784,97,95,74,77,65,72,84,70,100,137,211,264,270,303,238,286,244,262,215,201,164,151,127,144,137,154,117,122,88,114,68,104,65,108,51,121,0,0,2969,,13110005003
131105,154,東京都,目黒区,2013-07-01,上目黒四丁目,3813,1812,2001,58,44,50,46,52,42,54,57,107,93,194,176,193,193,160,180,125,164,143,150,110,104,92,97,108,120,110,141,95,112,68,112,57,74,36,96,0,0,2301,,13110005004
131105,155,東京都,目黒区,2013-07-01,上目黒五丁目,3719,1800,1919,80,57,71,67,68,66,57,53,85,99,144,149,190,173,184,197,171,195,137,141,120,102,89,104,111,113,114,89,55,85,50,83,39,71,35,75,0,0,2050,,13110005005
131105,161,東京都,目黒区,2013-07-01,中目黒一丁目,3010,1397,1613,50,55,20,30,25,23,34,28,60,60,127,153,217,188,205,184,125,185,117,131,77,80,64,62,71,96,54,83,48,71,51,69,29,59,23,56,0,0,1953,,13110006001
131105,162,東京都,目黒区,2013-07-01,中目黒二丁目,2359,1173,1186,54,63,57,61,42,43,40,43,100,96,167,162,133,124,115,115,133,140,100,97,91,74,48,46,31,30,27,28,14,14,9,23,7,13,5,14,0,0,1378,,13110006002
131105,163,東京都,目黒区,2013-07-01,中目黒三丁目,2632,1228,1404,52,49,40,32,39,43,29,49,55,75,118,121,150,153,118,148,113,136,103,105,62,69,55,71,77,66,64,68,51,66,43,45,33,50,26,58,0,0,1531,,13110006003
131105,164,東京都,目黒区,2013-07-01,中目黒四丁目,2969,1459,1510,76,100,36,51,44,45,43,39,80,64,183,146,206,179,174,139,94,99,99,109,81,65,58,78,77,74,61,82,44,59,46,57,36,56,21,68,0,0,1605,,13110006004
131105,165,東京都,目黒区,2013-07-01,中目黒五丁目,3252,1591,1661,72,63,53,49,61,40,57,40,96,73,148,139,138,151,167,176,129,129,129,103,90,80,81,88,108,97,86,92,60,94,53,70,33,71,30,106,0,0,1795,,13110006005
